Orthogroup	gene	Stratum	type
OG0000832	P41819	5	Root
OG0002026	P47027	4	Root
OG0001480	P47138	4	Root
OG0000971	P38791	5	Root
OG0002149	P69771	4	Root
OG0000986	P38823	4	Root
OG0002818	Q03652	4	Root
OG0001015	P40553	5	Root
OG0005764	P40059	1	Root
OG0002545	P38821	4	Root
OG0001804	P14284	4	Root
OG0000728	Q06063	4	Root
OG0003627	P47128	4	Root
OG0003533	P32525	4	Root
OG0004123	Q02202	2	Root
OG0003324	P40526	4	Root
OG0001466	P38859	5	Root
OG0001224	Q12429	5	Root
OG0003074	P38332	4	Root
OG0000375	P14020	5	Root
OG0000576	Q05521	4	Root
OG0001316	P36108	4	Root
OG0003055	Q07505	4	Root
OG0002053	P36037	4	Root
OG0002384	P32461	4	Root
OG0003429	Q06819	4	Root
OG0001141	P32469	5	Root
OG0001809	P0CX08	5	Root
OG0002527	P53063	4	Root
OG0004326	P39995	2	Root
OG0002567	P07807	5	Root
OG0002404	P21951	4	Root
OG0002753	P38121	4	Root
OG0003572	P40077	3	Root
OG0004193	P38844	2	Root
OG0003086	P53095	4	Root
OG0004469	P48235	2	Root
OG0004455	Q04110	2	Root
OG0003042	P54858	4	Root
OG0002691	P47120	4	Root
OG0001735	Q04603	4	Root
OG0002865	P53255	4	Root
OG0004230	P38167	2	Root
OG0002876	P40516	4	Root
OG0000645	Q05871	4	Root
OG0005181	P47144	2	Root
OG0001779	P38737	4	Root
OG0002572	P39985	4	Root
OG0002549	P32892	4	Root
OG0000602	P47013	5	Root
OG0003054	Q06349	2	Root
OG0001815	P38836	5	Root
OG0002155	P34216	4	Root
OG0001435	P40318	4	Root
OG0002386	P54861	4	Root
OG0003356	Q04089	4	Root
OG0001513	Q12432	4	Root
OG0004132	Q04623	2	Root
OG0002952	P32471	4	Root
OG0000457	P04819	5	Root
OG0000462	Q05610	5	Root
OG0002798	Q03921	4	Root
OG0002376	P15801	4	Root
OG0002056	Q08387	4	Root
OG0002576	P24482	4	Root
OG0003346	P36049	4	Root
OG0002120	Q03212	4	Root
OG0000617	P33309	5	Root
OG0000936	P40487	5	Root
OG0002759	P38213	4	Root
OG0002786	P31385	4	Root
OG0001694	P53911	4	Root
OG0002334	P35195	5	Root
OG0004189	Q02710	1	Root
OG0001693	Q3E840	4	Root
OG0002723	P38347	4	Root
OG0003098	P47163	4	Root
OG0000299	P40319	4	Root
OG0002242	P39013	4	Root
OG0002616	P42842	4	Root
OG0002695	Q04406	4	Root
OG0002702	P32626	4	Root
OG0004397	P46984	2	Root
OG0003238	Q12003	4	Root
OG0000030	Q08651	4	Root
OG0002871	Q3E705	4	Root
OG0003064	Q03653	4	Root
OG0001143	Q02908	5	Root
OG0000422	P40564	4	Root
OG0000208	P40366	5	Root
OG0001252	P33317	5	Root
OG0000995	P14741	5	Root
OG0001519	P32502	4	Root
OG0002367	P06103	4	Root
OG0001331	P02992	5	Root
OG0001629	P53073	4	Root
OG0002710	Q04868	4	Root
OG0004196	Q03466	2	Root
OG0000055	P02994	5	Root
OG0005759	P40023	1	Root
OG0004394	Q06200	2	Root
OG0002863	Q05775	4	Root
OG0000352	P29547	4	Root
OG0002332	P39998	4	Root
OG0000152	P38248	4	Root
OG0001164	Q05902	5	Root
OG0003725	P53200	3	Root
OG0002392	P33412	4	Root
OG0002225	P38249	4	Root
OG0001918	P32501	4	Root
OG0002076	P53235	4	Root
OG0004136	P32801	2	Root
OG0003497	P43605	4	Root
OG0001941	P38073	4	Root
OG0000227	Q12050	5	Root
OG0000562	P38195	4	Root
OG0003948	P32644	4	Root
OG0003926	Q03214	3	Root
OG0005851	P38246	1	Root
OG0002319	Q06337	4	Root
OG0001454	P09032	4	Root
OG0002968	P47133	4	Root
OG0004373	Q12292	1	Root
OG0001728	P38182	4	Root
OG0001926	Q12142	4	Root
OG0001311	P01097	4	Root
OG0001829	P31384	4	Root
OG0000385	Q01896	4	Root
OG0000385	Q12691	4	Root
OG0000061	Q12359	4	Root
OG0001223	O13547	3	Root
OG0001938	P22135	4	Root
OG0003395	P81451	4	Root
OG0004430	P38273	2	Root
OG0002941	P53722	4	Root
OG0004054	P21306	4	Root
OG0000137	Q06703	5	Root
OG0005228	P00856	4	Root
OG0001888	P09798	4	Root
OG0003782	P61829	5	Root
OG0000187	Q04952	4	Root
OG0001068	P34243	5	Root
OG0003280	P18411	4	Root
OG0003002	P38783	4	Root
OG0000300	Q08271	4	Root
OG0000069	P43574	4	Root
OG0000287	P22146	4	Root
OG0002151	P06174	4	Root
OG0000040	P27809	4	Root
OG0002470	P22023	4	Root
OG0004777	P53150	2	Root
OG0003047	P33399	4	Root
OG0000894	P08638	4	Root
OG0004116	Q02796	2	Root
OG0001698	P32875	5	Root
OG0003310	P43586	4	Root
OG0001226	P32491	4	Root
OG0002645	Q07923	5	Root
OG0004161	Q04396	2	Root
OG0004228	Q04005	2	Root
OG0000286	P40002	4	Root
OG0003083	P38162	4	Root
OG0003275	Q10740	4	Root
OG0002788	Q06508	4	Root
OG0003528	P43560	2	Root
OG0002970	P36146	4	Root
OG0000338	P47912	4	Root
OG0004466	Q04377	2	Root
OG0001018	Q12502	4	Root
OG0001096	P07264	5	Root
OG0003126	P50087	4	Root
OG0005496	Q03579	2	Root
OG0001646	P40079	4	Root
OG0005760	P47055	1	Root
OG0005497	P38210	2	Root
OG0006542	Q08218	2	Root
OG0001326	Q02799	4	Root
OG0004103	P42838	2	Root
OG0000983	P04173	5	Root
OG0002171	Q96VH5	4	Root
OG0002455	P43594	4	Root
OG0001097	P50107	5	Root
OG0001654	Q06005	4	Root
OG0002745	P39946	4	Root
OG0002925	Q07684	4	Root
OG0003100	P53153	4	Root
OG0001793	Q12342	4	Root
OG0004730	Q07887	2	Root
OG0004816	P38341	2	Root
OG0002133	P36112	4	Root
OG0001769	P38873	4	Root
OG0003353	P53158	4	Root
OG0001746	P36046	4	Root
OG0000816	P28496	4	Root
OG0003567	Q08045	4	Root
OG0002777	P39518	4	Root
OG0001429	P40970	4	Root
OG0002504	Q04081	4	Root
OG0000481	P06208	4	Root
OG0000313	Q01846	4	Root
OG0001131	P35191	5	Root
OG0002050	P18409	4	Root
OG0002957	P53083	4	Root
OG0000358	O60200	4	Root
OG0004302	Q06820	2	Root
OG0000239	P33310	5	Root
OG0003917	P29467	2	Root
OG0001838	P15807	5	Root
OG0002595	P39014	4	Root
OG0000335	P53035	4	Root
OG0001127	Q02455	4	Root
OG0001378	P41800	4	Root
OG0004726	Q06211	2	Root
OG0004334	P40577	2	Root
OG0005758	Q3E772	1	Root
OG0000265	Q06436	4	Root
OG0003412	P20484	4	Root
OG0001839	O14467	4	Root
OG0001752	Q01159	4	Root
OG0001866	P41910	4	Root
OG0000697	P38174	5	Root
OG0008243	P39534	2	Root
OG0003213	P53094	2	Root
OG0002218	P39692	4	Root
OG0000335	P27705	4	Root
OG0002247	P41821	4	Root
OG0003649	P03879	5	Root
OG0000045	P36060	5	Root
OG0000134	P41948	5	Root
OG0000506	Q03081	4	Root
OG0003511	P38300	3	Root
OG0003537	P32585	3	Root
OG0002946	P32259	4	Root
OG0003579	P34162	4	Root
OG0002999	P53114	4	Root
OG0000134	P53390	5	Root
OG0000848	Q02205	4	Root
OG0004475	P16523	2	Root
OG0004206	Q06164	2	Root
OG0005766	Q3E827	1	Root
OG0001444	P57743	5	Root
OG0002229	P23060	4	Root
OG0001009	P22134	5	Root
OG0002530	P40070	4	Root
OG0003071	P40971	4	Root
OG0000029	P53048	4	Root
OG0000029	P38156	4	Root
OG0000023	P0CW40	5	Root
OG0002729	P22855	4	Root
OG0000984	Q01662	5	Root
OG0000206	P36775	5	Root
OG0000770	P47051	5	Root
OG0001497	P40089	5	Root
OG0002983	P47017	4	Root
OG0004690	P40065	2	Root
OG0001916	P40513	4	Root
OG0003563	Q06406	4	Root
OG0004809	P33308	2	Root
OG0004109	P32389	2	Root
OG0000713	P47164	4	Root
OG0001244	P18408	5	Root
OG0005168	Q12198	2	Root
OG0004471	Q03735	2	Root
OG0001335	P43619	5	Root
OG0000994	P38795	5	Root
OG0001741	P27929	4	Root
OG0002887	Q12374	4	Root
OG0003440	P25625	4	Root
OG0001811	P40096	4	Root
OG0004718	Q06568	2	Root
OG0000701	Q02783	4	Root
OG0000016	P53379	4	Root
OG0004300	P34234	2	Root
OG0001765	P38139	4	Root
OG0003015	P38702	4	Root
OG0004198	P50945	2	Root
OG0002507	P36016	4	Root
OG0004104	P38852	2	Root
OG0003706	Q04341	3	Root
OG0001861	Q03667	4	Root
OG0002730	P53919	4	Root
OG0008244	Q8TGN9	2	Root
OG0001755	Q06504	4	Root
OG0002526	Q08920	4	Root
OG0001842	P34160	4	Root
OG0000951	P16603	5	Root
OG0001704	P40360	4	Root
OG0000603	P25293	4	Root
OG0001502	P53914	5	Root
OG0002418	Q12163	4	Root
OG0004271	Q12366	2	Root
OG0002408	Q02197	4	Root
OG0002174	P38879	4	Root
OG0001334	P12945	4	Root
OG0002121	P37293	4	Root
OG0000045	P38626	5	Root
OG0000779	Q12207	4	Root
OG0001079	P30771	4	Root
OG0000440	Q00539	4	Root
OG0001770	Q08689	4	Root
OG0001710	Q03920	5	Root
OG0003309	Q12093	5	Root
OG0000980	Q99271	4	Root
OG0002737	P53238	4	Root
OG0000752	P30952	4	Root
OG0002406	P38880	4	Root
OG0002866	Q06580	4	Root
OG0002028	P40484	4	Root
OG0001942	P07884	5	Root
OG0000756	P47025	4	Root
OG0000880	P40356	4	Root
OG0001153	P08536	5	Root
OG0001282	P47169	5	Root
OG0002570	P08465	4	Root
OG0000450	Q12205	4	Root
OG0002054	Q99257	4	Root
OG0002559	P53152	4	Root
OG0004727	Q06324	2	Root
OG0000121	P32419	4	Root
OG0004395	P40573	2	Root
OG0004813	P38257	2	Root
OG0000399	P53059	2	Root
OG0001520	P38191	4	Root
OG0002689	P48563	4	Root
OG0004493	Q05930	3	Root
OG0003318	Q06213	4	Root
OG0004378	Q12171	2	Root
OG0002062	P19263	4	Root
OG0003534	Q99278	3	Root
OG0001858	P25046	4	Root
OG0004327	Q02574	2	Root
OG0002959	Q12343	4	Root
OG0001479	P24719	4	Root
OG0002105	P38304	4	Root
OG0003589	Q08176	4	Root
OG0003251	P36027	2	Root
OG0002924	P53141	4	Root
OG0003216	P40850	4	Root
OG0003529	P53102	4	Root
OG0001777	P38888	4	Root
OG0001768	P23748	4	Root
OG0004341	P42834	3	Root
OG0001883	Q08278	4	Root
OG0002349	P38782	4	Root
OG0005498	P32489	2	Root
OG0001245	P32179	4	Root
OG0000506	Q12041	4	Root
OG0000204	P40185	5	Root
OG0000430	Q08970	5	Root
OG0002575	P32906	4	Root
OG0003076	P32783	4	Root
OG0001038	P29496	5	Root
OG0001476	P38132	5	Root
OG0000121	P17505	4	Root
OG0002220	Q92328	4	Root
OG0003211	P19659	4	Root
OG0004432	Q12124	2	Root
OG0001854	P40469	4	Root
OG0001380	Q08601	4	Root
OG0002609	P36051	4	Root
OG0000007	Q08268	5	Root
OG0004368	P21965	2	Root
OG0000339	P32354	4	Root
OG0001142	P29469	5	Root
OG0002637	P24279	4	Root
OG0003934	Q12321	3	Root
OG0002156	P38633	4	Root
OG0001851	P10962	4	Root
OG0000023	P0CW41	5	Root
OG0001876	P32333	4	Root
OG0001279	Q12019	5	Root
OG0003541	Q12285	3	Root
OG0004460	P38801	2	Root
OG0003332	P07866	4	Root
OG0002206	Q07508	4	Root
OG0000466	P40495	5	Root
OG0003505	P36007	4	Root
OG0000856	P49367	5	Root
OG0005150	P23493	2	Root
OG0003649	P03873	5	Root
OG0002808	Q07376	4	Root
OG0000569	P38295	4	Root
OG0001939	P53091	4	Root
OG0004301	Q12106	2	Root
OG0001739	Q06567	4	Root
OG0002984	P30665	4	Root
OG0003731	Q04087	2	Root
OG0000018	P32487	5	Root
OG0003044	P40957	4	Root
OG0000700	P36013	5	Root
OG0001426	P39678	4	Root
OG0003696	Q07980	4	Root
OG0004434	P25579	2	Root
OG0002923	P42951	4	Root
OG0001370	P41318	4	Root
OG0000099	P53338	4	Root
OG0001788	P38112	4	Root
OG0000023	P53051	5	Root
OG0002413	Q12296	4	Root
OG0002363	P35688	4	Root
OG0001761	P53145	4	Root
OG0003954	P53237	3	Root
OG0000564	P43603	4	Root
OG0002774	P40958	4	Root
OG0004369	P35192	2	Root
OG0005789	P32047	1	Root
OG0002274	P38203	4	Root
OG0001016	P38999	5	Root
OG0003146	P38286	4	Root
OG0004139	P34239	2	Root
OG0001960	Q04781	4	Root
OG0002515	P38998	4	Root
OG0000023	P38158	5	Root
OG0000099	P38157	4	Root
OG0001392	P50113	5	Root
OG0002201	Q12176	4	Root
OG0000288	P25491	4	Root
OG0001487	P38920	5	Root
OG0003145	Q12083	5	Root
OG0002097	P53905	4	Root
OG0002712	P34078	4	Root
OG0001754	P07702	4	Root
OG0004259	P38878	2	Root
OG0003719	Q12405	3	Root
OG0003817	P38828	4	Root
OG0003279	P47093	4	Root
OG0002993	P25369	4	Root
OG0006893	P0CX81	1	Root
OG0001412	Q03677	5	Root
OG0002240	Q12387	4	Root
OG0003552	P32505	3	Root
OG0002115	P38996	4	Root
OG0004770	P23059	2	Root
OG0000254	Q03151	5	Root
OG0000174	P53128	5	Root
OG0002021	P35198	3	Root
OG0001725	P39731	4	Root
OG0000902	P28737	4	Root
OG0001144	Q06489	5	Root
OG0002248	P48240	4	Root
OG0001441	P47047	4	Root
OG0000662	Q03429	4	Root
OG0001990	Q03455	4	Root
OG0003751	P0CY06	2	Root
OG0004291	P34232	2	Root
OG0001818	P40959	4	Root
OG0003892	P53077	2	Root
OG0001864	P25566	5	Root
OG0004810	P42939	2	Root
OG0004376	Q05812	2	Root
OG0000955	Q08818	4	Root
OG0003020	P21339	4	Root
OG0003268	P34246	4	Root
OG0001914	P0CY08	3	Root
OG0002547	P53320	4	Root
OG0001204	P53944	5	Root
OG0004384	P33749	4	Root
OG0002445	P14908	4	Root
OG0000150	P50276	4	Root
OG0001771	P32377	4	Root
OG0002893	Q04751	4	Root
OG0000675	P32559	5	Root
OG0000867	P47095	5	Root
OG0000898	Q07938	5	Root
OG0003718	P38236	3	Root
OG0003172	P38860	5	Root
OG0004133	Q02866	2	Root
OG0003742	Q08750	3	Root
OG0000264	P46985	4	Root
OG0004325	P47069	2	Root
OG0002879	P25588	4	Root
OG0004188	Q12467	2	Root
OG0004208	P47007	2	Root
OG0000044	P25847	5	Root
OG0004768	P13712	2	Root
OG0003278	P38849	4	Root
OG0001349	P53070	5	Root
OG0001847	Q03162	4	Root
OG0002006	P29952	4	Root
OG0000361	P53166	4	Root
OG0003587	Q05648	4	Root
OG0004150	Q99316	2	Root
OG0001322	P10507	5	Root
OG0000652	P40567	4	Root
OG0002579	P38994	4	Root
OG0002966	P47018	4	Root
OG0001723	P38694	4	Root
OG0001237	P23500	4	Root
OG0001627	P32335	4	Root
OG0003729	P38335	3	Root
OG0000101	P35724	5	Root
OG0001963	P53129	4	Root
OG0001120	P38857	4	Root
OG0001827	P35728	4	Root
OG0000237	P38172	4	Root
OG0004220	P48564	2	Root
OG0005163	P33748	2	Root
OG0006893	P0CX80	1	Root
OG0000546	P41940	5	Root
OG0004319	P53159	2	Root
OG0000044	Q12175	5	Root
OG0004698	Q03825	2	Root
OG0005499	Q12411	2	Root
OG0001360	P32334	4	Root
OG0001495	P53045	4	Root
OG0000044	P25846	5	Root
OG0003720	P40965	4	Root
OG0003290	P43563	4	Root
OG0000029	P0CE00	4	Root
OG0001921	P33201	4	Root
OG0000882	P40029	5	Root
OG0004429	Q08471	2	Root
OG0002029	P52918	4	Root
OG0001756	P53163	5	Root
OG0001034	P40562	5	Root
OG0001843	Q12404	4	Root
OG0004791	P53604	2	Root
OG0000178	P39552	1	Root
OG0002394	Q02046	4	Root
OG0000312	P38069	4	Root
OG0003561	P23641	4	Root
OG0005176	P53725	2	Root
OG0002888	P15424	4	Root
OG0002143	P53123	4	Root
OG0000972	P32829	5	Root
OG0003254	P47084	2	Root
OG0001812	Q99189	4	Root
OG0005821	Q08550	1	Root
OG0003952	Q06390	3	Root
OG0003284	Q03079	4	Root
OG0003135	Q05473	5	Root
OG0002528	O75012	4	Root
OG0003887	P35719	3	Root
OG0002110	Q08925	4	Root
OG0008245	P36157	1	Root
OG0003900	P40990	3	Root
OG0003724	P10849	4	Root
OG0000399	P39106	2	Root
OG0001799	P39107	4	Root
OG0000800	P53157	4	Root
OG0002544	P11914	4	Root
OG0000261	P25270	5	Root
OG0001339	Q03834	4	Root
OG0002353	P50108	4	Root
OG0003646	P47123	4	Root
OG0000869	P54199	4	Root
OG0002396	Q06106	4	Root
OG0003947	P53869	3	Root
OG0001295	Q03104	4	Root
OG0001425	Q06815	4	Root
OG0003733	Q08229	3	Root
OG0002615	Q92317	4	Root
OG0005378	Q02820	4	Root
OG0001548	P38205	4	Root
OG0003907	P38292	4	Root
OG0003175	P38244	4	Root
OG0000424	P16862	5	Root
OG0001383	Q06287	5	Root
OG0000824	Q04439	4	Root
OG0001150	Q03503	5	Root
OG0005818	P52919	1	Root
OG0003951	P53903	4	Root
OG0000018	P15380	5	Root
OG0003224	P34230	4	Root
OG0002832	P53335	4	Root
OG0000717	P0CX26	5	Root
OG0002624	Q00578	4	Root
OG0000916	P25443	5	Root
OG0004707	Q06639	2	Root
OG0002542	P09547	4	Root
OG0004182	P25302	2	Root
OG0001974	Q08281	4	Root
OG0002796	Q12108	4	Root
OG0000586	P53292	4	Root
OG0004245	P32605	2	Root
OG0005500	Q12379	2	Root
OG0001362	P47141	4	Root
OG0000550	Q04947	4	Root
OG0002722	Q05900	4	Root
OG0001795	Q07478	4	Root
OG0005178	P38781	1	Root
OG0000593	P0CX36	5	Root
OG0003323	Q07979	4	Root
OG0002548	Q03124	4	Root
OG0001566	P40033	5	Root
OG0004738	P40342	2	Root
OG0003944	P38175	4	Root
OG0001116	Q02950	4	Root
OG0002324	P25343	4	Root
OG0001601	P41058	5	Root
OG0000707	P39938	4	Root
OG0000494	P33442	5	Root
OG0002834	P32832	4	Root
OG0002228	P32911	4	Root
OG0004175	P46676	2	Root
OG0000557	P08153	4	Root
OG0001077	P40161	4	Root
OG0002277	P38850	4	Root
OG0002303	P38701	5	Root
OG0002857	P40018	4	Root
OG0001879	P40496	4	Root
OG0002794	Q00916	4	Root
OG0000042	P53047	4	Root
OG0000758	Q06488	4	Root
OG0003070	Q04629	4	Root
OG0004179	Q04175	2	Root
OG0002416	Q03799	4	Root
OG0002462	P33759	4	Root
OG0004693	P53330	2	Root
OG0003953	P12686	3	Root
OG0003409	Q07794	4	Root
OG0001901	Q08963	4	Root
OG0004709	P53289	2	Root
OG0002974	Q05543	4	Root
OG0006116	P40063	2	Root
OG0003242	P28778	4	Root
OG0002340	Q03976	4	Root
OG0000743	P39743	4	Root
OG0000345	Q03516	4	Root
OG0000500	P32905	5	Root
OG0005834	Q08553	1	Root
OG0003919	P10662	3	Root
OG0004047	O14464	5	Root
OG0002355	P42847	4	Root
OG0002643	P21771	5	Root
OG0002107	Q12234	4	Root
OG0003911	Q12242	3	Root
OG0002347	P38255	4	Root
OG0000861	P54780	5	Root
OG0000810	P0CX44	5	Root
OG0000696	P53221	5	Root
OG0001035	P26321	5	Root
OG0001103	P05317	5	Root
OG0000769	P04456	5	Root
OG0001606	Q02753	4	Root
OG0001113	P05749	4	Root
OG0002882	P40571	4	Root
OG0001199	P0C2H6	4	Root
OG0000487	P10664	5	Root
OG0001379	Q07915	5	Root
OG0003122	Q12508	4	Root
OG0001875	P05747	4	Root
OG0001159	Q02326	4	Root
OG0005787	P39975	2	Root
OG0003160	P36532	4	Root
OG0003017	Q03305	4	Root
OG0004159	P53060	4	Root
OG0004739	Q05635	2	Root
OG0001626	Q02555	5	Root
OG0000698	P51862	4	Root
OG0000591	P0CX82	5	Root
OG0000982	P87262	4	Root
OG0001789	P35996	5	Root
OG0000354	P40693	5	Root
OG0000554	P0C2H9	5	Root
OG0001396	P51998	5	Root
OG0002000	Q06678	4	Root
OG0002002	Q03441	4	Root
OG0004462	P38330	2	Root
OG0000354	P05737	5	Root
OG0000961	P29453	4	Root
OG0002235	P43620	4	Root
OG0002779	Q12530	4	Root
OG0002083	P20436	4	Root
OG0000581	Q01080	4	Root
OG0002125	P32910	4	Root
OG0001230	P35718	5	Root
OG0003095	P38771	5	Root
OG0000412	P05318	4	Root
OG0000978	Q03195	5	Root
OG0005824	Q12224	1	Root
OG0000455	P46990	5	Root
OG0000553	P0CX56	5	Root
OG0000954	P05750	5	Root
OG0000561	O13516	5	Root
OG0000915	P53598	5	Root
OG0000485	P0CX39	5	Root
OG0000485	P0CX40	5	Root
OG0001862	P09959	4	Root
OG0000908	P38711	5	Root
OG0000858	P0CX31	5	Root
OG0000379	P43609	4	Root
OG0005849	Q05043	1	Root
OG0002401	Q04693	4	Root
OG0001984	P53394	4	Root
OG0000593	P0CX35	5	Root
OG0000551	P0CX37	5	Root
OG0001044	P53312	5	Root
OG0003495	Q05942	4	Root
OG0000112	Q08417	4	Root
OG0000116	P0C0X0	5	Root
OG0000858	P0CX32	5	Root
OG0000703	P0CX29	5	Root
OG0000048	P05759	5	Root
OG0000762	P26786	4	Root
OG0003043	P40156	4	Root
OG0000161	P07281	5	Root
OG0002430	P27999	4	Root
OG0000161	P0CX49	5	Root
OG0000161	P0CX50	5	Root
OG0000845	P0C0W9	5	Root
OG0000060	P04050	5	Root
OG0000810	P0CX43	5	Root
OG0001582	P36144	4	Root
OG0000849	P0CX24	4	Root
OG0000744	Q12532	5	Root
OG0001421	Q04307	5	Root
OG0000950	P24000	4	Root
OG0001307	P43565	4	Root
OG0000780	P23796	4	Root
OG0000937	P41805	5	Root
OG0003072	Q03691	4	Root
OG0000280	P25042	4	Root
OG0001008	Q12690	4	Root
OG0003321	P38222	4	Root
OG0000059	P08518	5	Root
OG0000591	P0CX83	5	Root
OG0002622	P53893	4	Root
OG0000279	P38066	5	Root
OG0005805	Q06208	1	Root
OG0000772	P38615	4	Root
OG0002089	P20433	4	Root
OG0001132	P38145	5	Root
OG0000686	P0CX54	5	Root
OG0001071	P38754	4	Root
OG0002165	P09938	4	Root
OG0004805	Q04847	2	Root
OG0000475	P26785	5	Root
OG0002047	P21243	4	Root
OG0001783	P19735	4	Root
OG0000873	P50086	4	Root
OG0001151	P34222	5	Root
OG0005501	P11938	2	Root
OG0000301	P05319	5	Root
OG0001461	P53295	5	Root
OG0004241	P36054	2	Root
OG0001462	P38623	4	Root
OG0002782	P06838	4	Root
OG0002500	P32863	4	Root
OG0001165	Q08096	5	Root
OG0005756	P33323	1	Root
OG0003307	Q12188	4	Root
OG0001388	P12687	5	Root
OG0003459	P36521	4	Root
OG0004422	Q00246	2	Root
OG0004396	P29539	2	Root
OG0000020	Q07844	5	Root
OG0001187	P50861	5	Root
OG0004440	Q03792	2	Root
OG0002931	P38741	4	Root
OG0001475	P40160	5	Root
OG0000271	P21524	5	Root
OG0005788	P49723	1	Root
OG0001540	Q03942	4	Root
OG0000686	P0CX53	5	Root
OG0001467	P16370	5	Root
OG0002536	P34087	4	Root
OG0000060	P04051	5	Root
OG0004173	P50109	2	Root
OG0003162	P41903	4	Root
OG0003006	P49960	4	Root
OG0002630	P25043	4	Root
OG0004372	P07390	2	Root
OG0004134	P39927	2	Root
OG0002429	P33334	4	Root
OG0001708	P30657	4	Root
OG0000163	P32901	5	Root
OG0003337	P07274	4	Root
OG0002423	P33203	4	Root
OG0000019	P20095	4	Root
OG0001621	P40303	4	Root
OG0002758	P25451	4	Root
OG0002210	P28708	4	Root
OG0000397	P47032	4	Root
OG0005847	Q12310	1	Root
OG0003385	P33411	4	Root
OG0001785	P20053	4	Root
OG0001300	P32379	5	Root
OG0000019	P24384	4	Root
OG0002560	P25298	4	Root
OG0000620	P53118	4	Root
OG0001235	P20435	5	Root
OG0003068	P40422	4	Root
OG0001365	P38902	5	Root
OG0001112	P20434	5	Root
OG0002502	P38805	4	Root
OG0002457	P32565	4	Root
OG0001912	P40016	4	Root
OG0002202	P38886	4	Root
OG0001633	P32496	4	Root
OG0001253	Q02933	4	Root
OG0000059	P22276	5	Root
OG0004458	Q02773	2	Root
OG0001436	Q12250	4	Root
OG0002757	Q12377	4	Root
OG0001833	Q08723	4	Root
OG0003354	P36533	4	Root
OG0001538	P25299	4	Root
OG0000383	Q02805	4	Root
OG0003558	P47006	3	Root
OG0003827	P32529	4	Root
OG0002022	P17890	4	Root
OG0001920	P32349	4	Root
OG0003418	P25441	4	Root
OG0003612	P39956	4	Root
OG0004689	Q12167	2	Root
OG0000552	P38766	4	Root
OG0002929	Q12481	4	Root
OG0004135	P40470	2	Root
OG0003214	P32786	4	Root
OG0002505	P11745	4	Root
OG0000833	P32338	3	Root
OG0000331	P46669	4	Root
OG0002371	P28000	4	Root
OG0001081	Q12189	5	Root
OG0002982	P36160	4	Root
OG0002348	P25348	5	Root
OG0001407	Q04598	5	Root
OG0000834	Q06090	4	Root
OG0002365	P38764	4	Root
OG0002159	P36121	4	Root
OG0002433	Q03465	4	Root
OG0002203	Q04062	4	Root
OG0001539	P32611	5	Root
OG0005810	P53140	1	Root
OG0002647	P53942	5	Root
OG0001239	P45818	5	Root
OG0003345	P47076	4	Root
OG0001182	P43588	5	Root
OG0003040	O13563	4	Root
OG0001306	P20084	5	Root
OG0006117	P40993	2	Root
OG0004222	Q02685	2	Root
OG0003616	P40858	4	Root
OG0006894	P02381	2	Root
OG0000154	Q04740	5	Root
OG0005139	P25367	2	Root
OG0000376	P36159	5	Root
OG0003904	P53724	3	Root
OG0005848	Q12338	1	Root
OG0003960	Q04712	4	Root
OG0001076	P46948	5	Root
OG0003088	P38712	4	Root
OG0001409	P38792	5	Root
OG0008246	Q3E811	3	Root
OG0004235	P53437	2	Root
OG0001200	Q08162	5	Root
OG0002895	P22139	5	Root
OG0002471	P07703	4	Root
OG0004197	P50106	2	Root
OG0003704	P23250	2	Root
OG0001385	P46969	5	Root
OG0002346	Q06103	4	Root
OG0000642	P0CX48	5	Root
OG0001719	Q06511	4	Root
OG0001676	P36070	4	Root
OG0002936	Q08285	4	Root
OG0003920	Q02983	3	Root
OG0000511	P14127	5	Root
OG0000704	P46784	4	Root
OG0000021	P25381	5	Root
OG0002168	P40992	4	Root
OG0002169	P38786	4	Root
OG0000926	Q01855	5	Root
OG0001978	Q04225	4	Root
OG0002184	Q08746	4	Root
OG0002516	Q12277	4	Root
OG0003207	P25359	4	Root
OG0004435	P53117	2	Root
OG0000681	P0CX51	5	Root
OG0001292	P05756	5	Root
OG0001790	Q12754	4	Root
OG0003964	P38204	3	Root
OG0002890	Q06506	4	Root
OG0002282	P35178	4	Root
OG0001183	Q05636	5	Root
OG0002995	P25368	4	Root
OG0000642	P0CX47	5	Root
OG0001019	P26783	5	Root
OG0000551	P0CX38	5	Root
OG0002629	P13433	4	Root
OG0000553	P0CX55	5	Root
OG0002566	P0CX34	4	Root
OG0001101	P40011	4	Root
OG0002926	P53256	4	Root
OG0000912	Q05022	5	Root
OG0000161	P07280	5	Root
OG0001449	P48589	4	Root
OG0001118	P36080	4	Root
OG0003231	Q08774	4	Root
OG0002739	Q04031	4	Root
OG0000703	P0CX30	5	Root
OG0000681	P0CX52	5	Root
OG0003807	P0C0V8	4	Root
OG0000333	P0C0W1	5	Root
OG0002566	P0CX33	4	Root
OG0004443	Q06109	2	Root
OG0004686	P43607	2	Root
OG0002820	Q12149	4	Root
OG0000712	P38961	4	Root
OG0000641	Q3E792	4	Root
OG0000477	P39516	5	Root
OG0000116	Q3E7X9	5	Root
OG0002755	P20606	4	Root
OG0003966	Q04003	3	Root
OG0001532	P34218	4	Root
OG0000847	P15624	5	Root
OG0001231	P52871	4	Root
