Orthogroup	DMKU3-1042	W29	s288c
OG0004917		tr|A0A1D8N3X1|A0A1D8N3X1_YARLL	
OG0004918		tr|A0A1D8N4I4|A0A1D8N4I4_YARLL	
OG0004919		tr|A0A1D8N3B7|A0A1D8N3B7_YARLL	
OG0004920		tr|A0A1D8NFG3|A0A1D8NFG3_YARLL	
OG0004921		tr|A0A1D8NDP6|A0A1D8NDP6_YARLL	
OG0004922		tr|A0A1D8NHH5|A0A1D8NHH5_YARLL	
OG0004923		tr|A0A1D8N4I5|A0A1D8N4I5_YARLL	
OG0004924		tr|A0A1D8N401|A0A1D8N401_YARLL	
OG0004925		tr|A0A1D8N4W8|A0A1D8N4W8_YARLL	
OG0004926		tr|A0A1D8NAM6|A0A1D8NAM6_YARLL	
OG0004927		tr|A0A1D8NF46|A0A1D8NF46_YARLL	
OG0004928		tr|A0A1D8NHI9|A0A1D8NHI9_YARLL	
OG0004929		tr|A0A1D8NHL3|A0A1D8NHL3_YARLL	
OG0004930		tr|A0A1D8NKA3|A0A1D8NKA3_YARLL	
OG0004931		tr|A0A1D8N6X0|A0A1D8N6X0_YARLL	
OG0004932		tr|A0A1D8NE53|A0A1D8NE53_YARLL	
OG0004933		tr|A0A1D8N404|A0A1D8N404_YARLL	
OG0004934		tr|A0A1D8NBR9|A0A1D8NBR9_YARLL	
OG0004935		tr|A0A1D8N8M2|A0A1D8N8M2_YARLL	
OG0004936		tr|A0A1D8NCB3|A0A1D8NCB3_YARLL	
OG0004937		tr|A0A1D8N6V5|A0A1D8N6V5_YARLL	
OG0004938		tr|A0A1D8N9S1|A0A1D8N9S1_YARLL	
OG0004939		tr|A0A1D8NEP1|A0A1D8NEP1_YARLL	
OG0004940		tr|A0A1D8NFL8|A0A1D8NFL8_YARLL	
OG0004941		tr|A0A1H6PX47|A0A1H6PX47_YARLL	
OG0004942		tr|A0A1D8NKK1|A0A1D8NKK1_YARLL	
OG0004943		tr|A0A1D8NFV9|A0A1D8NFV9_YARLL	
OG0004944		tr|A0A1D8NJ34|A0A1D8NJ34_YARLL	
OG0004945		tr|A0A1D8N7P2|A0A1D8N7P2_YARLL	
OG0004946		tr|A0A1D8NN68|A0A1D8NN68_YARLL	
OG0004947		tr|A0A1D8NGZ7|A0A1D8NGZ7_YARLL	
OG0004948		tr|A0A1D8NLI1|A0A1D8NLI1_YARLL	
OG0004949		tr|A0A1H6PVB0|A0A1H6PVB0_YARLL	
OG0004950		tr|A0A1H6Q8A2|A0A1H6Q8A2_YARLL	
OG0004951		tr|A0A1D8N482|A0A1D8N482_YARLL	
OG0004952		tr|A0A1D8NGI2|A0A1D8NGI2_YARLL	
OG0004953		tr|A0A1D8N721|A0A1D8N721_YARLL	
OG0004954		tr|A0A1D8N3H7|A0A1D8N3H7_YARLL	
OG0004955		tr|A0A1D8NBC4|A0A1D8NBC4_YARLL	
OG0004956		tr|A0A1D8NDH7|A0A1D8NDH7_YARLL	
OG0004957		tr|A0A1D8N8A3|A0A1D8N8A3_YARLL	
OG0004958		tr|A0A1D8N8J9|A0A1D8N8J9_YARLL	
OG0004959		tr|A0A1D8N9C0|A0A1D8N9C0_YARLL	
OG0004960		tr|A0A1D8NHK0|A0A1D8NHK0_YARLL	
OG0004961		tr|A0A1D8NJR0|A0A1D8NJR0_YARLL	
OG0004962		tr|A0A1D8NLJ8|A0A1D8NLJ8_YARLL	
OG0004963		tr|A0A1D8N5Y0|A0A1D8N5Y0_YARLL	
OG0004964		tr|A0A1H6Q642|A0A1H6Q642_YARLL	
OG0004965		tr|A0A1H6Q5V1|A0A1H6Q5V1_YARLL	
OG0004966		tr|A0A1D8N6Q1|A0A1D8N6Q1_YARLL	
OG0004967		tr|A0A1D8NHN9|A0A1D8NHN9_YARLL	
OG0004968		tr|A0A1H6Q3Y6|A0A1H6Q3Y6_YARLL	
OG0004969		tr|A0A1D8N3X9|A0A1D8N3X9_YARLL	
OG0004970		tr|A0A1D8N8C8|A0A1D8N8C8_YARLL	
OG0004971		tr|A0A1D8NF64|A0A1D8NF64_YARLL	
OG0004972		tr|A0A1D8NM92|A0A1D8NM92_YARLL	
OG0004973		tr|A0A1D8N8T2|A0A1D8N8T2_YARLL	
OG0004974		tr|A0A1D8N942|A0A1D8N942_YARLL	
OG0004975		tr|A0A1D8NAU2|A0A1D8NAU2_YARLL	
OG0004976		tr|A0A1D8NC44|A0A1D8NC44_YARLL	
OG0004977		tr|A0A1D8NDU2|A0A1D8NDU2_YARLL	
OG0004978		tr|A0A1H6PXF1|A0A1H6PXF1_YARLL	
OG0004979		tr|A0A1D8N5T4|A0A1D8N5T4_YARLL	
OG0004980		tr|A0A1D8NIQ7|A0A1D8NIQ7_YARLL	
OG0004981		tr|A0A1D8NQ33|A0A1D8NQ33_YARLL	
OG0004982		tr|A0A1D8N6Q2|A0A1D8N6Q2_YARLL	
OG0004983		tr|A0A1D8N6X7|A0A1D8N6X7_YARLL	
OG0004984		tr|A0A1D8NB63|A0A1D8NB63_YARLL	
OG0004985		tr|A0A1D8NEX8|A0A1D8NEX8_YARLL	
OG0004986		tr|A0A1D8N5V4|A0A1D8N5V4_YARLL	
OG0004987		tr|A0A1D8N6X5|A0A1D8N6X5_YARLL	
OG0004988		tr|A0A1D8N9R1|A0A1D8N9R1_YARLL	
OG0004989		tr|A0A1D8NKQ5|A0A1D8NKQ5_YARLL	
OG0004990		tr|A0A1D8NNU5|A0A1D8NNU5_YARLL	
OG0004991		tr|A0A1H6PHW8|A0A1H6PHW8_YARLL	
OG0004992		tr|A0A1D8NBT2|A0A1D8NBT2_YARLL	
OG0004993		tr|A0A1D8NFC7|A0A1D8NFC7_YARLL	
OG0004994		tr|A0A1D8NG09|A0A1D8NG09_YARLL	
OG0004995		tr|A0A1D8ND27|A0A1D8ND27_YARLL	
OG0004996		tr|A0A1D8NDH4|A0A1D8NDH4_YARLL	
OG0004997		tr|A0A1D8NDM5|A0A1D8NDM5_YARLL	
OG0004998		tr|A0A1D8NFP8|A0A1D8NFP8_YARLL	
OG0004999		tr|A0A1D8NFR5|A0A1D8NFR5_YARLL	
OG0005000		tr|A0A1D8NLH5|A0A1D8NLH5_YARLL	
OG0005001		tr|A0A1D8NMZ0|A0A1D8NMZ0_YARLL	
OG0005002		tr|A0A1D8NN29|A0A1D8NN29_YARLL	
OG0005003		tr|A0A1D8NNF8|A0A1D8NNF8_YARLL	
OG0005004		tr|A0A1D8N5U5|A0A1D8N5U5_YARLL	
OG0005005		tr|A0A1D8NBG9|A0A1D8NBG9_YARLL	
OG0005006		tr|A0A1H6PPS1|A0A1H6PPS1_YARLL	
OG0005007		tr|A0A1D8NPN0|A0A1D8NPN0_YARLL	
OG0005008		tr|A0A1H6Q650|A0A1H6Q650_YARLL	
OG0005009		tr|A0A1D8NAN2|A0A1D8NAN2_YARLL	
OG0005010		tr|A0A1D8NBC8|A0A1D8NBC8_YARLL	
OG0005011		tr|A0A1D8NED2|A0A1D8NED2_YARLL	
OG0005012		tr|A0A1D8NFK6|A0A1D8NFK6_YARLL	
OG0005013		tr|A0A1D8N4Q3|A0A1D8N4Q3_YARLL	
OG0005014		tr|A0A1D8N909|A0A1D8N909_YARLL	
OG0005015		tr|A0A1D8N9I3|A0A1D8N9I3_YARLL	
OG0005016		tr|A0A1D8N5B9|A0A1D8N5B9_YARLL	
OG0005017		tr|A0A1D8NDJ3|A0A1D8NDJ3_YARLL	
OG0005018		tr|A0A1D8NII2|A0A1D8NII2_YARLL	
OG0005019		tr|A0A1H6PH44|A0A1H6PH44_YARLL	
OG0005020		tr|A0A1H6Q2H4|A0A1H6Q2H4_YARLL	
OG0005021		tr|A0A1H6PXA0|A0A1H6PXA0_YARLL	
OG0005022		tr|A0A1D8NHL1|A0A1D8NHL1_YARLL	
OG0005023		tr|A0A1D8NFX2|A0A1D8NFX2_YARLL	
OG0005024		tr|A0A1H6Q2Q4|A0A1H6Q2Q4_YARLL	
OG0005025		tr|A0A1D8NGI0|A0A1D8NGI0_YARLL	
OG0005026		tr|A0A1D8NHX3|A0A1D8NHX3_YARLL	
OG0005027		tr|A0A1D8N8H6|A0A1D8N8H6_YARLL	
OG0005028		tr|A0A1D8NH02|A0A1D8NH02_YARLL	
OG0005029		tr|A0A1D8NI64|A0A1D8NI64_YARLL	
OG0005030		tr|A0A1D8NH96|A0A1D8NH96_YARLL	
OG0005031		tr|A0A1D8NI41|A0A1D8NI41_YARLL	
OG0005032		tr|A0A1D8NJ33|A0A1D8NJ33_YARLL	
OG0005033		tr|A0A1H6Q1E5|A0A1H6Q1E5_YARLL	
OG0005034		tr|A0A1D8NDB8|A0A1D8NDB8_YARLL	
OG0005035		tr|A0A1D8NEN6|A0A1D8NEN6_YARLL	
OG0005036		tr|A0A1D8NH47|A0A1D8NH47_YARLL	
OG0005037		tr|A0A1D8ND10|A0A1D8ND10_YARLL	
OG0005038		tr|A0A1D8NFG5|A0A1D8NFG5_YARLL	
OG0005039		tr|A0A1D8NH97|A0A1D8NH97_YARLL	
OG0005040		tr|A0A1D8N648|A0A1D8N648_YARLL	
OG0005041		tr|A0A1D8NF85|A0A1D8NF85_YARLL	
OG0005042		tr|A0A1D8N8F3|A0A1D8N8F3_YARLL	
OG0005043		tr|A0A1D8NFA7|A0A1D8NFA7_YARLL	
OG0005044		tr|A0A1D8NJ84|A0A1D8NJ84_YARLL	
OG0005045		tr|A0A1D8NN40|A0A1D8NN40_YARLL	
OG0005046		tr|A0A1D8N3R5|A0A1D8N3R5_YARLL	
OG0005047		tr|A0A1D8NKD8|A0A1D8NKD8_YARLL	
OG0005048		tr|A0A1D8NHQ9|A0A1D8NHQ9_YARLL	
OG0005049		tr|A0A1D8NFZ3|A0A1D8NFZ3_YARLL	
OG0005050		tr|A0A1D8N3V9|A0A1D8N3V9_YARLL	
OG0005051		tr|A0A1D8NCF1|A0A1D8NCF1_YARLL	
OG0005052		tr|A0A1D8NFD0|A0A1D8NFD0_YARLL	
OG0005053		tr|A0A1D8NG39|A0A1D8NG39_YARLL	
OG0005054		tr|A0A1D8ND60|A0A1D8ND60_YARLL	
OG0005055		tr|A0A1D8NKU3|A0A1D8NKU3_YARLL	
OG0005056		tr|A0A1D8N3I0|A0A1D8N3I0_YARLL	
OG0005057		tr|A0A1D8N4V5|A0A1D8N4V5_YARLL	
OG0005058		tr|A0A1D8N552|A0A1D8N552_YARLL	
OG0005059		tr|A0A1D8N9A5|A0A1D8N9A5_YARLL	
OG0005060		tr|A0A1D8NJ95|A0A1D8NJ95_YARLL	
OG0005061		tr|A0A1H6Q878|A0A1H6Q878_YARLL	
OG0005062		tr|A0A1D8N4C6|A0A1D8N4C6_YARLL	
OG0005063		tr|A0A1D8NLH2|A0A1D8NLH2_YARLL	
OG0005064		tr|A0A1D8N583|A0A1D8N583_YARLL	
OG0005065		tr|A0A1D8N5B5|A0A1D8N5B5_YARLL	
OG0005066		tr|A0A1D8N6I5|A0A1D8N6I5_YARLL	
OG0005067		tr|A0A1D8N6W3|A0A1D8N6W3_YARLL	
OG0005068		tr|A0A1D8NDL7|A0A1D8NDL7_YARLL	
OG0005069		tr|A0A1D8NBE0|A0A1D8NBE0_YARLL	
OG0005070		tr|A0A1D8NGA0|A0A1D8NGA0_YARLL	
OG0005071		tr|A0A1D8N4W3|A0A1D8N4W3_YARLL	
OG0005072		tr|A0A1D8N547|A0A1D8N547_YARLL	
OG0005073		tr|A0A1D8ND73|A0A1D8ND73_YARLL	
OG0005074		tr|A0A1D8NN75|A0A1D8NN75_YARLL	
OG0005075		tr|A0A1D8NIQ8|A0A1D8NIQ8_YARLL	
OG0005076		tr|A0A1D8NPG6|A0A1D8NPG6_YARLL	
OG0005077		tr|A0A1H6Q6T4|A0A1H6Q6T4_YARLL	
OG0005078		tr|A0A1H6PPN1|A0A1H6PPN1_YARLL	
OG0005079		tr|A0A1H6PX97|A0A1H6PX97_YARLL	
OG0005080		tr|A0A1D8NA77|A0A1D8NA77_YARLL	
OG0005081		tr|A0A1D8N369|A0A1D8N369_YARLL	
OG0005082		tr|A0A1D8N526|A0A1D8N526_YARLL	
OG0005083		tr|A0A1D8NJ12|A0A1D8NJ12_YARLL	
OG0005084		tr|A0A1D8NP44|A0A1D8NP44_YARLL	
OG0005085		tr|A0A1D8N414|A0A1D8N414_YARLL	
OG0005086		tr|A0A1D8NAE6|A0A1D8NAE6_YARLL	
OG0005087		tr|A0A1H6PUP4|A0A1H6PUP4_YARLL	
OG0005088		tr|A0A1H6PYN6|A0A1H6PYN6_YARLL	
OG0005089		tr|A0A1D8NMC4|A0A1D8NMC4_YARLL	
OG0005090		tr|A0A1D8NC88|A0A1D8NC88_YARLL	
OG0005091		tr|A0A1D8NB36|A0A1D8NB36_YARLL	
OG0005092		tr|A0A1D8NIX7|A0A1D8NIX7_YARLL	
OG0005093		tr|A0A1D8NKA8|A0A1D8NKA8_YARLL	
OG0005094		tr|A0A1D8NDY2|A0A1D8NDY2_YARLL	
OG0005095		tr|A0A1D8N9B3|A0A1D8N9B3_YARLL	
OG0005096		tr|A0A1D8ND11|A0A1D8ND11_YARLL	
OG0005097		tr|A0A1D8NN37|A0A1D8NN37_YARLL	
OG0005098		tr|A0A1D8NBG4|A0A1D8NBG4_YARLL	
OG0005099		tr|A0A1D8NFN2|A0A1D8NFN2_YARLL	
OG0005100		tr|A0A1D8NH92|A0A1D8NH92_YARLL	
OG0005101		tr|A0A1H6Q0F9|A0A1H6Q0F9_YARLL	
OG0005102		tr|A0A1D8ND96|A0A1D8ND96_YARLL	
OG0005103		tr|A0A1D8N844|A0A1D8N844_YARLL	
OG0005104		tr|A0A1H6PQD1|A0A1H6PQD1_YARLL	
OG0005105		tr|A0A1D8NFU6|A0A1D8NFU6_YARLL	
OG0005106		tr|A0A1D8NFN1|A0A1D8NFN1_YARLL	
OG0005107		tr|A0A1D8NN78|A0A1D8NN78_YARLL	
OG0005108		tr|A0A1H6PYS4|A0A1H6PYS4_YARLL	
OG0005109		tr|A0A1D8N8X8|A0A1D8N8X8_YARLL	
OG0005110		tr|A0A1D8N513|A0A1D8N513_YARLL	
OG0005111		tr|A0A1H6Q7G8|A0A1H6Q7G8_YARLL	
OG0005112		tr|A0A1D8N5X3|A0A1D8N5X3_YARLL	
OG0005113		tr|A0A1D8N7B2|A0A1D8N7B2_YARLL	
OG0005114		tr|A0A1D8NCE4|A0A1D8NCE4_YARLL	
OG0005115		tr|A0A1H6Q8P2|A0A1H6Q8P2_YARLL	
OG0005116		tr|A0A1D8N8Z0|A0A1D8N8Z0_YARLL	
OG0005117		tr|A0A1D8N9A2|A0A1D8N9A2_YARLL	
OG0005118		tr|A0A1D8NG37|A0A1D8NG37_YARLL	
OG0005119		tr|A0A1D8NI66|A0A1D8NI66_YARLL	
OG0005120		tr|A0A1D8NMC1|A0A1D8NMC1_YARLL	
OG0005121		tr|A0A1H6PLY3|A0A1H6PLY3_YARLL	
OG0005122		tr|A0A1D8NNG0|A0A1D8NNG0_YARLL	
OG0005123		tr|A0A1D8N7Q1|A0A1D8N7Q1_YARLL	
OG0005124		tr|A0A1D8NGU3|A0A1D8NGU3_YARLL	
OG0005125		tr|A0A1D8NNG8|A0A1D8NNG8_YARLL	
OG0005126		tr|A0A1D8NBF7|A0A1D8NBF7_YARLL	
OG0005127		tr|A0A1D8N3Z6|A0A1D8N3Z6_YARLL	
OG0005128		tr|A0A1D8NFG9|A0A1D8NFG9_YARLL	
OG0005129		tr|A0A1D8NFJ8|A0A1D8NFJ8_YARLL	
OG0005130		tr|A0A1D8N6Y8|A0A1D8N6Y8_YARLL	
OG0005131		tr|A0A1D8NMU2|A0A1D8NMU2_YARLL	
OG0005132		tr|A0A1D8N9T5|A0A1D8N9T5_YARLL	
OG0005133		tr|A0A1D8N9X8|A0A1D8N9X8_YARLL	
OG0005134		tr|A0A1D8N3B8|A0A1D8N3B8_YARLL	
OG0005135		tr|A0A1D8N6K9|A0A1D8N6K9_YARLL	
OG0005136		tr|A0A1D8NLF2|A0A1D8NLF2_YARLL	
OG0005137		tr|A0A1D8N8P1|A0A1D8N8P1_YARLL	
OG0005138		tr|A0A1D8N3C8|A0A1D8N3C8_YARLL	
OG0005139		tr|A0A1D8N7C9|A0A1D8N7C9_YARLL	
OG0005140		tr|A0A1D8N7U0|A0A1D8N7U0_YARLL	
OG0005141		tr|A0A1D8ND29|A0A1D8ND29_YARLL	
OG0005142		tr|A0A1D8N9B5|A0A1D8N9B5_YARLL	
OG0005143		tr|A0A1D8N9Y6|A0A1D8N9Y6_YARLL	
OG0005144		tr|A0A1H6PTF7|A0A1H6PTF7_YARLL	
OG0005145		tr|A0A1D8N9K2|A0A1D8N9K2_YARLL	
OG0005146		tr|A0A1D8N4L3|A0A1D8N4L3_YARLL	
OG0005147		tr|A0A1D8NHZ7|A0A1D8NHZ7_YARLL	
OG0005148		tr|A0A1D8N539|A0A1D8N539_YARLL	
OG0005149		tr|A0A1D8NCK5|A0A1D8NCK5_YARLL	
OG0005150		tr|A0A1D8NG20|A0A1D8NG20_YARLL	
OG0005151		tr|A0A1D8NH12|A0A1D8NH12_YARLL	
OG0005152		tr|A0A1D8N428|A0A1D8N428_YARLL	
OG0005153		tr|A0A1D8N4T0|A0A1D8N4T0_YARLL	
OG0005154		tr|A0A1D8N7K0|A0A1D8N7K0_YARLL	
OG0005155		tr|A0A1D8NC63|A0A1D8NC63_YARLL	
OG0005156		tr|A0A1D8NNT6|A0A1D8NNT6_YARLL	
OG0005157		tr|A0A1D8NPI1|A0A1D8NPI1_YARLL	
OG0005158		tr|A0A1D8NAT4|A0A1D8NAT4_YARLL	
OG0005159		tr|A0A1D8NFQ1|A0A1D8NFQ1_YARLL	
OG0005160		tr|A0A1D8NB65|A0A1D8NB65_YARLL	
OG0005161		tr|A0A1D8NCW1|A0A1D8NCW1_YARLL	
OG0005162		tr|A0A1D8N5D7|A0A1D8N5D7_YARLL	
OG0005163		tr|A0A1D8N5R1|A0A1D8N5R1_YARLL	
OG0005164		tr|A0A1D8NAQ7|A0A1D8NAQ7_YARLL	
OG0005165		tr|A0A1D8N5I0|A0A1D8N5I0_YARLL	
OG0005166		tr|A0A1D8NC51|A0A1D8NC51_YARLL	
OG0005167		tr|A0A1D8NHY1|A0A1D8NHY1_YARLL	
OG0005168		tr|A0A1D8N4M5|A0A1D8N4M5_YARLL	
OG0005169		tr|A0A1D8N5K3|A0A1D8N5K3_YARLL	
OG0005170		tr|A0A1D8N5L9|A0A1D8N5L9_YARLL	
OG0005171		tr|A0A1D8N5Q9|A0A1D8N5Q9_YARLL	
OG0005172		tr|A0A1D8NBB8|A0A1D8NBB8_YARLL	
OG0005173		tr|A0A1D8NCE7|A0A1D8NCE7_YARLL	
OG0005174		tr|A0A1D8N3S5|A0A1D8N3S5_YARLL	
OG0005175		tr|A0A1H6Q5V9|A0A1H6Q5V9_YARLL	
OG0005176		tr|A0A1H6Q0D4|A0A1H6Q0D4_YARLL	
OG0005177		tr|A0A1D8N982|A0A1D8N982_YARLL	
OG0005178		tr|A0A1D8NN91|A0A1D8NN91_YARLL	
OG0005179		tr|A0A1D8NFM1|A0A1D8NFM1_YARLL	
OG0005180		tr|A0A1D8NLU1|A0A1D8NLU1_YARLL	
OG0005181		tr|A0A1D8N5N3|A0A1D8N5N3_YARLL	
OG0005182		tr|A0A1D8NB29|A0A1D8NB29_YARLL	
OG0005183		tr|A0A1D8NFP7|A0A1D8NFP7_YARLL	
OG0005184		tr|A0A1D8NGP9|A0A1D8NGP9_YARLL	
OG0005185		tr|A0A1D8N4Q6|A0A1D8N4Q6_YARLL	
OG0005186		tr|A0A1H6PJB0|A0A1H6PJB0_YARLL	
OG0005187		tr|A0A1H6PSH1|A0A1H6PSH1_YARLL	
OG0005188		tr|A0A1D8N5V8|A0A1D8N5V8_YARLL	
OG0005189		tr|A0A1D8NCR1|A0A1D8NCR1_YARLL	
OG0005190		tr|A0A1D8NET5|A0A1D8NET5_YARLL	
OG0005191		tr|A0A1D8NMI2|A0A1D8NMI2_YARLL	
OG0005192		tr|A0A1D8NJ21|A0A1D8NJ21_YARLL	
OG0005193		tr|A0A1D8NFL2|A0A1D8NFL2_YARLL	
OG0005194		tr|A0A1D8NIR5|A0A1D8NIR5_YARLL	
OG0005195		tr|A0A1D8N416|A0A1D8N416_YARLL	
OG0005196		tr|A0A1D8NGK2|A0A1D8NGK2_YARLL	
OG0005197		tr|A0A1D8NI22|A0A1D8NI22_YARLL	
OG0005198		tr|A0A1D8ND95|A0A1D8ND95_YARLL	
OG0005199		tr|A0A1D8NBJ2|A0A1D8NBJ2_YARLL	
OG0005200		tr|A0A1D8NLC6|A0A1D8NLC6_YARLL	
OG0005201		tr|A0A1D8N9U3|A0A1D8N9U3_YARLL	
OG0005202		tr|A0A1D8NHS5|A0A1D8NHS5_YARLL	
OG0005203		tr|A0A1D8NJU3|A0A1D8NJU3_YARLL	
OG0005204		tr|A0A1D8N8R5|A0A1D8N8R5_YARLL	
OG0005205		tr|A0A1D8N9G8|A0A1D8N9G8_YARLL	
OG0005206		tr|A0A1D8NFU4|A0A1D8NFU4_YARLL	
OG0005207		tr|A0A1D8NJ70|A0A1D8NJ70_YARLL	
OG0005208		tr|A0A1D8N9S0|A0A1D8N9S0_YARLL	
OG0005209		tr|A0A1D8N5I4|A0A1D8N5I4_YARLL	
OG0005210		tr|A0A1D8NHJ9|A0A1D8NHJ9_YARLL	
OG0005211		tr|A0A1D8N5H6|A0A1D8N5H6_YARLL	
OG0005212		tr|A0A1D8N6R5|A0A1D8N6R5_YARLL	
OG0005213		tr|A0A1D8NAS5|A0A1D8NAS5_YARLL	
OG0005214		tr|A0A1D8NBU1|A0A1D8NBU1_YARLL	
OG0005215		tr|A0A1D8N3T2|A0A1D8N3T2_YARLL	
OG0005216		tr|A0A1D8NI28|A0A1D8NI28_YARLL	
OG0005217		tr|A0A1D8N7S0|A0A1D8N7S0_YARLL	
OG0005218		tr|A0A1D8NI24|A0A1D8NI24_YARLL	
OG0005219		tr|A0A1D8N3Y8|A0A1D8N3Y8_YARLL	
OG0005220		tr|A0A1D8N9Y5|A0A1D8N9Y5_YARLL	
OG0005221		tr|A0A1D8NBA6|A0A1D8NBA6_YARLL	
OG0005222		tr|A0A1D8NHL7|A0A1D8NHL7_YARLL	
OG0005223		tr|A0A1H6PRH9|A0A1H6PRH9_YARLL	
OG0005224		tr|A0A1D8N9Q2|A0A1D8N9Q2_YARLL	
OG0005225		tr|A0A1D8NAX1|A0A1D8NAX1_YARLL	
OG0005226		tr|A0A1D8NLW9|A0A1D8NLW9_YARLL	
OG0005227		tr|A0A1D8NK40|A0A1D8NK40_YARLL	
OG0005228		tr|A0A1D8NMX7|A0A1D8NMX7_YARLL	
OG0005229		tr|A0A1H6Q060|A0A1H6Q060_YARLL	
OG0005230		tr|A0A1D8NH11|A0A1D8NH11_YARLL	
OG0005231		tr|A0A1D8NDG3|A0A1D8NDG3_YARLL	
OG0005232		tr|A0A1D8NKY1|A0A1D8NKY1_YARLL	
OG0005233		tr|A0A1D8N9L4|A0A1D8N9L4_YARLL	
OG0005234		tr|A0A1D8N9J5|A0A1D8N9J5_YARLL	
OG0005235		tr|A0A1D8NN79|A0A1D8NN79_YARLL	
OG0005236		tr|A0A1D8NQA8|A0A1D8NQA8_YARLL	
OG0005237		tr|A0A1D8N9V0|A0A1D8N9V0_YARLL	
OG0005238		tr|A0A1D8NI12|A0A1D8NI12_YARLL	
OG0005239		tr|A0A1D8NPK9|A0A1D8NPK9_YARLL	
OG0005240		tr|A0A1D8NLK4|A0A1D8NLK4_YARLL	
OG0005241		tr|A0A1D8N7K1|A0A1D8N7K1_YARLL	
OG0005242		tr|A0A1D8N901|A0A1D8N901_YARLL	
OG0005243		tr|A0A1D8NLY4|A0A1D8NLY4_YARLL	
OG0005244		tr|A0A1D8NFC4|A0A1D8NFC4_YARLL	
OG0005245		tr|A0A1D8NF45|A0A1D8NF45_YARLL	
OG0005246		tr|A0A1D8N5B2|A0A1D8N5B2_YARLL	
OG0005247		tr|A0A1D8NF22|A0A1D8NF22_YARLL	
OG0005248		tr|A0A1D8NPA0|A0A1D8NPA0_YARLL	
OG0005249		tr|A0A1D8NHM1|A0A1D8NHM1_YARLL	
OG0005250		tr|A0A1D8NIV6|A0A1D8NIV6_YARLL	
OG0005251		tr|A0A1D8NKX8|A0A1D8NKX8_YARLL	
OG0005252		tr|A0A1H6QCE3|A0A1H6QCE3_YARLL	
OG0005253		tr|A0A1D8N825|A0A1D8N825_YARLL	
OG0005254		tr|A0A1D8NAH4|A0A1D8NAH4_YARLL	
OG0005255		tr|A0A1D8N9I4|A0A1D8N9I4_YARLL	
OG0005256		tr|A0A1D8NGB0|A0A1D8NGB0_YARLL	
OG0005257		tr|A0A1D8NJJ4|A0A1D8NJJ4_YARLL	
OG0005258		tr|A0A1D8NN36|A0A1D8NN36_YARLL	
OG0005259		tr|A0A1D8N3F1|A0A1D8N3F1_YARLL	
OG0005260		tr|A0A1D8N440|A0A1D8N440_YARLL	
OG0005261		tr|A0A1D8NCB6|A0A1D8NCB6_YARLL	
OG0005262		tr|A0A1H6PS64|A0A1H6PS64_YARLL	
OG0005263		tr|A0A1D8ND01|A0A1D8ND01_YARLL	
OG0005264		tr|A0A1D8NC73|A0A1D8NC73_YARLL	
OG0005265		tr|A0A1D8NP25|A0A1D8NP25_YARLL	
OG0005266		tr|A0A1D8N6A6|A0A1D8N6A6_YARLL	
OG0005267		tr|A0A1D8N8Q2|A0A1D8N8Q2_YARLL	
OG0005268		tr|A0A1D8NPN9|A0A1D8NPN9_YARLL	
OG0005269		tr|A0A1H6Q2E3|A0A1H6Q2E3_YARLL	
OG0005270		tr|A0A1D8ND54|A0A1D8ND54_YARLL	
OG0005271		tr|A0A1D8NQL4|A0A1D8NQL4_YARLL	
OG0005272		tr|A0A1D8NQ22|A0A1D8NQ22_YARLL	
OG0005273		tr|A0A1D8N4R9|A0A1D8N4R9_YARLL	
OG0005274		tr|A0A1D8N3R4|A0A1D8N3R4_YARLL	
OG0005275		tr|A0A1D8NHI3|A0A1D8NHI3_YARLL	
OG0005276		tr|A0A1D8NIX1|A0A1D8NIX1_YARLL	
OG0005277		tr|A0A1D8NJ90|A0A1D8NJ90_YARLL	
OG0005278		tr|A0A1D8N4J7|A0A1D8N4J7_YARLL	
OG0005279		tr|A0A1D8ND26|A0A1D8ND26_YARLL	
OG0005280		tr|A0A1D8NLJ6|A0A1D8NLJ6_YARLL	
OG0005281		tr|A0A1D8NEE4|A0A1D8NEE4_YARLL	
OG0005282		tr|A0A1D8NKB9|A0A1D8NKB9_YARLL	
OG0005283		tr|A0A1D8N6Q4|A0A1D8N6Q4_YARLL	
OG0005284		tr|A0A1D8NQS4|A0A1D8NQS4_YARLL	
OG0005285		tr|A0A1D8N6B2|A0A1D8N6B2_YARLL	
OG0005286		tr|A0A1D8NAK4|A0A1D8NAK4_YARLL	
OG0005287		tr|A0A1D8N3Z1|A0A1D8N3Z1_YARLL	
OG0005288		tr|A0A1D8N4Z3|A0A1D8N4Z3_YARLL	
OG0005289		tr|A0A1D8N4F2|A0A1D8N4F2_YARLL	
OG0005290		tr|A0A1D8NI77|A0A1D8NI77_YARLL	
OG0005291		tr|A0A1D8NKF0|A0A1D8NKF0_YARLL	
OG0005292		tr|A0A1D8NB20|A0A1D8NB20_YARLL	
OG0005293		tr|A0A1D8NFX0|A0A1D8NFX0_YARLL	
OG0005294		tr|A0A1D8NGE9|A0A1D8NGE9_YARLL	
OG0005295		tr|A0A1D8NHT2|A0A1D8NHT2_YARLL	
OG0005296		tr|A0A1D8NQG9|A0A1D8NQG9_YARLL	
OG0005297		tr|A0A1D8NCV9|A0A1D8NCV9_YARLL	
