OG_ID	CLIB122	W29
OG0001343	YALI0_E07117g	YALI1_E08452g
OG0001344	YALI0_B04950g	YALI1_B06847g
OG0001345	YALI0_F24387g	YALI1_F31760g
OG0001346	YALI0_C09350g	YALI1_C13007g
OG0001347	YALI0_D19976g	YALI1_D25255g
OG0001348	YALI0_E18832g	YALI1_E22576g
OG0001349	YALI0_F30503g	YALI1_F38140g
OG0001350	YALI0_F08899g	YALI1_F12434g
OG0001351	YALI0_D20702g	YALI1_D26316g
OG0001352	YALI0_E34540g	YALI1_E41014g
OG0001353	YALI0_C23210g	YALI1_C32031g
OG0001354	YALI0_E10065g	YALI1_E12643g
OG0001355	YALI0_B16962g	YALI1_B22060g
OG0001356	YALI0_E33517g	YALI1_E39693g
OG0001357	YALI0_F23485g	YALI1_F30789g
OG0001358	YALI0_D10263g	YALI1_D12930g
OG0001359	YALI0_C05148g	YALI1_C06597g
OG0001360	YALI0_A03003g	YALI1_A03402g
OG0001361	YALI0_D13464g	YALI1_D16656g
OG0001362	YALI0_F00132g	YALI1_F00155g
OG0001363	YALI0_D10104g	YALI1_D12790g
OG0001364	YALI0_C08415g	YALI1_C11552g
OG0001365	YALI0_C17061g	YALI1_C24434g
OG0001366	YALI0_F06666g	YALI1_F09833g
OG0001367	YALI0_E26521g	YALI1_E31461g
OG0001368	YALI0_E23540g	YALI1_E27791g
OG0001369	YALI0_F08327g	YALI1_F11689g
OG0001370	YALI0_C06600g	YALI1_C08882g
OG0001371	YALI0_D12188g	YALI1_D15181g
OG0001372	YALI0_C23232g	YALI1_C32049g
OG0001373	YALI0_E00220g	YALI1_E00551g
OG0001374	YALI0_D04312g	YALI1_D05375g
OG0001375	YALI0_A16819g	YALI1_A16787g
OG0001376	YALI0_F14399g	YALI1_F19216g
OG0001377	YALI0_D07722g	YALI1_D09996g
OG0001378	YALI0_D07414g	YALI1_D09488g
OG0001379	YALI0_B01870g	YALI1_B02874g
OG0001380	YALI0_F31339g	YALI1_F39009g
OG0001381	YALI0_C01760g	YALI1_C02441g
OG0001382	YALI0_C18051g	YALI1_C25190g
OG0001383	YALI0_B00880g	YALI1_B01511g
OG0001384	YALI0_B06578g	YALI1_B08627g
OG0001385	YALI0_E09262g	YALI1_E11402g
OG0001386	YALI0_E33253g	YALI1_E39385g
OG0001387	YALI0_D22000g	YALI1_D27808g
OG0001388	YALI0_E18095g	YALI1_E21478g
OG0001389	YALI0_C18645g	YALI1_C25877g
OG0001390	YALI0_D20966g	YALI1_D26586g
OG0001391	YALI0_D01936g	YALI1_D02180g
OG0001392	YALI0_C19426g	YALI1_C26794g
OG0001393	YALI0_A02893g	YALI1_A03300g
OG0001394	YALI0_E15664g	YALI1_E18895g
OG0001395	YALI0_E07942g	YALI1_E09615g
OG0001396	YALI0_F26345g	YALI1_F33764g
OG0001397	YALI0_B02332g	YALI1_B03644g
OG0001398	YALI0_F26103g	YALI1_F33572g
OG0001399	YALI0_F12067g	YALI1_F15905g
OG0001400	YALI0_C20361g	YALI1_C28456g
OG0001401	YALI0_D02024g	YALI1_D02275g
OG0001402	YALI0_A19910g	YALI1_A21000g
OG0001403	YALI0_D11748g	YALI1_D14585g
OG0001404	YALI0_B06875g	YALI1_B08975g
OG0001405	YALI0_B04466g	YALI1_B06015g
OG0001406	YALI0_E15224g	YALI1_E18269g
OG0001407	YALI0_E23430g	YALI1_E27600g
OG0001408	YALI0_E13750g	YALI1_E16773g
OG0001409	YALI0_B15356g	YALI1_B20205g
OG0001410	YALI0_B05544g	YALI1_B07578g
OG0001411	YALI0_B21274g	YALI1_B27685g
OG0001412	YALI0_F10098g	YALI1_F13644g
OG0001413	YALI0_C05863g	YALI1_C07534g
OG0001414	YALI0_D22066g	YALI1_D27867g
OG0001415	YALI0_C07040g	YALI1_C09415g
OG0001416	YALI0_B12056g	YALI1_B15905g
OG0001417	YALI0_D21684g	YALI1_D27385g
OG0001418	YALI0_B12364g	YALI1_B16277g
OG0001419	YALI0_C19195g	YALI1_C26544g
OG0001420	YALI0_A08668g	YALI1_A08512g
OG0001421	YALI0_F12683g	YALI1_F17025g
OG0001422	YALI0_B17754g	YALI1_B22938g
OG0001423	YALI0_C11649g	YALI1_C16305g
OG0001424	YALI0_B09229g	YALI1_B12337g
OG0001425	YALI0_C22616g	YALI1_C31122g
OG0001426	YALI0_F11473g	YALI1_F15186g
OG0001427	YALI0_E15202g	YALI1_E18258g
OG0001428	YALI0_D05676g	YALI1_D07299g
OG0001429	YALI0_B10824g	YALI1_B14517g
OG0001430	YALI0_C06908g	YALI1_C09260g
OG0001431	YALI0_B11418g	YALI1_B15151g
OG0001432	YALI0_F14575g	YALI1_F19478g
OG0001433	YALI0_C08184g	YALI1_C11077g
OG0001434	YALI0_C07502g	YALI1_C09923g
OG0001435	YALI0_F23045g	YALI1_F30254g
OG0001436	YALI0_F28633g	YALI1_F36344g
OG0001437	YALI0_D03069g	YALI1_D03865g
OG0001438	YALI0_B10714g	YALI1_B14355g
OG0001439	YALI0_B21428g	YALI1_B27874g
OG0001440	YALI0_A07689g	YALI1_A07267g
OG0001441	YALI0_F23133g	YALI1_F30367g
OG0001442	YALI0_D03509g	YALI1_D04467g
OG0001443	YALI0_C18469g	YALI1_C25629g
OG0001444	YALI0_B22418g	YALI1_B29227g
OG0001445	YALI0_E26763g	YALI1_E31697g
OG0001446	YALI0_F32065g	YALI1_F39789g
OG0001447	YALI0_C18733g	YALI1_C25998g
OG0001448	YALI0_D19932g	YALI1_D25233g
OG0001449	YALI0_F03597g	YALI1_F05220g
OG0001450	YALI0_E26686g	YALI1_E31679g
OG0001451	YALI0_D06523g	YALI1_D08360g
OG0001452	YALI0_E23408g	YALI1_E27556g
OG0001453	YALI0_F27203g	YALI1_F34556g
OG0001454	YALI0_F26477g	YALI1_F33881g
OG0001455	YALI0_E24431g	YALI1_E29085g
OG0001456	YALI0_D08580g	YALI1_D11034g
OG0001457	YALI0_C08657g	YALI1_C11883g
OG0001458	YALI0_D23639g	YALI1_D30570g
OG0001459	YALI0_B19052g	YALI1_B24997g
OG0001460	YALI0_C16203g	YALI1_C23193g
OG0001461	YALI0_B14487g	YALI1_B19044g
OG0001462	YALI0_D17314g	YALI1_D21327g
OG0001463	YALI0_E04092g	YALI1_E04859g
OG0001464	YALI0_D12254g	YALI1_D15296g
OG0001465	YALI0_B15224g	YALI1_B20052g
OG0001466	YALI0_C09031g	YALI1_C12513g
OG0001467	YALI0_F06182g	YALI1_F09265g
OG0001468	YALI0_B09735g	YALI1_B13112g
OG0001469	YALI0_E00132g	YALI1_E00412g
OG0001470	YALI0_C05797g	YALI1_C07481g
OG0001471	YALI0_B03960g	YALI1_B05350g
OG0001472	YALI0_B04026g	YALI1_B05420g
OG0001473	YALI0_C16599g	YALI1_C14543g
OG0001474	YALI0_C08118g	YALI1_C10860g
OG0001475	YALI0_D15620g	YALI1_D19110g
OG0001476	YALI0_F08283g	YALI1_F11635g
OG0001477	YALI0_F14201g	YALI1_F19058g
OG0001478	YALI0_D06611g	YALI1_D08440g
OG0001479	YALI0_A21098g	YALI1_A22093g
OG0001480	YALI0_F02453g	YALI1_F03765g
OG0001481	YALI0_B09031g	YALI1_B12154g
OG0001482	YALI0_F00836g	YALI1_F01291g
OG0001483	YALI0_B15554g	YALI1_B20407g
OG0001484	YALI0_A00572g	YALI1_A00715g
OG0001485	YALI0_D17996g	YALI1_D22342g
OG0001486	YALI0_C04565g	YALI1_C06071g
OG0001487	YALI0_D02981g	YALI1_D03805g
OG0001488	YALI0_C08723g	YALI1_C11930g
OG0001489	YALI0_F01672g	YALI1_F02592g
OG0001490	YALI0_E00110g	YALI1_E00389g
OG0001491	YALI0_C18667g	YALI1_C25937g
OG0001492	YALI0_B16764g	YALI1_B21816g
OG0001493	YALI0_F06512g	YALI1_F09627g
OG0001494	YALI0_F01496g	YALI1_F02309g
OG0001495	YALI0_E25806g	YALI1_E30590g
OG0001496	YALI0_F01452g	YALI1_F02265g
OG0001497	YALI0_E20801g	YALI1_E24719g
OG0001498	YALI0_D04026g	YALI1_D05038g
OG0001499	YALI0_C05973g	YALI1_C07670g
OG0001500	YALI0_F13783g	YALI1_F18524g
OG0001501	YALI0_F11737g	YALI1_F15477g
OG0001502	YALI0_C02651g	YALI1_C03735g
OG0001503	YALI0_B14179g	YALI1_B18727g
OG0001504	YALI0_B08712g	YALI1_B11715g
OG0001505	YALI0_E00638g	YALI1_E01019g
OG0001506	YALI0_C10626g	YALI1_C14931g
OG0001507	YALI0_C07414g	YALI1_C09773g
OG0001508	YALI0_A15433g	YALI1_A15507g
OG0001509	YALI0_E31273g	YALI1_E36837g
OG0001510	YALI0_D26730g	YALI1_D35258g
OG0001511	YALI0_E29139g	YALI1_E34408g
OG0001512	YALI0_E21197g	YALI1_E25290g
OG0001513	YALI0_E17171g	YALI1_E20463g
OG0001514	YALI0_F18326g	YALI1_F24301g
OG0001515	YALI0_F22759g	YALI1_F29944g
OG0001516	YALI0_B16302g	YALI1_B21275g
OG0001517	YALI0_C19602g	YALI1_C26915g
OG0001518	YALI0_A02068g	YALI1_A02461g
OG0001519	YALI0_E19987g	YALI1_E23880g
OG0001520	YALI0_F06600g	YALI1_F09788g
OG0001521	YALI0_E32263g	YALI1_E38218g
OG0001522	YALI0_E32615g	YALI1_E38656g
OG0001523	YALI0_C20207g	YALI1_C28228g
OG0001524	YALI0_F03685g	YALI1_F05448g
OG0001525	YALI0_D14784g	YALI1_D18014g
OG0001526	YALI0_A17831g	YALI1_A17957g
OG0001527	YALI0_D25740g	YALI1_D34057g
OG0001528	YALI0_B02882g	YALI1_B04370g
OG0001529	YALI0_B10384g	YALI1_B14013g
OG0001530	YALI0_F00946g	YALI1_F01486g
OG0001531	YALI0_B00594g	YALI1_B00611g
OG0001532	YALI0_C24255g	YALI1_C33299g
OG0001533	YALI0_C00913g	YALI1_C01297g
OG0001534	YALI0_B12254g	YALI1_B16087g
OG0001535	YALI0_A19536g	YALI1_A20484g
OG0001536	YALI0_E27511g	YALI1_E32423g
OG0001537	YALI0_E07601g	YALI1_E09082g
OG0001538	YALI0_D11968g	YALI1_D14840g
OG0001539	YALI0_E01364g	YALI1_E01904g
OG0001540	YALI0_D00979g	YALI1_D01036g
OG0001541	YALI0_C17589g	YALI1_C24927g
OG0001542	YALI0_E32175g	YALI1_E38136g
OG0001543	YALI0_B21230g	YALI1_B27645g
OG0001544	YALI0_A13607g	YALI1_A13682g
OG0001545	YALI0_F05170g	YALI1_F07819g
OG0001546	YALI0_B14641g	YALI1_B19276g
OG0001547	YALI0_E12683g	YALI1_E15659g
OG0001548	YALI0_F15785g	YALI1_F21261g
OG0001549	YALI0_C00341g	YALI1_C00368g
OG0001550	YALI0_D05577g	YALI1_D07182g
OG0001551	YALI0_F03641g	YALI1_F05386g
OG0001552	YALI0_B17303g	YALI1_B22512g
OG0001553	YALI0_F12177g	YALI1_F16045g
OG0001554	YALI0_D08602g	YALI1_D11063g
OG0001556	YALI0_E08514g	YALI1_E10358g
OG0001557	YALI0_F12353g	YALI1_F16568g
OG0001558	YALI0_A13849g	YALI1_A13845g
OG0001559	YALI0_A13079g	YALI1_A13095g
OG0001560	YALI0_B02222g	YALI1_B03314g
OG0001561	YALI0_E25845g	YALI1_E30639g
OG0001562	YALI0_E22242g	YALI1_E26223g
OG0001563	YALI0_B20262g	YALI1_B26517g
OG0001564	YALI0_C06644g	YALI1_C08922g
OG0001565	YALI0_D07766g	YALI1_D10022g
OG0001566	YALI0_A17039g	YALI1_A17118g
OG0001567	YALI0_A19030g	YALI1_A19974g
OG0001568	YALI0_F00308g	YALI1_F00366g
OG0001569	YALI0_E11033g	YALI1_E13823g
OG0001570	YALI0_C17897g	YALI1_C25069g
OG0001571	YALI0_B15840g	YALI1_B20802g
OG0001572	YALI0_A01738g	YALI1_A02083g
OG0001573	YALI0_A06589g	YALI1_A06229g
OG0001574	YALI0_C10989g	YALI1_C15420g
OG0001575	YALI0_B22484g	YALI1_B29310g
OG0001576	YALI0_F04708g	YALI1_F07318g
OG0001577	YALI0_D17094g	YALI1_D21044g
OG0001578	YALI0_C15422g	YALI1_C21789g
OG0001579	YALI0_C14322g	YALI1_C20023g
OG0001580	YALI0_F04400g	YALI1_F06797g
OG0001581	YALI0_A15686g	YALI1_A15720g
OG0001582	YALI0_F28281g	YALI1_F35938g
OG0001583	YALI0_F31955g	YALI1_F39557g
OG0001584	YALI0_B22396g	YALI1_B29202g
OG0001585	YALI0_B18216g	YALI1_B23579g
OG0001586	YALI0_B23232g	YALI1_B30146g
OG0001587	YALI0_F15323g	YALI1_F20616g
OG0001588	YALI0_D17468g	YALI1_D21464g
OG0001589	YALI0_E29359g	YALI1_E34711g
OG0001590	YALI0_C21846g	YALI1_C30181g
OG0001591	YALI0_B22066g	YALI1_B28659g
OG0001592	YALI0_F15279g	YALI1_F20600g
OG0001593	YALI0_F27797g	YALI1_F35417g
OG0001594	YALI0_E17963g	YALI1_E21312g
OG0001595	YALI0_B06897g	YALI1_B08978g
OG0001596	YALI0_E15796g	YALI1_E18990g
OG0001597	YALI0_E03432g	YALI1_E04091g
OG0001598	YALI0_D08668g	YALI1_D11151g
OG0001599	YALI0_F12463g	YALI1_F16656g
OG0001600	YALI0_D13706g	YALI1_D16981g
OG0001601	YALI0_C21956g	YALI1_C30287g
OG0001602	YALI0_D07150g	YALI1_D09140g
OG0001603	YALI0_C02431g	YALI1_C03415g
OG0001604	YALI0_F16940g	YALI1_F22750g
OG0001605	YALI0_C20383g	YALI1_C28465g
OG0001606	YALI0_D25850g	YALI1_D34213g
OG0001607	YALI0_C17325g	YALI1_C24660g
OG0001608	YALI0_E34221g	YALI1_E40603g
OG0001609	YALI0_E10747g	YALI1_E13637g
OG0001610	YALI0_F21637g	YALI1_F28550g
OG0001611	YALI0_C21736g	YALI1_C30007g
OG0001612	YALI0_D06171g	YALI1_D07888g
OG0001613	YALI0_C20977g	YALI1_C29021g
OG0001614	YALI0_B14223g	YALI1_B18764g
OG0001615	YALI0_B23364g	YALI1_B30218g
OG0001616	YALI0_F01056g	YALI1_F01742g
OG0001617	YALI0_D02046g	YALI1_D02316g
OG0001618	YALI0_C04257g	YALI1_C05710g
OG0001620	YALI0_A10879g	YALI1_A10934g
OG0001621	YALI0_B14080g	YALI1_B18631g
OG0001622	YALI0_F19360g	YALI1_F25771g
OG0001623	YALI0_E12639g	YALI1_E15625g
OG0001624	YALI0_E00968g	YALI1_E01422g
OG0001625	YALI0_F08877g	YALI1_F12422g
OG0001626	YALI0_B12870g	YALI1_B17039g
OG0001627	YALI0_D01265g	YALI1_D01431g
OG0001628	YALI0_F04642g	YALI1_F07135g
OG0001629	YALI0_A14069g	YALI1_A13962g
OG0001630	YALI0_E12155g	YALI1_E15015g
OG0001631	YALI0_D09383g	YALI1_D12028g
OG0001632	YALI0_C00891g	YALI1_C01244g
OG0001633	YALI0_D07128g	YALI1_D09103g
OG0001634	YALI0_E10549g	YALI1_E13428g
OG0001635	YALI0_C20911g	YALI1_C28895g
OG0001636	YALI0_C12166g	YALI1_C17078g
OG0001637	YALI0_E02420g	YALI1_E03067g
OG0001638	YALI0_B12078g	YALI1_B15928g
OG0001639	YALI0_D21450g	YALI1_D27074g
OG0001640	YALI0_C24123g	YALI1_C33193g
OG0001641	YALI0_C16709g	YALI1_C23873g
OG0001642	YALI0_F31207g	YALI1_F38882g
OG0001643	YALI0_B00374g	YALI1_B00329g
OG0001644	YALI0_A21197g	YALI1_A22157g
OG0001645	YALI0_A00913g	YALI1_A01198g
OG0001646	YALI0_F03410g	YALI1_F04818g
OG0001647	YALI0_B10516g	YALI1_B14187g
OG0001648	YALI0_E01958g	YALI1_E02438g
OG0001649	YALI0_D00693g	YALI1_D00747g
OG0001650	YALI0_E20009g	YALI1_E23899g
OG0001651	YALI0_E33429g	YALI1_E39579g
OG0001652	YALI0_D10747g	YALI1_D13403g
OG0001653	YALI0_E22803g	YALI1_E26971g
OG0001654	YALI0_F31229g	YALI1_F38918g
OG0001655	YALI0_F27731g	YALI1_F35274g
OG0001656	YALI0_E10791g	YALI1_E13683g
OG0001657	YALI0_F03861g	YALI1_F05695g
OG0001658	YALI0_C13420g	YALI1_C18668g
OG0001659	YALI0_E32659g	YALI1_E38692g
OG0001660	YALI0_E11539g	YALI1_E14385g
OG0001661	YALI0_C07150g	YALI1_C09489g
OG0001662	YALI0_A18678g	YALI1_A19549g
OG0001663	YALI0_C21450g	YALI1_C29584g
OG0001664	YALI0_B11726g	YALI1_B15521g
OG0001665	YALI0_E12947g	YALI1_E15865g
OG0001666	YALI0_D25234g	YALI1_D33465g
OG0001667	YALI0_E10835g	YALI1_E13718g
OG0001668	YALI0_C12881g	YALI1_C17995g
OG0001669	YALI0_B13772g	YALI1_B18265g
OG0001670	YALI0_A20768g	YALI1_A21797g
OG0001671	YALI0_A03399g	YALI1_A03669g
OG0001672	YALI0_D03113g	YALI1_D03904g
OG0001673	YALI0_D02783g	YALI1_D03561g
OG0001674	YALI0_E23804g	YALI1_E28170g
OG0001675	YALI0_F25795g	YALI1_F33189g
OG0001676	YALI0_F20790g	YALI1_F27686g
OG0001677	YALI0_E25091g	YALI1_E30028g
OG0001678	YALI0_B21076g	YALI1_B27485g
OG0001679	YALI0_B22462g	YALI1_B29266g
OG0001680	YALI0_B09075g	YALI1_B12204g
OG0001681	YALI0_C01177g	YALI1_C01596g
OG0001682	YALI0_B19338g	YALI1_B25360g
OG0001683	YALI0_E13464g	YALI1_E16433g
OG0001684	YALI0_F22935g	YALI1_F30106g
OG0001685	YALI0_C20339g	YALI1_C28434g
OG0001686	YALI0_B14124g	YALI1_B18687g
OG0001687	YALI0_F10659g	YALI1_F14342g
OG0001688	YALI0_C11165g	YALI1_C15610g
OG0001689	YALI0_E10144g	YALI1_E12730g
OG0001690	YALI0_C14520g	YALI1_C20224g
OG0001691	YALI0_F13167g	YALI1_F17603g
OG0001692	YALI0_E26587g	YALI1_E31529g
OG0001693	YALI0_C00385g	YALI1_C00442g
OG0001694	YALI0_F16577g	YALI1_F22115g
OG0001695	YALI0_E29777g	YALI1_E35249g
OG0001696	YALI0_A11011g	YALI1_A11141g
OG0001697	YALI0_F04576g	YALI1_F06991g
OG0001698	YALI0_C10054g	YALI1_C14106g
OG0001699	YALI0_A02200g	YALI1_A02568g
OG0001700	YALI0_C18997g	YALI1_C26138g
OG0001701	YALI0_E13145g	YALI1_E16076g
OG0001702	YALI0_A02244g	YALI1_A02653g
OG0001703	YALI0_B06776g	YALI1_B08817g
OG0001704	YALI0_D00539g	YALI1_D00537g
OG0001705	YALI0_D14630g	YALI1_D17885g
OG0001706	YALI0_B14509g	YALI1_B19079g
OG0001707	YALI0_E26059g	YALI1_E30943g
OG0001708	YALI0_A13057g	YALI1_A13046g
OG0001709	YALI0_B23012g	YALI1_B29941g
OG0001710	YALI0_F14025g	YALI1_F18897g
OG0001711	YALI0_D23793g	YALI1_D30843g
OG0001712	YALI0_D09691g	YALI1_D12271g
OG0001713	YALI0_D12584g	YALI1_D15734g
OG0001714	YALI0_E30745g	YALI1_E36103g
OG0001715	YALI0_B22088g	YALI1_B28735g
OG0001716	YALI0_E34045g	YALI1_E40394g
OG0001717	YALI0_B02464g	YALI1_B03853g
OG0001718	YALI0_B04312g	YALI1_B05798g
OG0001719	YALI0_A00396g	YALI1_A00504g
OG0001720	YALI0_D02002g	YALI1_D02221g
OG0001721	YALI0_C06864g	YALI1_C09200g
OG0001722	YALI0_F12991g	YALI1_F17431g
OG0001723	YALI0_D07348g	YALI1_D09404g
OG0001724	YALI0_F24123g	YALI1_F31531g
OG0001725	YALI0_A11077g	YALI1_A11182g
OG0001726	YALI0_E21978g	YALI1_E25964g
OG0001727	YALI0_E09174g	YALI1_E11323g
OG0001728	YALI0_C12144g	YALI1_C17050g
OG0001729	YALI0_D24277g	YALI1_D31914g
OG0001730	YALI0_D19008g	YALI1_D24095g
OG0001731	YALI0_D07106g	YALI1_D09068g
OG0001732	YALI0_F19602g	YALI1_F26039g
OG0001733	YALI0_B11946g	YALI1_B15792g
OG0001734	YALI0_F10307g	YALI1_F14024g
OG0001735	YALI0_D04180g	YALI1_D05244g
OG0001736	YALI0_E11143g	YALI1_E13963g
OG0001737	YALI0_A17314g	YALI1_A17450g
OG0001738	YALI0_F15587g	YALI1_F20914g
OG0001739	YALI0_B00198g	YALI1_B00198g
OG0001740	YALI0_B11836g	YALI1_B15655g
OG0001741	YALI0_D23419g	YALI1_D30285g
OG0001742	YALI0_E09449g	YALI1_E11630g
OG0001743	YALI0_D18854g	YALI1_D23785g
OG0001744	YALI0_B19360g	YALI1_B25395g
OG0001745	YALI0_F11913g	YALI1_F15769g
OG0001746	YALI0_E02288g	YALI1_E02885g
OG0001747	YALI0_E14487g	YALI1_E17484g
OG0001748	YALI0_B08338g	YALI1_B11200g
OG0001749	YALI0_D10659g	YALI1_D13298g
OG0001750	YALI0_F09944g	YALI1_F13476g
OG0001751	YALI0_C13706g	YALI1_C19005g
OG0001752	YALI0_F21681g	YALI1_F28633g
OG0001753	YALI0_E31240g	YALI1_E36789g
OG0001754	YALI0_F24255g	YALI1_F31672g
OG0001755	YALI0_D00671g	YALI1_D00724g
OG0001756	YALI0_F00374g	YALI1_F00436g
OG0001757	YALI0_E13321g	YALI1_E16305g
OG0001758	YALI0_D08954g	YALI1_D11437g
OG0001759	YALI0_E31361g	YALI1_E36900g
OG0001760	YALI0_D02453g	YALI1_D02936g
OG0001761	YALI0_D06798g	YALI1_D08734g
OG0001762	YALI0_B00990g	YALI1_B01698g
OG0001763	YALI0_C06325g	YALI1_C08218g
OG0001764	YALI0_A19624g	YALI1_A20611g
OG0001765	YALI0_E25762g	YALI1_E30520g
OG0001766	YALI0_A12287g	YALI1_A12502g
OG0001767	YALI0_B16060g	YALI1_B21030g
OG0001768	YALI0_F05742g	YALI1_F08544g
OG0001769	YALI0_D06435g	YALI1_D08251g
OG0001770	YALI0_E17127g	YALI1_E20423g
OG0001771	YALI0_F27753g	YALI1_F35329g
OG0001772	YALI0_D09229g	YALI1_D11686g
OG0001773	YALI0_A18898g	YALI1_A19829g
OG0001774	YALI0_E23221g	YALI1_E27367g
OG0001775	YALI0_D17886g	YALI1_D22157g
OG0001776	YALI0_E01914g	YALI1_E02415g
OG0001777	YALI0_E33935g	YALI1_E40282g
OG0001778	YALI0_E05687g	YALI1_E06697g
OG0001779	YALI0_E10439g	YALI1_E13280g
OG0001780	YALI0_F01254g	YALI1_F02074g
OG0001781	YALI0_C02365g	YALI1_C03335g
OG0001782	YALI0_F02167g	YALI1_F03407g
OG0001783	YALI0_D23375g	YALI1_D30230g
OG0001784	YALI0_E30547g	YALI1_E35888g
OG0001785	YALI0_A03817g	YALI1_A04006g
OG0001786	YALI0_E29051g	YALI1_E34322g
OG0001787	YALI0_E24937g	YALI1_E29776g
OG0001788	YALI0_A13101g	YALI1_A13100g
OG0001789	YALI0_D22330g	YALI1_D28221g
OG0001790	YALI0_E34573g	YALI1_E41061g
OG0001791	YALI0_F32021g	YALI1_F39645g
OG0001792	YALI0_F13233g	YALI1_F17706g
OG0001793	YALI0_B18568g	YALI1_B24185g
OG0001794	YALI0_C01045g	YALI1_C01433g
OG0001795	YALI0_D11858g	YALI1_D14695g
OG0001796	YALI0_E21824g	YALI1_E25826g
OG0001797	YALI0_E34331g	YALI1_E40744g
OG0001798	YALI0_A17600g	YALI1_A17720g
OG0001799	YALI0_D06237g	YALI1_D08000g
OG0001800	YALI0_C02607g	YALI1_C03615g
OG0001801	YALI0_E32725g	YALI1_E38744g
OG0001802	YALI0_D21978g	YALI1_D27780g
OG0001803	YALI0_D01892g	YALI1_D02137g
OG0001804	YALI0_C11341g	YALI1_C15832g
OG0001805	YALI0_D13134g	YALI1_D16314g
OG0001806	YALI0_B11308g	YALI1_B14993g
OG0001807	YALI0_F20658g	YALI1_F27470g
OG0001808	YALI0_C15466g	YALI1_C21924g
OG0001809	YALI0_F29205g	YALI1_F36794g
OG0001810	YALI0_F07557g	YALI1_F10900g
OG0001811	YALI0_D26411g	YALI1_D34933g
OG0001812	YALI0_A13519g	YALI1_A13555g
OG0001813	YALI0_C22253g	YALI1_C30632g
OG0001814	YALI0_E26301g	YALI1_E31186g
OG0001815	YALI0_B02574g	YALI1_B03979g
OG0001816	YALI0_D20878g	YALI1_D26496g
OG0001817	YALI0_D01353g	YALI1_D01548g
OG0001818	YALI0_F02343g	YALI1_F03573g
OG0001819	YALI0_E23023g	YALI1_E27182g
OG0001820	YALI0_F08921g	YALI1_F12478g
OG0001821	YALI0_E20141g	YALI1_E23967g
OG0001822	YALI0_F24893g	YALI1_F32232g
OG0001823	YALI0_E33143g	YALI1_E39295g
OG0001824	YALI0_E21934g	YALI1_E25932g
OG0001825	YALI0_E01540g	YALI1_E02121g
OG0001826	YALI0_A04455g	YALI1_A04620g
OG0001827	YALI0_C04180g	YALI1_C05570g
OG0001828	YALI0_D24541g	YALI1_D32468g
OG0001829	YALI0_D22396g	YALI1_D28351g
OG0001830	YALI0_E03366g	YALI1_E04023g
OG0001831	YALI0_F16731g	YALI1_F22376g
OG0001832	YALI0_A18062g	YALI1_A18344g
OG0001833	YALI0_F26719g	YALI1_F34127g
OG0001834	YALI0_F06380g	YALI1_F09481g
OG0001835	YALI0_C13310g	YALI1_C18541g
OG0001836	YALI0_F16049g	YALI1_F21540g
OG0001837	YALI0_E04048g	YALI1_E04823g
OG0001838	YALI0_D22154g	YALI1_D28003g
OG0001839	YALI0_D14410g	YALI1_D17564g
OG0001840	YALI0_B14311g	YALI1_B18854g
OG0001841	YALI0_B08008g	YALI1_B10449g
OG0001842	YALI0_E17215g	YALI1_E20510g
OG0001843	YALI0_E03872g	YALI1_E04672g
OG0001844	YALI0_C22044g	YALI1_C30392g
OG0001845	YALI0_A21285g	YALI1_A22236g
OG0001846	YALI0_A15169g	YALI1_A15274g
OG0001847	YALI0_E03696g	YALI1_E04437g
OG0001848	YALI0_B06600g	YALI1_B08650g
OG0001849	YALI0_C18535g	YALI1_C25782g
OG0001850	YALI0_C00957g	YALI1_C01338g
OG0001851	YALI0_D10065g	YALI1_D12750g
OG0001852	YALI0_E17985g	YALI1_E21345g
OG0001853	YALI0_E06743g	YALI1_E08104g
OG0001854	YALI0_D00451g	YALI1_D00474g
OG0001855	YALI0_F14421g	YALI1_F19218g
OG0001856	YALI0_F01771g	YALI1_F02758g
OG0001857	YALI0_C12430g	YALI1_C17609g
OG0001858	YALI0_D16467g	YALI1_D20381g
OG0001859	YALI0_D07084g	YALI1_D09055g
OG0001860	YALI0_A20207g	YALI1_A21265g
OG0001861	YALI0_D11440g	YALI1_D14304g
OG0001862	YALI0_F09537g	YALI1_F13088g
OG0001863	YALI0_D06281g	YALI1_D08050g
OG0001864	YALI0_C20625g	YALI1_C28593g
OG0001865	YALI0_D02871g	YALI1_D03663g
OG0001866	YALI0_D02475g	YALI1_D02990g
OG0001867	YALI0_E06875g	YALI1_E08228g
OG0001868	YALI0_D08470g	YALI1_D10865g
OG0001869	YALI0_E25894g	YALI1_E30725g
OG0001870	YALI0_F13673g	YALI1_F18276g
OG0001871	YALI0_F09273g	YALI1_F12917g
OG0001872	YALI0_E18502g	YALI1_E22159g
OG0001873	YALI0_D11880g	YALI1_D14725g
OG0001874	YALI0_D20680g	YALI1_D26263g
OG0001875	YALI0_C22462g	YALI1_C30884g
OG0001876	YALI0_E28897g	YALI1_E34205g
OG0001877	YALI0_B07513g	YALI1_B09708g
OG0001878	YALI0_B17710g	YALI1_B22905g
OG0001879	YALI0_F08085g	YALI1_F11417g
OG0001880	YALI0_E05621g	YALI1_E06583g
OG0001881	YALI0_A12441g	YALI1_A12617g
