genes	logFC	logCPM	PValue	FDR	Portein_names
KLMA_30193	-0.37734644	7.316389328	0.002056373	0.012120591	uncharacterized protein KLMA_30193
KLMA_50383	-0.376638641	2.784799625	0.01891518	0.067730742	dynactin subunit 5
KLMA_40157	-0.376083481	4.432112138	0.000810578	0.005675217	F-box protein HRT3
KLMA_10312	-0.376010706	5.479766196	0.00050985	0.003877905	transcriptional repressor Rfm1
KLMA_70224	-0.375032198	6.403248376	5.82948E-06	9.37096E-05	protein SPT21
KLMA_10716	-0.374582276	6.104794342	0.000183711	0.001685753	DNA polymerase delta subunit 3
KLMA_10321	-0.373013078	6.487464891	1.4836E-05	0.000201912	dnaJ-related protein SCJ1
KLMA_10598	-0.372985573	0.336215002	0.187807118	0.352002123	EI24 domain-containing protein
KLMA_80298	-0.372278671	5.326122737	0.012636128	0.049293108	DNA repair protein RAD16
KLMA_80041	-0.372003216	6.692048809	5.66116E-07	1.26398E-05	exosome complex exonuclease RRP6
KLMA_20537	-0.370508459	6.463741622	2.18816E-05	0.000282711	PET20 super family
KLMA_60271	-0.369826613	9.463102203	8.32056E-09	2.9642E-07	probable trans-2-enoyl-CoA reductase
KLMA_10673	-0.369506861	6.567017275	2.08624E-06	3.89095E-05	glutathione peroxidase 2
KLMA_40375	-0.368763366	4.69906066	0.099310295	0.223898735	U3 small nucleolar ribonucleoprotein protein IMP4
KLMA_50508	-0.368323057	6.749625293	2.4165E-05	0.000304102	uncharacterized protein KLMA_50508
KLMA_50046	-0.368024379	5.677287021	0.000735481	0.005232609	mitochondrial protein FMP38
KLMA_70390	-0.366963842	5.245817218	0.045898707	0.129818583	suppressor protein SRP40
KLMA_30487	-0.366348279	6.250169018	0.003439782	0.018173894	uncharacterized protein KLMA_30487
KLMA_70255	-0.365617937	6.738230593	0.003070437	0.01662153	H/ACA ribonucleoprotein complex subunit 3
KLMA_20159	-0.36412085	6.600767632	0.000357252	0.002894456	U3 small nucleolar RNA-associated protein 11
KLMA_60441	-0.364055075	5.475205422	0.001358596	0.008706874	regulatory protein LEU3
KLMA_30222	-0.363165429	5.894610402	0.001198789	0.007811506	protein SOF1
KLMA_60307	-0.361049036	6.860474319	1.94081E-05	0.000253456	hypothetical protein KLMA_60307
KLMA_20125	-0.360073687	7.685162737	0.002963822	0.016152664	protein IFH1
KLMA_60337	-0.359780977	6.739884157	7.87055E-07	1.65077E-05	uncharacterized protein KLMA_60337
KLMA_20178	-0.359608019	4.041977208	0.008736746	0.037196427	hypothetical protein KLMA_20178
KLMA_40114	-0.359389427	5.297966386	0.000150523	0.001441275	DNA-directed RNA polymerase III subunit RPC10
KLMA_10529	-0.358593368	0.451101932	0.230514291	0.400338701	hypothetical protein KLMA_10529
KLMA_30170	-0.358553668	6.291216251	5.98265E-06	9.50358E-05	tRNA ligase
KLMA_50591	-0.358548233	6.618769247	0.000604897	0.004477732	serine/threonine-protein kinase RIO2
KLMA_20649	-0.358485675	4.741521349	0.00019712	0.001785136	autophagy protein 16
KLMA_10589	-0.358347179	5.481559864	0.001532316	0.009554789	RNA polymerase I-specific transcription initiation factor RRN9
KLMA_30045	-0.35759879	5.397536321	0.000158753	0.001505204	uncharacterized protein YAE1
KLMA_70373	-0.357453646	6.400112661	1.25058E-05	0.000175117	exosome complex component RRP4
KLMA_30569	-0.357401913	5.10091568	0.000548322	0.004102087	mitochondrial GTPase 1
KLMA_10246	-0.35692526	4.55441557	0.005771913	0.026786321	hypothetical protein KLMA_10246
KLMA_60250	-0.356203593	5.937190102	0.000433465	0.003418637	pro-apoptotic serine protease NMA111
KLMA_20317	-0.354487534	2.857733031	0.009267624	0.038943312	sporulation-specific protein 4
KLMA_10204	-0.35425478	5.658441222	0.00041681	0.003299748	uncharacterized protein KLMA_10204
KLMA_10022	-0.353962584	6.638458627	0.000789477	0.005551549	ribosomal RNA assembly protein KRR1
KLMA_20047	-0.353913723	4.51918809	0.006039631	0.027789186	RNA polymerase I-specific transcription initiation factor RRN6
KLMA_60352	-0.353698791	1.738712936	0.098573731	0.222860349	hypothetical protein KLMA_60352
KLMA_70165	-0.353047746	5.814993552	0.00100826	0.006821232	uncharacterized protein KLMA_70165
KLMA_70016	-0.352920051	6.340290202	6.60808E-06	0.000102616	uncharacterized protein KLMA_70016
KLMA_80275	-0.352444323	0.931750652	0.17779765	0.338080697	non-disjunction protein 1
KLMA_40011	-0.352092539	6.06968139	0.007020346	0.031176512	pre-rRNA-processing protein ESF2
KLMA_20809	-0.350734891	6.311857679	0.004493562	0.021946884	DNA-directed RNA polymerases I
KLMA_30322	-0.350572843	1.202567753	0.112495371	0.246512923	meiotic nuclear division protein 1
KLMA_50052	-0.349599583	6.114525505	2.60994E-05	0.000324235	telomere length regulator protein RIF1
KLMA_70380	-0.349291555	5.884265464	0.000363803	0.002937708	protein RAI1
KLMA_60437	-0.347569816	6.899978241	1.13004E-07	3.16476E-06	putative transferase CAF17
KLMA_10161	-0.345676939	5.190294567	0.000104852	0.001058354	cell division control protein 6
KLMA_40150	-0.344940565	6.161465852	3.90699E-06	6.71254E-05	"N2,N2-dimethylguanosine-specific tRNA methyltransferase"
KLMA_60274	-0.343312832	5.868405786	2.7034E-05	0.000334132	uncharacterized protein KLMA_60274
KLMA_80242	-0.343287625	6.751646426	5.70717E-06	9.34163E-05	protein GDS1
KLMA_80341	-0.341989929	6.810410871	0.000464665	0.003625288	transcriptional regulatory protein DOT6
KLMA_10011	-0.341945917	6.356345268	0.020303755	0.071387296	probable transporter SEO1
KLMA_30606	-0.341763857	5.558936929	0.003145465	0.016914294	tRNA (guanine-N(7)-)-methyltransferase
KLMA_80156	-0.341311169	5.90849252	0.000902126	0.006182179	uncharacterized protein KLMA_80156
KLMA_60298	-0.341184009	6.678898984	0.005523087	0.025829495	bud site selection protein 27
KLMA_10430	-0.340925676	4.96575624	0.001371152	0.008764159	RNA recognition motif domain-containing protein
KLMA_30271	-0.340313082	5.940214922	6.98059E-05	0.000748881	ribonuclease Z
KLMA_50424	-0.339019748	7.246979809	3.34724E-06	5.87585E-05	U3 small nucleolar RNA-associated protein 22
KLMA_40406	-0.338057218	7.148973316	0.000221627	0.001973864	tyrosine-protein phosphatase 3
KLMA_40245	-0.33783161	7.580874499	1.35325E-06	2.66524E-05	pleiotropic drug resistance family protein
KLMA_20080	-0.336893532	5.24833602	0.000315967	0.002621335	crossover junction endonuclease EME1
KLMA_40243	-0.336617656	6.247383489	0.004755077	0.022953971	ribosome production factor 1
KLMA_10233	-0.33648311	7.207650895	3.16517E-05	0.000379586	hypothetical protein KLMA_10233
KLMA_10517	-0.336029505	5.687747711	0.001273868	0.00822919	uncharacterized protein conserved in bacteria
KLMA_40444	-0.335372847	7.567964744	0.000243008	0.002132922	FK506-binding protein 3
KLMA_10773	-0.335073401	4.537257858	0.029213269	0.093362987	hypothetical protein KLMA_10773
KLMA_50174	-0.334362878	4.994259665	0.001148769	0.007551948	N-glycosylase/DNA lyase
KLMA_20721	-0.33400588	6.43092332	3.43107E-05	0.000405452	uncharacterized protein KLMA_20721
KLMA_10526	-0.333775062	4.434403722	0.006613152	0.029833073	ATP-dependent RNA helicase FAL1
KLMA_60354	-0.332214571	5.871982814	0.001463387	0.009160347	uncharacterized protein KLMA_60354
KLMA_40127	-0.332129926	7.581208463	1.49271E-06	2.85858E-05	chaperone protein htpG
KLMA_50466	-0.331857416	6.892484585	0.000159144	0.001505959	ribosome assembly protein SQT1
KLMA_80376	-0.331060359	4.300702785	0.008454058	0.036376476	uncharacterized protein KLMA_80376
KLMA_50455	-0.331045536	5.331589098	0.000847527	0.005874486	S-phase entry cyclin-5
KLMA_60269	-0.330981836	5.896772174	0.000130633	0.00127604	lysine-rich arabinogalactan protein 19
KLMA_80187	-0.330309926	7.731686234	6.43042E-06	0.000100178	conserved hypothetical protein containing HMG-box super family
KLMA_70379	-0.328981433	2.063873167	0.114268298	0.248724207	nucleus export protein BRR6
KLMA_60148	-0.32887409	5.584918227	0.00455709	0.022145538	DUF1748 super family protein
KLMA_40248	-0.328730386	5.341439698	0.000151059	0.00144355	helicase SWR1
KLMA_30618	-0.328337466	3.358055	0.009590446	0.03996767	factor arrest protein 7
KLMA_70359	-0.327942682	7.326462602	6.91885E-06	0.000107098	c-1-tetrahydrofolate synthase
KLMA_10135	-0.326840638	4.892389486	0.003795304	0.019392526	diphthamide biosynthesis protein 4
KLMA_10520	-0.326730014	7.725636461	8.12036E-07	1.69582E-05	uncharacterized protein KLMA_10520
KLMA_40547	-0.326469614	6.872112716	2.80496E-05	0.000342318	tRNA pseudouridine synthase 1
KLMA_10816	-0.325787211	4.838673095	0.001028065	0.00689886	ribonucleases P/MRP protein subunit POP7
KLMA_20639	-0.32517862	1.709855834	0.069105716	0.173280121	methylated-DNA--protein-cysteine methyltransferase
KLMA_60300	-0.325073539	3.679565551	0.015822411	0.059000409	outer spore wall protein 2
KLMA_80010	-0.325010996	5.527359102	0.000534305	0.004025982	nuclease 1
KLMA_10728	-0.322756642	5.778829013	0.00053288	0.004021502	peptidyl-prolyl cis-trans isomerase CYP7
KLMA_10803	-0.322579898	5.421968719	0.003002117	0.016306344	N-acyl-phosphatidylethanolamine-hydrolyzing phospholipase D
KLMA_10329	-0.321659219	7.805534898	1.69441E-06	3.20681E-05	RNA recognition motif domain-containing protein
KLMA_80231	-0.321557308	7.544285977	6.63229E-07	1.42815E-05	[PSI+] induction protein 2 [Kluyveromyces marxianus DMKU3-1042]
KLMA_70237	-0.321030901	6.139199902	0.000195734	0.0017759	DNA-directed RNA polymerase III subunit RPC4
KLMA_20292	-0.320430572	5.048766749	0.001015207	0.006833771	uncharacterized protein KLMA_20292
KLMA_30365	-0.318750733	10.87444408	4.18106E-07	9.93002E-06	putative pyridoxal reductase
KLMA_60071	-0.31857174	8.088542315	8.83887E-05	0.000903467	zinc finger protein ZPR1
KLMA_40502	-0.317856787	6.660715278	6.57015E-05	0.00071373	xanthine phosphoribosyltransferase 1
KLMA_10183	-0.31701108	8.723637592	0.002579377	0.014464216	zinc finger protein
KLMA_30283	-0.316796509	7.506021269	0.001697075	0.010355579	probable glycosidase CRH2
KLMA_20810	-0.316372941	6.599396182	0.000260021	0.002241644	NET1-associated nuclear protein 1
KLMA_20009	-0.316213084	5.859170186	3.39215E-05	0.000402789	hypothetical protein KLMA_20009
KLMA_40172	-0.314206861	7.555342918	9.90039E-05	0.001003502	uncharacterized protein KLMA_40172
KLMA_70208	-0.3141744	4.575633599	0.180067538	0.341058336	hypothetical protein KLMA_70208
KLMA_10484	-0.314095924	6.376387635	0.009479484	0.039627353	ATP-dependent RNA helicase HAS1
KLMA_30372	-0.313442171	7.438134843	7.06902E-07	1.49561E-05	protein PDC2
KLMA_50454	-0.313330954	7.269223292	0.000121046	0.001201781	G2/mitotic-specific cyclin-2
KLMA_80307	-0.313155269	0.38259701	0.339787051	0.520312346	hypothetical protein KLMA_80307
KLMA_20705	-0.311339099	1.881231162	0.090923169	0.210671956	hypothetical protein KLMA_20705
KLMA_80068	-0.310920597	7.093552899	3.44877E-05	0.000406552	mitochondrial substrate carrier family protein L
KLMA_70193	-0.310782551	7.003959691	2.53884E-05	0.000316213	aminodeoxychorismate synthase
KLMA_30494	-0.310157402	4.504159996	0.043562509	0.125052869	uncharacterized protein KLMA_30494
KLMA_40465	-0.309878588	5.741718956	0.000123939	0.001222982	ATPase family protein
KLMA_40522	-0.309516245	5.798186989	0.000265191	0.002278105	U3 small nucleolar RNA-associated protein 21
KLMA_70039	-0.309130996	6.310972522	0.001118974	0.007386141	bud site selection protein 20
KLMA_10719	-0.309046671	5.911228229	0.004357979	0.021501434	nucleolar pre-ribosomal-associated protein 2
KLMA_20266	-0.308814365	4.687497975	0.006737771	0.030254402	hypothetical protein KLMA_20266
KLMA_40216	-0.308422662	6.051263127	0.001776608	0.010679485	uncharacterized protein KLMA_40216
KLMA_60106	-0.307783517	4.993943667	0.009757695	0.04051074	exosome complex protein LRP1
KLMA_60070	-0.307735769	5.80476231	0.000172627	0.001602257	probable ferric reductase transmembrane component 8
KLMA_70058	-0.306687476	9.10872361	6.99897E-07	1.49358E-05	DNA-directed RNA polymerase
KLMA_70241	-0.306121268	9.403788118	2.45775E-06	4.49351E-05	alpha-1 2-mannosyltransferase
KLMA_30446	-0.306055603	5.391894869	0.001453038	0.009119131	DNA mismatch repair protein MLH3
KLMA_40275	-0.305904273	4.887174785	0.001133726	0.007470205	pre-mRNA-splicing factor CWC26
KLMA_40627	-0.305724603	4.439414867	0.003509705	0.018363415	siderophore iron transporter ARN1
KLMA_20686	-0.305389487	4.091667305	0.012039959	0.047623012	hypothetical protein KLMA_20686
KLMA_20200	-0.304836398	5.340397401	0.043077091	0.124157351	SGT1 super family
KLMA_40489	-0.304776923	5.371329175	0.000679959	0.004895101	uncharacterized protein KLMA_40489
KLMA_60439	-0.304156686	5.036304879	0.009400301	0.03939832	carnitine O-acetyltransferase YAT2
KLMA_50195	-0.301864122	6.910887462	4.08131E-05	0.000467469	mitochondrial import inner membrane translocase subunit TIM21
KLMA_10533	-0.301715124	6.758276387	0.000458048	0.003579423	exosome complex exonuclease DIS3
KLMA_20700	-0.301530991	6.152706318	0.000193153	0.001756238	serine/threonine-protein kinase PAK1
KLMA_20702	-0.301513765	6.013977583	0.000652884	0.004721225	small nuclear ribonucleoprotein Sm D2
KLMA_10725	-0.301110704	6.044839526	6.14621E-05	0.000676782	DNA repair and recombination protein RAD26
KLMA_10814	-0.299836511	5.936015248	0.000209792	0.001877681	oxidored-like super family
KLMA_10416	-0.298927824	5.135876188	0.006814235	0.030486962	DASH complex subunit DAD2
KLMA_20341	-0.298717412	6.798585837	0.003214362	0.017208381	pre-rRNA-processing protein FHL1
KLMA_20375	-0.29862933	7.066318214	0.00091442	0.006239953	uncharacterized protein KLMA_20375
KLMA_10158	-0.297865672	5.266364173	0.014759585	0.055954765	exosome complex component RRP43
KLMA_30037	-0.296152975	6.399200044	0.000129492	0.001267457	uncharacterized protein KLMA_30037
KLMA_30656	-0.295047696	6.470553217	0.003860116	0.01962462	ribosomal RNA-processing protein 17
KLMA_20092	-0.294741582	7.244031697	7.54258E-05	0.000796161	37S ribosomal protein S22
KLMA_40516	-0.294282871	6.644710715	0.000161638	0.001522254	tRNA-dihydrouridine synthase 1
KLMA_70166	-0.294104513	6.458117092	0.006329309	0.0287939	magnesium transporter ALR1
KLMA_R708	-0.293966525	1.255191465	0.316396103	0.494815727	
KLMA_50021	-0.293102886	5.525441555	0.003099098	0.016757959	zinc-type alcohol dehydrogenase-like protein C2E1P3.01
KLMA_50251	-0.290967355	6.071585112	0.004455334	0.021826179	J protein JJJ2
KLMA_80366	-0.290284541	3.181369589	0.061948471	0.161279067	A1 cistron-splicing factor AAR2
KLMA_40612	-0.289907212	5.538880522	0.007192128	0.031764684	cytoplasmic tRNA 2-thiolation protein 1
KLMA_70194	-0.288673062	4.321626034	0.010680827	0.043413262	ubiquitin-like modifier HUB1
KLMA_10802	-0.288436445	5.893512309	0.000303103	0.002531959	elongator complex protein 4
KLMA_30698	-0.288413787	6.769459614	0.000209286	0.001877681	mitochondrial translation optimization protein 1
KLMA_60178	-0.288339675	6.110414925	0.001390831	0.008872342	nuclear control of ATPase messenger RNA expression protein
KLMA_50018	-0.288334945	5.265771447	0.003469913	0.018233977	hypothetical protein KLMA_50018
KLMA_50160	-0.288030939	3.043949552	0.026167621	0.086287712	BAR super family and SH3
KLMA_80056	-0.287363419	6.236632012	0.00025245	0.002184141	uncharacterized protein KLMA_80056
KLMA_20837	-0.287273162	5.129126954	0.008718113	0.037149742	uncharacterized protein KLMA_20837
KLMA_70338	-0.287191953	6.120474588	7.93295E-05	0.00083193	probable NADPH reductase TAH18
KLMA_30537	-0.287113464	6.839970648	0.001087314	0.00722639	RNA polymerase II transcription factor B subunit 3
KLMA_50293	-0.286927939	6.689099762	0.000473802	0.003661201	mitochondrial replication protein MTF1
KLMA_60262	-0.286402518	6.216073684	0.004356678	0.021501434	uncharacterized protein KLMA_60262
KLMA_60258	-0.286351023	5.919622026	0.001207141	0.007850469	factor arrest protein 11
KLMA_60498	-0.285864356	1.002239585	0.193867628	0.358918097	uncharacterized protein KLMA_60498
KLMA_30316	-0.28579777	5.288037383	0.002584658	0.014477073	NEDD8-conjugating enzyme UBC12
KLMA_50439	-0.285707401	6.163434758	0.000497415	0.003801225	separin
KLMA_20652	-0.28556291	7.427294286	0.000206184	0.001856804	37S ribosomal protein S8
KLMA_20482	-0.284405906	6.855721977	0.011604576	0.046275039	ribosome biogenesis protein RLP7
KLMA_60368	-0.283727178	2.941432882	0.04750274	0.133112075	hypothetical protein KLMA_60368
KLMA_50391	-0.282930901	5.622101883	0.003181642	0.017052055	prefoldin subunit 2
KLMA_20814	-0.282642826	6.091197038	0.001738113	0.010493889	hypothetical protein KLMA_20814
KLMA_70240	-0.28151871	6.754113142	0.000756715	0.005367914	G2/mitotic-specific cyclin-4
KLMA_20320	-0.280917626	8.251487818	0.000236896	0.002086842	nucleolar protein 58
KLMA_30386	-0.280543465	8.373735458	8.10656E-05	0.000846471	protein AXL2
KLMA_70089	-0.280515211	2.686729124	0.15585619	0.309831765	conserved hypothetical membrane protein
KLMA_10697	-0.280158135	6.447740054	0.00648244	0.029297969	hypothetical protein KLMA_10697
KLMA_40017	-0.280022005	5.735518329	0.000328775	0.002700863	protein MSO1
KLMA_30608	-0.279873283	7.738797449	0.014895929	0.056295456	probable family 17 glucosidase SCW10
KLMA_10419	-0.27947675	8.662148673	0.000218346	0.00194823	methylenetetrahydrofolate dehydrogenase
KLMA_30714	-0.279352773	5.753718542	0.001044861	0.006982553	minichromosome maintenance protein 10
KLMA_10818	-0.279334905	6.534422873	0.001013011	0.006833771	ureidoglycolate hydrolase
KLMA_10557	-0.278732973	7.074267101	7.97967E-05	0.000835021	GTP-binding protein rhb1
KLMA_60166	-0.278594387	3.682988796	0.150778608	0.303499108	sulfiredoxin
KLMA_20145	-0.278284396	4.459488781	0.016559676	0.06124552	centromere DNA-binding protein complex CBF3 subunit C
KLMA_30568	-0.277900702	4.932636418	0.029717324	0.094661694	protein KTI12
KLMA_10169	-0.277855381	7.054532106	0.000115734	0.001153766	uncharacterized protein KLMA_10169
KLMA_60327	-0.27748579	4.68625755	0.044637506	0.127441788	copper amine oxidase 1
KLMA_30496	-0.277427457	4.70976787	0.008513601	0.036503006	TPR repeat-containing protein associated with Hsp90
KLMA_10635	-0.27713631	6.403744258	0.07399286	0.182111523	allantoate permease
KLMA_10578	-0.276869854	4.836280915	0.049613014	0.137357174	uncharacterized protein KLMA_10578
KLMA_20416	-0.27661047	2.090110884	0.096979337	0.220283586	hypothetical protein KLMA_20416
KLMA_70003	-0.276287401	4.040105881	0.020687645	0.072161008	hexose transporter HXT9
KLMA_60515	-0.275971732	6.119828352	0.001248975	0.008079148	probable cardiolipin synthetase 1
KLMA_40543	-0.275681764	5.540936605	0.00227984	0.013089354	spindle assembly checkpoint kinase
KLMA_10570	-0.275049125	3.47020354	0.056341238	0.150647516	SF3b10 super family
KLMA_50037	-0.274937645	6.939504003	0.000275896	0.002357522	rRNA methyltransferase
KLMA_60007	-0.274694249	5.295601009	0.011887895	0.047171867	flocculation protein FLO9
KLMA_30726	-0.274561884	9.415028184	0.000555227	0.00414495	probable glutamine amidotransferase SNO3
KLMA_40287	-0.272539629	9.919670443	1.9608E-05	0.000254694	probable glycosidase CRH1
KLMA_50316	-0.27244483	5.197423912	0.034916532	0.106662405	asparagine-rich protein; Protein ARP
KLMA_50489	-0.272051184	8.519581019	8.67859E-05	0.000892734	zinc-regulated transporter 2
KLMA_20574	-0.271378538	8.803966087	9.80686E-06	0.000143115	protein SIA1
KLMA_10653	-0.270512221	7.375871805	0.001151642	0.007560573	protein SNQ2
KLMA_20163	-0.2703574	6.569444397	4.48988E-05	0.000509449	hypothetical protein KLMA_20163
KLMA_20626	-0.270329975	5.085367973	0.012820987	0.04989534	uncharacterized protein KLMA_20626
