genes	logFC	logCPM	PValue	FDR	Portein_names
YALI0_C22143g	-1.684978073	3.101427865	0.003838669	0.029665372	no similarity
YALI0_F19030g	-1.684496302	7.291520268	3.16596E-05	0.001095783	similar to uniprot|Q6CH88 Yarrowia lipolyticaYALI0A11198g
YALI0_F01606g	-1.680849024	7.018600468	0.000245902	0.004611234	similar to uniprot|O13902 Schizosaccharomyces pombeDihydroxyacetone kinase 1 DAK1 (DHA kinase 1)
YALI0_E33209g	-1.670671134	5.08806099	5.33714E-05	0.001624476	similar to uniprot|Q9P3K9 Neurospora crassaConserved hypothetical protein
YALI0_C17369g	-1.665238081	5.761847391	0.000235675	0.004460893	some similarities with uniprot|Q8ZGI1 Yersiniapestis Putative iron/ascorbate oxidoreductase familyprotein
YALI0_C14718g	-1.657228969	5.877413207	9.76823E-06	0.000473329	weakly similar to uniprot|Q03305 Saccharomycescerevisiae YDR465c RMT2 N-delta-argininemethyltransferase
YALI0_B18172g	-1.648894487	4.627336131	2.56121E-07	3.71135E-05	no similarity
YALI0_C07172g	-1.641672702	4.608341106	1.58989E-08	4.18695E-06	weakly similar to uniprot|O01761 Caenorhabditiselegans Muscle M-line assembly protein unc-89(Uncoordinated protein 89)
YALI0_F20504g	-1.625145186	7.723636144	0.001429626	0.015384269	similar to uniprot|P00431 Saccharomyces cerevisiaeYKR066c CCP1 cytochrome-c peroxidase precursor
YALI0_D25938g	-1.624839616	5.376226954	2.50076E-05	0.000901615	similar to uniprot|P08004 Saccharomyces cerevisiaeYNL192w CHS1 chitin synthase I P2.162.f2.1
YALI0_D02607g	-1.620705954	5.028584199	0.000206352	0.00401888	similar to uniprot|P38766 Saccharomyces cerevisiaeYHR031c RRM3 DNA helicase involved in rDNA replication andTy1 transposition
YALI0_C16148g	-1.618942423	4.31341234	0.000358493	0.006031649	no similarity
YALI0_A01133g	-1.615232862	5.197785403	0.000102708	0.002508471	similar to uniprot|P36150 Saccharomyces cerevisiaeYKR069w MET1 siroheme synthase
YALI0_F09691g	-1.612693386	2.386982622	0.001526319	0.016047306	similar to uniprot|Q06593 Saccharomyces cerevisiaeYPR194C protein HRD799
YALI0_D22440g	-1.609447252	6.449371496	0.004026802	0.030374023	similar to uniprot|P35194 Saccharomyces cerevisiaeYBL004W Hypothetical 287.5 kDa protein in PDR3-HTA2intergenic region
YALI0_E26719g	-1.60694186	1.810916178	0.00385449	0.029665372	uniprot|Q6C4H7 Yarrowia lipolytica YALI0E26719gYlXPR2:SUC2 protein
YALI0_E34463g	-1.606476212	2.128281113	0.012808316	0.063135358	some similarities with wi|NCU06697.1 Neurosporacrassa NCU06697.1 hypothetical protein (67439 - 69758)
YALI0_E05929g	-1.601930881	7.220126489	1.64362E-07	2.61985E-05	similar to uniprot|P46971 Saccharomyces cerevisiaeYJR143c PMT4 dolichyl-phosphate-mannose--proteinO-mannosyl transferase
YALI0_F22737g	-1.596838069	6.001111481	7.89669E-05	0.002116383	similar to uniprot|P46959 Saccharomyces cerevisiaeYJL125c GCD14 translational repressor of GCN4
YALI0_A06061g	-1.596546873	3.386629446	7.32889E-07	7.52391E-05	weakly similar to uniprot|Q6CI46 Yarrowialipolytica YALI0A01826g
YALI0_F13299g	-1.59543161	2.859099042	0.003288237	0.027370742	weakly similar to uniprot|Q96W35 Ophiostomanovo-ulmi Glucan 1 3 beta-glucosidase-like protein(Fragment)
YALI0_B02090g	-1.595431176	1.563358045	0.011774622	0.060229292	similar to uniprot|Q06593 Saccharomyces cerevisiaeYPR194c OPT2
YALI0_C10208g	-1.592158344	6.640464702	0.007156599	0.044007636	weakly similar to CA2947|IPF6298 Candida albicansunknown function
YALI0_E10549g	-1.590782022	5.016279688	1.26133E-06	0.000110723	similar to CAGL0F08481g Candida glabrata
YALI0_C00671g	-1.590060541	4.75679384	0.000802336	0.010541754	similar to uniprot|P41411 Schizosaccharomyces pombeCell division control protein 18
YALI0_C15741g	-1.588100586	5.23718494	1.89903E-05	0.000732639	highly similar to uniprot|Q6CHB7 Yarrowialipolytica YALI0A10461g
YALI0_B22902g	-1.585669172	5.287725082	0.000482487	0.007306064	similar to uniprot|Q05979 Saccharomyces cerevisiaeYLR231c Probable kynureninase (EC 3.7.1.3) (L-kynureninehydrolase
YALI0_D17732g	-1.578805943	7.647884842	0.000323105	0.005604579	similar to uniprot|P33892 Saccharomyces cerevisiaeYGL195w GCN1 translational activator
YALI0_E04488g	-1.577330635	4.674146005	0.000387948	0.006232898	weakly similar to uniprot|Q96U38 Neurospora crassaB2J23.080
YALI0_E26059g	-1.574893732	4.104772388	0.000380235	0.00621921	weakly similar to CA5416|IPF1576 Candida albicans
YALI0_E32857g	-1.568349812	5.923424596	1.08379E-05	0.000516891	similar to uniprot|P36022 Saccharomyces cerevisiaeYKR054c DYN1 dynein heavy chain cytosolic
YALI0_E10417g	-1.566044482	5.94364879	0.00017299	0.003650598	similar to uniprot|Q8TF96 Aspergillus oryzae CHSZchitin synthase
YALI0_B21538g	-1.55791968	6.835977484	0.00227666	0.021479332	similar to uniprot|P45818 Saccharomyces cerevisiaeYGL171w ROK1 ATP-dependent RNA helicase P28.1.f22.1
YALI0_D23265g	-1.557158836	6.509059575	0.000625927	0.008776016	similar to uniprot|Q12697 Saccharomyces cerevisiaeYOR291w similarity to cation translocating ATPases P16.2.f2.2
YALI0_C00913g	-1.555485353	6.880916309	0.000369377	0.006096225	similar to uniprot|Q12220 Saccharomyces cerevisiaeYLR129W DOM34 interacting protein 2
YALI0_E26125g	-1.555351072	7.129433114	2.05469E-06	0.000151772	uniprot|Q8TFK5 Yarrowia lipolytica YlCWP1 Cell wallprotein
YALI0_A01485g	-1.548832786	3.806912022	0.000900844	0.011415088	similar to uniprot|Q02899 Saccharomyces pastorianusNADPH dehydrogenase 1 (EC 1.6.99.1) (Old yellow enzyme 1)
YALI0_F19712g	-1.535994647	2.798979104	0.004649547	0.032899893	uniprot|Q9P8M1 Yarrowia lipolytica ADP/ATP carrierprotein
YALI0_F01320g	-1.534056907	1.736811906	0.003816498	0.029560781	uniprot|O74128 Yarrowia lipolytica ALK2 (CytP450familly)
YALI0_A02046g	-1.532187561	1.656884443	0.011989818	0.060878114	weakly similar to uniprot|Q02207 Saccharomycescerevisiae YKR009c FOX2 hydratase-dehydrogenase-epimeraseperoxisomal
YALI0_D05093g	-1.531640569	4.111163119	0.00043666	0.006851943	similar to uniprot|P46957 Saccharomyces cerevisiaeYJR006w HUS2 DNA-directed DNA polymerase delta 55 KDsubunit
YALI0_E07557g	-1.529955268	5.136896509	0.001883599	0.018951762	weakly similar to uniprot|P08640 Saccharomycescerevisiae YIR019c STA1 extracellular alpha-1 4-glucanglucosidase
YALI0_D09669g	-1.529197889	3.972220739	2.1335E-05	0.000792798	weakly similar to uniprot|P38766 Saccharomycescerevisiae YHR031C RRM3 and weakly similar touniprot|P07271 Saccharomyces cerevisiae YML061C PIF1 DNAhelicase
YALI0_D20658g	-1.525086306	3.009671957	0.001886815	0.018952632	no similarity
YALI0_F30987g	-1.52281272	7.612843271	0.002027998	0.019844235	similar to uniprot|Q9HDP7 Emericella nidulansCatalase
YALI0_E12969g	-1.522540867	5.52660787	1.15619E-05	0.000538695	similar to uniprot|O94076 Emericella nidulans BIMDprotein
YALI0_B13222g	-1.518147057	6.71683331	0.000181962	0.003748787	some similarities with uniprot|P32606 Saccharomycescerevisiae YOR017w PET127 component of mitochondrialtranslation system singleton
YALI0_D03888g	-1.518029228	4.575304557	0.000129204	0.002938814	some similarities with uniprot|P38110 Saccharomycescerevisiae YBL088c TEL1 telomere length control protein
YALI0_E16863g	-1.516622098	1.953750328	0.012760642	0.062992018	some similarities with uniprot|P38741 Saccharomycescerevisiae YHL024w RIM4 No sporulation
YALI0_B09427g	-1.504592202	4.444293636	0.000364987	0.006055944	some similarities with uniprot|Q9P6I2Schizosaccharomyces pombe Glutamate carboxypeptidase-likeprotein
YALI0_D21560g	-1.504393686	4.337845957	7.12646E-05	0.00199195	some similarities with uniprot|P53148 Saccharomycescerevisiae YGL093w SPC105 spindle pole body proteinsingleton
YALI0_B07623g	-1.502800957	6.639329229	4.1473E-06	0.000267236	some similarities with uniprot|P53705 Candidaalbicans Integrin alpha chain-like protein (Alpha-INT1)
YALI0_B17006g	-1.502797412	6.304744602	1.16112E-06	0.000103425	some similarities with CA4429|CaDBF4 Candidaalbicans regulatory subunit for Cdc7 by homology
YALI0_F09163g	-1.501095258	2.196626187	0.000174783	0.003650598	weakly similar to uniprot|Q12303 Saccharomycescerevisiae YLR121c YPS3 GPI-anchored aspartyl protease 3(yapsin 3) and DEHA0A03729g Debaryomyces hansenii
YALI0_C06215g	-1.500754275	7.059067675	0.000310875	0.005442104	similar to uniprot|Q871G3 Neurospora crassa B7H23.180 Hypothetical protein
YALI0_F06336g	-1.498188653	5.192687659	0.000306026	0.005372752	similar to uniprot|P38149 Saccharomyces cerevisiaeYBR281c
YALI0_E28666g	-1.493587324	4.01866958	0.000124763	0.00288431	no similarity
YALI0_B20636g	-1.493004384	3.543443629	0.026989168	0.098715816	weakly similar to uniprot|Q89QU1 Bradyrhizobiumjaponicum Bll3033 protein
YALI0_E27511g	-1.492264968	5.841375002	0.000204557	0.004010279	similar to uniprot|Q03558 Saccharomyces cerevisiaeYHR179w OYE2 NADPH dehydrogenase (old yellow enzyme)isoform 1
YALI0_E07766g	-1.489378588	3.66423566	0.074103018	0.186269477	similar to uniprot|P07246 Saccharomyces cerevisiaeYMR083w ADH3 alcohol dehydrogenase III
YALI0_F11275g	-1.488954621	5.175283411	0.003734507	0.029262495	similar to uniprot|Q9P457 Candida albicansCu-binding metallothionein
YALI0_D24277g	-1.48871169	2.151249272	0.002253569	0.021327918	no similarity
YALI0_D16181g	-1.487749801	2.684707359	0.022862175	0.089833054	no similarity
YALI0_E14168g	-1.486232909	3.43138076	0.001017855	0.012256755	no similarity
YALI0_A17941g	-1.481175548	7.523921775	0.000381386	0.00621921	highly similar to uniprot|Q03195 Saccharomycescerevisiae YDR091c RLI1
YALI0_B05874g	-1.479272941	6.879419307	2.88873E-08	6.63348E-06	some similarities with uniprot|P25386 Saccharomycescerevisiae YDL058w USO1 intracellular protein transportprotein
YALI0_B22726g	-1.47456552	5.34295891	0.00020102	0.004004417	weakly similar to uniprot|Q03660 Saccharomycescerevisiae YMR218c TRS130 TRAPP subunit of 130 kDainvolved in targeting and fusion of ER
YALI0_C23727g	-1.474042251	3.632094612	0.000365619	0.006055944	weakly similar to uniprot|P46946 Saccharomycescerevisiae YGL175c SAE2 meiotic recombination protein
YALI0_F00154g	-1.473680491	5.52510094	0.000202303	0.004004417	similar to uniprot|O13396 Neurospora crassa MSH-2DNA mismatch repair protein MSH2
YALI0_C05709g	-1.473369307	4.482162894	0.006666047	0.042058588	weakly similar to uniprot|P18544 Saccharomycescerevisiae YOL140w ARG8 acetylornithine aminotransferasehypothetical
YALI0_F21637g	-1.472931808	4.653471513	3.02368E-05	0.001058639	weakly similar to uniprot|Q12495 Saccharomycescerevisiae YPR018w RLF2 chromatin assembly complex subunitp90
YALI0_E01034g	-1.469867582	5.448198012	0.002416134	0.022445586	some similarities with uniprot|Q09174Schizosaccharomyces pombe SPCC736.04C Alpha-12-galactosyltransferase possible transmembrane segment
YALI0_B14883g	-1.462634672	4.502995606	0.000494475	0.007413446	weakly similar to uniprot|P38827 Saccharomycescerevisiae YHR119W SET1 SET domain protein 1
YALI0_D09251g	-1.462610017	6.919508355	0.001027507	0.01229963	similar to uniprot|P25582 Saccharomyces cerevisiaeYCL054w SPB1 required for ribosome synthesis putativemethylase
YALI0_F31603g	-1.462439145	7.074850432	0.001361102	0.014827686	similar to uniprot|P53920 Saccharomyces cerevisiaeYNL123w Hypothetical 110.9 kDa protein
YALI0_A14608g	-1.459234235	8.656532302	0.000711356	0.009639106	weakly similar to CA4833|IPF1216 Candida albicansIPF1216 unknown function
YALI0_B17996g	-1.459185033	6.863015268	0.000696791	0.009505553	similar to uniprot|Q9UR03 Candida albicans Endo-13-beta -glucanase
YALI0_A11539g	-1.458368375	3.475253778	5.35189E-06	0.000311696	weakly similar to uniprot|P38766 Saccharomycescerevisiae YHR031C Hypothetical helicase in SLT2-PUT2intergenic region
YALI0_E08008g	-1.456729059	1.029994983	0.011697198	0.059967489	weakly similar to uniprot|Q08294 Saccharomycescerevisiae YOL155c
YALI0_F15169g	-1.453886254	5.529138568	1.41033E-08	4.0678E-06	some similarities with uniprot|Q9HF02 Penicilliummarneffei Transcription factor AbaA
YALI0_D18084g	-1.450042521	6.899283801	0.000348231	0.005912969	some similarities with uniprot|P40059 Saccharomycescerevisiae YER088c DOT6 involved in derepression oftelomeric silencing
YALI0_F28061g	-1.446169593	5.327587051	0.000349487	0.005912969	similar to uniprot|Q07015 Saccharomyces cerevisiaeYDR257c RMS1 transcriptional regulator
YALI0_D16247g	-1.445879535	6.937633928	0.000465313	0.007099247	similar to uniprot|P40952 Kluyveromyces lactisNADPH dehydrogenase 1 OYE2 NADPH dehydrogenase (old yellowenzyme) isoform 1
YALI0_D17710g	-1.445095338	4.671958561	4.65046E-07	5.36775E-05	weakly similar to DEHA0E04532g Debaryomyceshansenii IPF 5485.1
YALI0_B22814g	-1.444703663	2.696976806	0.006189321	0.040009301	weakly similar to uniprot|Q9P904 Emericellanidulans PalH
YALI0_F01650g	-1.443659851	7.104265396	0.002573247	0.023332573	weakly similar to uniprot|P32573 Saccharomycescerevisiae YNL202w SPS19 peroxisomal 2 4-dienoyl-CoAreductase
YALI0_C15719g	-1.443640834	4.995010994	0.000487541	0.007345859	no similarity
YALI0_C08701g	-1.443514365	3.645481845	0.00116125	0.0132962	weakly similar to uniprot|O94395Schizosaccharomyces pombe Putative ATP-dependent DNAhelicase and to uniprot|P32807 Saccharomyces cerevisiaeYMR284w HDF1 high-affinity DNA- binding protein
YALI0_B16566g	-1.439368062	4.973350332	0.019952126	0.083058437	similar to uniprot|P38331 Saccharomyces cerevisiaeYBR242w conserved protein of unknown function
YALI0_B16412g	-1.436585502	4.51993052	0.001975533	0.019456593	similar to uniprot|P40445 Saccharomyces cerevisiaeYIL166c similarity to allantoate permease DAL5PP10.2.f5.1
YALI0_C14674g	-1.435895229	1.224386232	0.001525445	0.016047306	no similarity
YALI0_F10615g	-1.428662161	4.794618041	0.000348803	0.005912969	weakly similar to DEHA0G25322g Debaryomyceshansenii
YALI0_C07348g	-1.423137278	4.726764704	0.001434429	0.015384269	similar to uniprot|O43000 Schizosaccharomyces pombeProbable transporter LIZ1
YALI0_A18381g	-1.422762663	4.88760732	1.89681E-06	0.000145744	weakly similar to uniprot|P48059 Homo sapiens PINCHprotein (Particularly interesting new Cys-His protein)
YALI0_D06732g	-1.4217702	1.919612776	0.005547222	0.037003883	no similarity
YALI0_D10835g	-1.412946725	8.442221961	0.000300629	0.005308767	some similarities with uniprot|Q8NKB5 Aspergillusoryzae Secreted aspartic protease
YALI0_F25619g	-1.411530776	8.133843958	0.000845866	0.011041839	weakly similar to uniprot|P36032 Saccharomycescerevisiae YKL221w MCH2 transporter or uniprot|P53918Saccharomyces cerevisiae YNL125c ESBP6 transporter
YALI0_D24541g	-1.409954674	4.741789406	0.001062632	0.012571024	weakly similar to uniprot|P40564 Saccharomycescerevisiae YIR004w DJP1 DnaJ-like
YALI0_B23474g	-1.4093761	1.582528744	0.000270815	0.004925902	no similarity
YALI0_A00212g	-1.405691497	5.384629923	0.002410511	0.022427745	no similarity
YALI0_F15741g	-1.402731723	3.06184616	0.001948371	0.019314705	no similarity
YALI0_E09284g	-1.400964595	4.450351824	0.003348137	0.027666668	similar to KLLA0E08877g Kluyveromyces lactis
YALI0_B14927g	-1.399568316	6.55540399	0.002273469	0.021479332	similar to uniprot|P25332 Saccharomyces cerevisiaeYCR036w RBK1 ribokinase
YALI0_B08800g	-1.398762674	4.500030031	0.008270316	0.048446137	no similarity
YALI0_C21274g	-1.39676096	2.614608726	0.006497677	0.041433365	highly similar to uniprot|Q6CB79 Yarrowialipolytica YALI0C21252g
YALI0_F20922g	-1.395981102	0.597722308	0.00880496	0.05045567	weakly similar to uniprot|P38731 Saccharomycescerevisiae YHL040c ARN1 ferrichrome-type siderophoretransporter
YALI0_C02475g	-1.395155893	5.120834206	6.94415E-06	0.00038237	similar to uniprot|P53730 Saccharomyces cerevisiaeYNR030w ECM39 involved in cell wall biogenesis andarchitecture singleton
YALI0_B18348g	-1.39326057	6.367081246	3.95079E-05	0.001252878	similar to uniprot|P29952 Saccharomyces cerevisiaeYER003c PMI40 mannose-6-phosphate isomerase
YALI0_D07810g	-1.388714496	5.850553222	0.000260112	0.004803346	weakly similar to uniprot|Q8J0A3 Cryptococcusneoformans Calcineurin temperature suppressor Cts1
YALI0_A07447g	-1.38860763	0.822640802	0.022040813	0.087656735	weakly similar to uniprot|P53389 Saccharomycescerevisiae YNR055c HOL1 member of major facilitatorsuperfamily multidrug-resistance protein subfamily
YALI0_C23408g	-1.382772283	6.773123447	7.94889E-05	0.002120989	highly similar to uniprot|P39522 Saccharomycescerevisiae YJR016c ILV3 Dihydroxy-acid dehydratasemitochondrial precursor
YALI0_D03179g	-1.378968825	6.89501514	1.11502E-05	0.000527633	similar to uniprot|Q9C164 Aspergillus oryzae Chitinsynthase
YALI0_F28611g	-1.377871917	4.949799989	0.026815088	0.09843575	no similarity
YALI0_E26543g	-1.376464014	4.180967496	0.000542266	0.007957776	weakly similar to uniprot|Q9URQ3 Saccharomycescerevisiae YLR316c TAD3 subunit of tRNA-specificadenosine-34 deaminase
YALI0_E12595g	-1.375903438	4.464064009	0.003211531	0.027092261	similar to uniprot|Q9V9A7 Drosophila melanogasterPutative propionyl-CoA carboxylase beta chainmitochondrial precursor (EC 6.4.1.3) (PCCase beta subunit)(Propanoyl-CoA:carbon dioxide ligase beta subunit)
YALI0_E04290g	-1.373077211	3.614227883	3.22133E-05	0.001108613	no similarity
YALI0_E13706g	-1.372070076	9.586933767	0.003289731	0.027370742	uniprot|Q99170 Yarrowia lipolytica dnaK-typemolecular chaperone involved in ER translocation ofsecretory proteins (BiP homologue)
YALI0_A15950g	-1.371971421	7.233441942	0.001452815	0.015492426	similar to uniprot|P00815 Saccharomyces cerevisiaeYCL030c HIS4 phosphoribosyl-AMPcyclohydrolase/phosphoribosyl-ATPpyrophosphatase/histidinol dehydrogenase
YALI0_E10197g	-1.371598894	0.955466356	0.035104304	0.116253016	similar to DEHA0F25982g Debaryomyces hansenii IPF6093.1
YALI0_F20658g	-1.367974813	6.95102193	0.000769991	0.010185811	similar to uniprot|Q06706 Saccharomyces cerevisiaeYLR384c IKI3 confers sensitivity to killer toxin
YALI0_F26499g	-1.365183339	5.919300569	1.56622E-05	0.000671104	similar to uniprot|Q03834 Saccharomyces cerevisiaeYDR097c MSH6 DNA mismatch repair protein
YALI0_A20328g	-1.362556441	6.229760244	0.001572793	0.016453206	similar to uniprot|P20448 Saccharomyces cerevisiaeYJL033w HCA4 can suppress the U14 snoRNA rRNA processingfunction
YALI0_F05434g	-1.361311945	5.188262333	5.24493E-06	0.000311696	some similarities with uniprot|Q9P501 Neurosporacrassa B24P11.150 Conserved hypothetical protein
YALI0_F22231g	-1.361168179	5.892781958	6.78103E-08	1.28352E-05	similar to uniprot|P25693 Saccharomyces cerevisiaeYDL127W G1/S-specific cyclin PCL2
YALI0_E18832g	-1.360903937	4.816741919	5.34646E-06	0.000311696	similar to uniprot|Q8X0K1 Neurospora crassa Relatedto POL12 (DNA-directed DNA polymerase alpha)
YALI0_E31031g	-1.360403401	7.557139389	0.038842528	0.124152607	weakly similar to uniprot|Q88XB6 Lactobacillusplantarum Cell surface SD repeat protein precursor
YALI0_A08624g	-1.360336442	1.130490234	0.033188285	0.112177094	no similarity
YALI0_D04961g	-1.359328903	5.990668604	0.006436626	0.041212098	similar to uniprot|Q05471 Saccharomyces cerevisiaeYDR334w SWR1 DEAH-box protein putative RNA helicase
YALI0_E06149g	-1.355896611	4.969751113	0.000900104	0.011415088	similar to uniprot|P40566 Saccharomyces cerevisiaeYIR007w
YALI0_E14817g	-1.354224161	5.173529743	2.29388E-05	0.000842064	similar to uniprot|P34220 Saccharomyces cerevisiaeYBL055c
YALI0_D01001g	-1.350431878	3.835024061	0.046285811	0.138582876	no similarity
YALI0_B12628g	-1.347644141	5.396486904	0.001319195	0.014574423	highly similar to uniprot|Q02908 Saccharomycescerevisiae YPL086c ELP3 subunit of elongator/RNAPIIholoenzyme with histone acetylase activity
