Geneid,Std_1,Std_2,Std_3,Doc_1,Doc_2,Doc_3
YALI0_A18381g,1488,1570,1127,269,499,533
YALI0_A18403g,621,632,1294,1125,1405,1258
YALI0_A18425g,853,793,294,126,309,357
YALI0_A18447g,0,0,2,0,0,2
YALI0_A18469g,1931,3352,5957,5811,9778,10968
YALI0_A18524g,72,71,18,10,33,17
YALI0_A18546g,19,17,2,2,2,2
YALI0_A18568g,967,1155,1196,652,940,815
YALI0_A18590g,1735,1831,1729,832,1337,1290
YALI0_A18612g,4946,5592,5707,4365,5780,5268
YALI0_A18634g,1633,1695,1842,1040,1489,1477
YALI0_A18656g,1675,1900,2139,4079,2153,1378
YALI0_A18678g,846,969,1096,823,1176,1059
YALI0_A18700g,923,1017,971,440,816,807
YALI0_A18722g,1238,1773,1606,1164,1485,1341
YALI0_A18744g,1884,2097,2100,1019,2099,2324
YALI0_A18766g,2998,3309,3083,1200,2475,2971
YALI0_A18788g,1308,1506,2528,1607,2824,2732
YALI0_A18810g,10761,12864,30962,19749,38835,46579
YALI0_A18832g,273,242,278,114,328,425
YALI0_A18898g,2230,2566,3860,2714,4662,4677
YALI0_A18920g,8,13,4,2,2,2
YALI0_A18942g,1957,2074,1275,1144,983,840
YALI0_A18964g,443,364,453,298,554,619
YALI0_A18986g,4182,5308,7927,4221,7835,7514
YALI0_A19008g,1856,2063,1947,1382,1937,2074
YALI0_A19030g,2211,2404,3116,9764,3684,2383
YALI0_A19052g,4300,4969,3950,1879,3462,3448
YALI0_A19074g,7836,11045,19283,6047,19524,24887
YALI0_A19096g,329,245,170,97,98,98
YALI0_A19118g,22,10,6,4,16,8
YALI0_A19140g,1749,1561,1038,1206,1182,981
YALI0_A19162g,401,353,364,314,321,309
YALI0_A19184g,1609,1800,1305,867,1234,1030
YALI0_A19206g,3185,3061,2506,1557,2409,2687
YALI0_A19228g,18,18,10,3,0,6
YALI0_A19250g,104,165,173,439,327,234
YALI0_A19272g,803,774,749,943,581,502
YALI0_A19316g,3,9,8,3,10,12
YALI0_A19338g,12,12,5,13,17,16
YALI0_A19360g,106,169,377,282,421,335
YALI0_A19404g,7238,6868,3676,1131,3148,3763
YALI0_A19426g,20753,18708,22917,21375,32191,40317
YALI0_A19448g,4552,4294,2365,1756,2031,2194
YALI0_A19470g,7291,8930,12386,6170,11480,14135
YALI0_A19492g,859,921,715,1001,684,383
YALI0_A19514g,3632,4263,6732,5475,9601,11151
YALI0_A19536g,1404,2177,849,691,973,1411
YALI0_A19558g,514,697,760,403,848,1112
YALI0_A19580g,5422,5498,442,206,318,314
YALI0_A19602g,2512,2606,1205,1155,915,828
YALI0_A19624g,498,641,196,236,188,175
YALI0_A19646g,2191,2427,1823,896,841,627
YALI0_A19668g,4809,5167,4683,2583,5018,5593
YALI0_A19690g,18949,20194,30731,19950,31875,37245
YALI0_A19712g,906,879,987,693,705,708
YALI0_A19734g,3535,3883,3632,2011,3149,2692
YALI0_A19756g,1989,2341,2376,2186,1997,1659
YALI0_A19778g,2055,2285,1697,1095,1464,1561
YALI0_A19800g,680,741,1321,1276,1304,1109
YALI0_A19822g,3092,3816,4174,4587,3742,2739
YALI0_A19844g,3481,5372,8181,3189,7156,8432
YALI0_A19866g,29,37,12,8,17,23
YALI0_A19888g,4052,5255,12162,7881,14505,16647
YALI0_A19910g,800,1068,2105,976,1687,2385
YALI0_A19932g,58,152,1311,2758,2314,1633
YALI0_A19954g,1461,1344,744,668,777,788
YALI0_A19976g,3305,3636,3723,3364,3768,3367
YALI0_A19998g,1856,1665,1639,852,1581,1478
YALI0_A20064g,535,618,678,691,662,554
YALI0_A20086g,1375,1909,1861,1542,1859,1657
YALI0_A20108g,3301,3565,4852,2729,6051,8171
YALI0_A20130g,1447,1666,154,219,210,175
YALI0_A20152g,118,78,81,45,93,108
YALI0_A20174g,2699,3210,2759,1888,3270,4034
YALI0_A20207g,787,657,336,471,458,423
YALI0_A20273g,1173,1277,288,162,188,228
YALI0_A20295g,2823,2829,2554,3892,2993,2207
YALI0_A20328g,4554,4359,1670,660,1321,1437
YALI0_A20350g,35335,58074,9573,2210,2585,3315
YALI0_A20372g,5280,5125,3841,2334,3827,4050
YALI0_A20394g,2646,2871,3357,3087,3193,2443
YALI0_A20416g,4921,5655,7572,4022,8046,7376
YALI0_A20438g,2436,1738,34,10,39,49
YALI0_A20460g,26,41,15,0,2,2
YALI0_A20482g,586,731,641,529,510,479
YALI0_A20504g,2155,2102,1572,741,1010,1030
YALI0_A20518g,885,1001,655,602,396,310
YALI0_A20526g,4644,6195,4817,3033,3498,3083
YALI0_A20548g,50,36,10,7,10,4
YALI0_A20570g,1429,1499,3486,5133,3803,2558
YALI0_A20592g,1078,1147,1582,2656,1616,1222
YALI0_A20614g,4996,4345,2530,2564,2443,1997
YALI0_A20636g,2356,2504,1305,787,706,712
YALI0_A20658g,3228,3194,2754,1773,2901,2848
YALI0_A20680g,5244,6685,7515,6615,5556,5132
YALI0_A20702g,3522,3646,2523,1859,2004,1806
YALI0_A20724g,5663,6096,4841,4083,4598,4562
YALI0_A20746g,49412,54187,46042,62231,38226,26469
YALI0_A20768g,2162,2291,1302,718,1090,1188
YALI0_A20790g,126,123,104,209,222,258
YALI0_A20812g,17,8,6,2,2,6
YALI0_A20834g,400,396,601,1291,750,635
YALI0_A20867g,2126,2673,3910,3287,3826,3524
YALI0_A20900g,710,638,540,344,346,271
YALI0_A20922g,1074,1234,1436,986,1029,899
YALI0_A20944g,6351,4945,3136,2297,3308,3665
YALI0_A20966g,1201,1404,2279,2547,2565,2279
YALI0_A20988g,874,956,395,288,300,327
YALI0_A21010g,947,1027,1113,755,1031,1001
YALI0_A21076g,2003,2191,2501,1326,2436,2558
YALI0_A21098g,1079,1333,2843,5407,3431,2349
YALI0_A21120g,269,230,31,31,37,31
YALI0_A21131g,308,218,320,626,579,503
YALI0_A21153g,294,359,524,378,489,431
YALI0_A21175g,135,171,170,86,182,211
YALI0_A21197g,6174,5525,2649,1446,2604,2343
YALI0_A21241g,1112,1094,1623,815,2007,2181
YALI0_A21263g,5848,5868,3088,2600,3397,2945
YALI0_A21285g,352,506,1527,4830,2404,1670
YALI0_A21307g,7439,10823,11321,6015,11135,11189
YALI0_A21351g,12787,10296,3810,1610,1699,1524
YALI0_A21373g,1888,1431,511,527,1046,1390
YALI0_A21395g,60,47,3,0,2,8
YALI0_A21417g,3680,3120,3009,2721,2896,2725
YALI0_A21439g,49031,45123,57892,27366,59348,68179
YALI0_A21461g,14113,15415,19835,13883,24588,26314
YALI0_B00110g,456,412,528,622,575,614
YALI0_B00132g,26,14,6,1,9,9
YALI0_B00154g,572,477,476,1058,1231,1218
YALI0_B00198g,5352,6018,3903,2209,3106,2928
YALI0_B00220g,1392,1519,1561,1937,1674,1537
YALI0_B00264g,2924,3042,2447,1993,2724,2936
YALI0_B00286g,1083,1230,1507,1491,1648,1342
YALI0_B00308g,252,279,362,377,522,451
YALI0_B00374g,17,33,10,2,2,8
YALI0_B00396g,130,234,19,20,16,14
YALI0_B00418g,6,2,1,6,0,1
YALI0_B00440g,4,5,12,38,12,10
YALI0_B00462g,2744,3071,2537,3427,3591,3176
YALI0_B00528g,4269,4217,2769,2144,2493,2219
YALI0_B00550g,1509,1778,1602,1368,1523,1227
YALI0_B00572g,7824,6042,6406,1888,3394,3769
YALI0_B00594g,1682,1721,2764,1328,3261,3688
YALI0_B00616g,3644,4256,3341,2778,3212,3248
YALI0_B00638g,394,432,551,374,663,624
YALI0_B00660g,661,785,768,685,1149,1678
YALI0_B00682g,21,13,0,6,6,4
YALI0_B00704g,10163,13215,21270,19674,22571,21033
YALI0_B00726g,4608,5377,3842,2967,4050,3187
YALI0_B00748g,94,109,67,30,50,56
YALI0_B00770g,1679,2273,3675,5384,5208,4462
YALI0_B00792g,6791,8754,12134,12534,10472,8733
YALI0_B00814g,513,384,24,30,46,47
YALI0_B00836g,6237,7223,6109,4093,5281,5036
YALI0_B00858g,2161,2310,2253,1142,1303,1250
YALI0_B00880g,1359,1542,1706,1048,1923,1825
YALI0_B00902g,709,739,629,472,698,553
YALI0_B00924g,1162,2510,8207,5183,8796,9775
YALI0_B00946g,10809,11165,7329,3662,7112,7337
YALI0_B00968g,1757,1928,1448,1240,1607,1367
YALI0_B00990g,9546,9130,5761,3548,5184,5283
YALI0_B01012g,472,523,795,492,888,768
YALI0_B01034g,9659,10009,7202,6036,6419,5381
YALI0_B01056g,5709,6274,6753,3281,6943,7594
YALI0_B01078g,5254,4938,3014,1735,2806,2827
YALI0_B01100g,27,40,10,0,4,16
YALI0_B01144g,119,150,194,171,138,182
YALI0_B01166g,2607,2456,639,271,980,1452
YALI0_B01188g,585,670,1289,2117,1570,1159
YALI0_B01210g,223,258,177,51,125,187
YALI0_B01224g,10439,10369,5438,2619,4131,4010
YALI0_B01254g,476,494,563,658,504,432
YALI0_B01276g,1283,1465,1570,885,1487,1270
YALI0_B01298g,3890,5283,4715,3845,5003,5805
YALI0_B01320g,2667,3192,1896,676,1328,1251
YALI0_B01342g,2934,4875,24367,24922,47249,50068
YALI0_B01364g,8129,7747,1928,1096,1434,1221
YALI0_B01386g,13054,14883,12946,7192,12716,15422
YALI0_B01408g,8327,10018,7791,4593,8420,8972
YALI0_B01430g,1509,1706,1543,730,1223,1470
YALI0_B01452g,996,817,445,327,312,275
YALI0_B01474g,763,835,557,463,557,474
YALI0_B01540g,5295,7031,8799,10161,7066,5161
YALI0_B01562g,852,940,774,733,842,830
YALI0_B01584g,1010,1037,632,331,580,645
YALI0_B01606g,883,984,830,603,710,657
YALI0_B01628g,6307,7169,7095,3771,6754,6832
YALI0_B01650g,373,480,481,495,486,430
YALI0_B01672g,2493,2897,2825,2274,2622,2009
YALI0_B01694g,5775,6787,5266,3210,4385,4337
YALI0_B01716g,2239,2027,3103,2916,3601,3164
YALI0_B01738g,15667,19886,24930,11060,25179,33028
YALI0_B01760g,984,1472,1031,1150,792,668
YALI0_B01771g,215,176,101,54,142,198
YALI0_B01782g,3766,4080,3423,1851,3434,3381
YALI0_B01804g,6506,8478,12147,8360,12823,12053
YALI0_B01826g,1796,2291,2056,1631,1860,1718
YALI0_B01848g,2849,2218,1213,1476,1894,1534
YALI0_B01870g,2606,2699,2122,1122,1621,1285
YALI0_B01892g,3918,5021,3731,2575,2529,2249
YALI0_B01914g,18,13,0,2,2,11
YALI0_B01980g,2871,3517,2259,2548,1881,1427
YALI0_B02002g,5588,6816,6831,1678,4764,5804
YALI0_B02024g,21,40,27,58,19,23
YALI0_B02046g,1596,1599,846,585,773,780
YALI0_B02068g,863,1087,923,557,816,689
YALI0_B02090g,214,173,37,22,49,45
YALI0_B02112g,2,7,3,3,4,0
YALI0_B02156g,98,214,225,240,241,185
YALI0_B02178g,12806,21440,27688,21188,27871,32299
YALI0_B02200g,41,45,98,56,71,99
YALI0_B02222g,3303,3811,2179,2609,1755,1330
YALI0_B02244g,3197,3651,4693,8317,5803,4261
YALI0_B02266g,2923,2615,1697,670,1482,1929
YALI0_B02310g,4,0,4,1,2,0
YALI0_B02332g,5528,6910,17471,8178,19464,22051
YALI0_B02376g,4880,5134,3974,1836,3524,3931
YALI0_B02398g,230,284,169,86,179,197
YALI0_B02409g,5183,8482,24546,28345,28878,27130
YALI0_B02420g,772,1163,3019,3755,3467,3366
YALI0_B02442g,28,26,21,20,20,21
YALI0_B02464g,1349,1569,2790,3633,2940,2277
YALI0_B02544g,1585,2689,13792,5435,12779,15609
YALI0_B02552g,1569,1689,912,499,734,642
YALI0_B02574g,14406,18426,14894,7111,12224,12990
YALI0_B02596g,63,52,29,22,12,24
YALI0_B02662g,13003,14461,20558,11999,25842,32094
YALI0_B02684g,108,130,272,112,242,342
YALI0_B02706g,6376,6243,4462,3245,3897,4092
YALI0_B02728g,18333,24260,34200,25589,34366,39632
YALI0_B02750g,6890,6642,4240,1056,3311,3657
YALI0_B02772g,1050,1201,1240,886,1146,1060
YALI0_B02794g,648,596,642,768,634,653
YALI0_B02816g,4907,5062,3457,1714,3220,3435
YALI0_B02838g,3760,3944,4874,2272,4187,3966
YALI0_B02852g,3658,6589,17605,39057,21537,14534
YALI0_B02860g,14362,15141,12941,8784,11604,12974
YALI0_B02882g,3729,4258,4080,2073,3681,3356
YALI0_B02948g,19511,17962,16844,23516,23578,22139
YALI0_B02970g,1480,1609,1018,971,1198,1049
YALI0_B02992g,5243,6889,6834,5374,6278,5987
YALI0_B03014g,1958,1934,1224,752,1044,910
YALI0_B03036g,845,926,854,731,941,928
YALI0_B03058g,844,918,583,611,596,522
YALI0_B03080g,1484,2141,4438,3798,5337,5522
YALI0_B03102g,1782,2326,2585,1669,2684,2928
YALI0_B03124g,1440,2026,16315,17650,20006,20720
YALI0_B03146g,263,296,334,427,345,407
YALI0_B03190g,1782,1863,2688,4614,3379,3260
YALI0_B03212g,1099,1152,1929,1676,2071,1972
YALI0_B03234g,381,469,798,1088,1011,872
YALI0_B03278g,3586,2967,2147,3061,2545,1945
YALI0_B03300g,672,522,450,257,483,490
YALI0_B03322g,1611,1719,2055,2262,2190,2107
YALI0_B03344g,1027,1366,1080,610,879,979
YALI0_B03366g,4669,4951,13133,13499,15324,14621
YALI0_B03388g,1200,1268,716,391,582,556
YALI0_B03410g,1787,1991,1647,855,1293,1082
YALI0_B03476g,1675,1459,756,264,354,318
YALI0_B03498g,244,258,304,96,241,315
YALI0_B03520g,4636,4824,4649,3082,4973,5283
YALI0_B03542g,158,239,995,1560,1919,1845
YALI0_B03564g,42508,53486,70758,71781,67120,59853
YALI0_B03575g,225,166,124,114,82,76
YALI0_B03630g,3526,3775,5035,3670,3198,2752
YALI0_B03652g,4787,5555,6690,4328,5869,6327
YALI0_B03718g,9783,10588,8317,2873,8108,10923
YALI0_B03762g,6805,7426,5757,3557,5723,5821
YALI0_B03784g,2387,1995,1353,1058,1084,999
YALI0_B03850g,273,250,793,1230,928,668
YALI0_B03916g,6926,4464,3544,2784,2399,1740
YALI0_B03938g,1980,2273,3620,4780,2974,2070
YALI0_B03960g,3909,4047,1844,715,1296,1304
YALI0_B03982g,68782,85318,129166,79345,134313,142431
YALI0_B04004g,1131,938,871,684,1469,1636
YALI0_B04026g,968,1151,2904,7761,4216,2620
YALI0_B04048g,674,776,1562,1114,1784,1797
YALI0_B04070g,3225,3600,3552,1609,3413,3919
YALI0_B04092g,2026,2315,2686,2453,2576,2219
YALI0_B04114g,10106,11435,7998,8723,7830,7572
YALI0_B04136g,2915,2670,2124,1303,2157,2106
YALI0_B04158g,2025,1934,1802,1793,1943,1788
YALI0_B04180g,13649,14466,8294,2790,6283,6679
YALI0_B04202g,49,74,125,870,1608,1374
YALI0_B04224g,27289,29981,23654,38266,19300,12874
YALI0_B04246g,1326,1761,2955,4031,3270,2215
YALI0_B04268g,6661,6541,3129,1243,2162,2416
YALI0_B04290g,2195,1869,1746,983,2068,2239
YALI0_B04312g,17682,24594,47076,37172,62238,65417
YALI0_B04334g,8975,8073,4871,2430,3921,4347
YALI0_B04356g,1353,1841,1612,845,1238,1308
YALI0_B04378g,2819,2917,2109,877,1855,1892
YALI0_B04400g,428,560,514,333,393,466
YALI0_B04422g,1364,1393,829,920,447,332
YALI0_B04444g,8523,8541,6308,5855,5980,6025
YALI0_B04466g,293,264,337,368,281,189
YALI0_B04488g,5901,6042,4577,1089,2287,2552
YALI0_B04510g,1114,1195,2574,2315,3578,4526
YALI0_B04532g,2499,2210,1112,1117,1198,1173
YALI0_B04554g,258,249,167,190,163,133
YALI0_B04598g,3117,3397,2931,1701,3007,3486
YALI0_B04620g,219,350,442,250,391,399
YALI0_B04642g,583,595,470,362,588,643
YALI0_B04708g,42,59,14,0,8,5
YALI0_B04752g,628,803,792,653,720,626
YALI0_B04774g,552,710,815,516,801,745
YALI0_B04796g,2260,2811,7766,6513,11017,14562
YALI0_B04840g,2605,2599,3070,3260,3097,2837
YALI0_B04851g,1951,1998,2225,3483,2299,1671
YALI0_B04862g,4993,4209,2392,870,2015,2017
YALI0_B04884g,230,230,112,122,95,108
YALI0_B04906g,7697,5912,4614,4395,5918,5820
YALI0_B04928g,8399,7786,10110,11418,13934,13437
YALI0_B04950g,8321,9227,11645,9006,10689,10481
YALI0_B04972g,576,751,775,558,738,627
YALI0_B04994g,2274,2871,3087,2531,2976,2717
YALI0_B05038g,3416,3639,2272,599,1725,2275
YALI0_B05104g,11095,16807,16884,13231,15121,14848
YALI0_B05126g,11456,19293,9594,3860,5094,4909
YALI0_B05148g,4530,5091,4553,2364,4529,4607
YALI0_B05170g,8837,9631,7058,4709,5508,4111
YALI0_B05214g,1167,1355,1334,1101,1104,896
YALI0_B05236g,1266,1364,904,575,840,845
YALI0_B05258g,9806,14381,33241,32972,41436,37305
YALI0_B05280g,7780,10271,12115,8300,11551,12346
YALI0_B05302g,3657,5154,5940,3896,5382,5559
YALI0_B05346g,7757,8635,10136,9856,10599,9368
YALI0_B05368g,12551,12984,13587,22302,14775,10564
YALI0_B05390g,3390,3339,2928,2366,2918,2509
YALI0_B05412g,2791,3144,2262,2560,2261,1688
YALI0_B05434g,5371,6760,3661,4652,2208,1459
YALI0_B05456g,594,333,296,768,384,346
YALI0_B05478g,4438,5181,4414,2682,4775,6146
YALI0_B05500g,1988,2433,3058,4326,2996,2120
YALI0_B05522g,1474,1433,1160,853,1114,1308
YALI0_B05544g,203,227,134,180,165,128
YALI0_B05566g,4934,5646,5431,1350,3896,5752
YALI0_B05610g,8349,7824,4909,8846,4558,3788
YALI0_B05632g,1368,1399,914,659,900,776
YALI0_B05654g,560,688,1091,822,1291,1440
YALI0_B05676g,3616,3805,4460,2827,4089,4736
YALI0_B05698g,1121,1272,1175,1213,1182,1155
YALI0_B05720g,2012,2307,2118,1980,2095,1849
YALI0_B05742g,2785,3210,2538,2154,2407,2220
YALI0_B05764g,11478,19006,15665,6103,11553,12150
YALI0_B05786g,2214,3022,6942,17418,9086,6018
YALI0_B05808g,1856,2044,2969,3603,2855,2603
YALI0_B05830g,555,593,826,951,751,711
YALI0_B05852g,5282,6562,5992,3346,5878,6204
YALI0_B05874g,5452,6926,4521,1255,1882,1854
YALI0_B05896g,23874,27567,20637,19122,14653,11671
YALI0_B05918g,1501,2870,3182,1546,2313,2058
YALI0_B05940g,12789,13547,7043,1949,5722,9089
YALI0_B05962g,1102,1283,1173,657,726,526
YALI0_B06006g,3089,3236,3289,2699,3065,2789
YALI0_B06028g,520,599,806,1627,970,761
YALI0_B06094g,2807,2064,1298,537,1101,1089
YALI0_B06105g,231,274,331,411,270,173
YALI0_B06116g,5757,7314,5827,5926,4525,3906
YALI0_B06138g,183,142,65,110,91,104
YALI0_B06160g,2129,2590,654,229,248,478
YALI0_B06248g,64,44,12,0,4,4
YALI0_B06270g,0,0,0,0,0,0
YALI0_B06285g,0,0,0,0,0,0
YALI0_B06303g,0,0,0,0,0,0
YALI0_B06347g,1129,1142,1141,818,981,916
YALI0_B06369g,926,798,392,168,174,112
YALI0_B06391g,96,90,46,4,37,43
YALI0_B06413g,8036,13790,27771,32861,32818,36992
YALI0_B06446g,0,0,0,0,0,0
YALI0_B06490g,516,552,514,302,370,281
YALI0_B06512g,1230,1363,640,207,346,252
YALI0_B06534g,355,448,488,436,531,445
YALI0_B06556g,3538,4360,5718,7810,5581,4250
YALI0_B06578g,4897,6233,6024,8742,5115,4155
YALI0_B06600g,6810,6947,4980,1903,2991,3053
YALI0_B06666g,43,36,20,2,5,10
YALI0_B06688g,790,1148,1360,1728,1234,1001
YALI0_B06710g,411,473,858,568,997,1031
YALI0_B06732g,1391,1611,1611,827,1196,980
YALI0_B06754g,1881,1929,1439,1200,1321,1469
YALI0_B06776g,179,220,164,82,141,129
YALI0_B06787g,104,96,103,42,76,77
YALI0_B06809g,1781,2068,2604,2285,2942,2920
YALI0_B06831g,17907,23413,48297,67978,53772,39092
YALI0_B06853g,1336,1361,733,425,795,711
YALI0_B06875g,4256,3859,2040,622,1664,1825
YALI0_B06897g,1013,959,710,521,562,552
YALI0_B06919g,135,171,129,155,133,161
YALI0_B06941g,2143,2868,4099,3857,3761,3438
YALI0_B06963g,2216,1973,1226,956,1032,916
YALI0_B06985g,1559,2099,2875,2006,3881,4037
YALI0_B07007g,2088,2505,3287,2404,3373,3449
YALI0_B07029g,0,8,4,0,4,6
YALI0_B07051g,95,158,58,49,64,82
YALI0_B07073g,790,849,1267,1470,1537,1422
YALI0_B07095g,2556,2443,1790,1219,1582,1365
YALI0_B07117g,18288,19701,15224,6010,9908,12263
YALI0_B07161g,2998,2851,1794,1903,1876,1544
YALI0_B07183g,8050,10541,24298,34469,22999,16892
YALI0_B07205g,2250,2940,2124,2002,1205,1069
YALI0_B07227g,1593,1917,1729,1491,1428,1295
YALI0_B07249g,644,617,674,760,641,547
YALI0_B07271g,274,260,462,372,505,514
YALI0_B07293g,912,1019,1569,1072,1569,1418
YALI0_B07359g,3080,3028,3361,2505,3616,3971
YALI0_B07381g,1895,2109,1365,1049,903,639
YALI0_B07403g,2621,3515,3831,4221,5295,7075
YALI0_B07425g,4481,4754,4750,4990,4690,3601
YALI0_B07447g,17293,18143,14728,10014,17845,20937
YALI0_B07513g,1289,1323,782,307,409,447
YALI0_B07535g,5511,6170,4804,1695,4481,6144
YALI0_B07557g,5272,6363,5653,3397,5298,4950
YALI0_B07579g,3127,3185,2200,628,1928,2579
YALI0_B07601g,5267,5343,3838,1518,2007,1956
YALI0_B07623g,5493,5280,3562,828,1583,1815
YALI0_B07645g,475,342,80,31,62,129
YALI0_B07667g,1990,2053,1365,1000,1139,1088
YALI0_B07689g,1246,1148,981,415,920,944
YALI0_B07711g,543,595,666,554,485,450
YALI0_B07733g,0,0,2,0,0,0
YALI0_B07755g,15304,9698,5709,3010,4837,4941
YALI0_B07777g,2,3,0,0,2,2
YALI0_B07898g,63,65,17,2,2,2
YALI0_B07920g,1,1,0,0,0,0
YALI0_B08008g,1101,1403,1833,2045,1829,1494
YALI0_B08030g,4368,3639,2916,3314,3905,4301
YALI0_B08052g,33,46,8,8,2,10
YALI0_B08074g,3857,5130,3546,1868,2516,2117
YALI0_B08096g,2512,2899,1914,1000,1692,1713
YALI0_B08118g,6872,11354,21839,14597,22857,24937
YALI0_B08140g,32424,29128,19039,20211,17983,13765
YALI0_B08184g,26835,21390,8965,6155,6398,6848
YALI0_B08206g,4309,4972,4975,3232,6557,8132
YALI0_B08228g,3098,3541,2950,1359,1738,1485
YALI0_B08250g,18008,18660,12163,7921,10871,10355
YALI0_B08272g,6627,7505,6996,2777,7773,10498
YALI0_B08294g,695,780,561,509,610,587
YALI0_B08316g,1163,1283,1944,3229,2060,1295
YALI0_B08338g,8381,7040,1598,325,1201,1941
YALI0_B08360g,218,216,186,264,251,228
YALI0_B08382g,436,429,813,613,693,637
YALI0_B08404g,1193,1170,1581,2470,1828,1404
YALI0_B08426g,33,29,7,84,37,49
YALI0_B08448g,24,20,4,0,8,2
YALI0_B08470g,3603,3826,3558,1593,2542,2520
YALI0_B08492g,356,289,230,142,104,85
YALI0_B08514g,2169,2257,1766,1642,1636,1529
YALI0_B08536g,3508,5506,10964,6410,8223,7849
YALI0_B08558g,2435,2623,3769,3181,4558,5000
YALI0_B08624g,1982,1823,1192,674,1039,851
YALI0_B08690g,6470,9081,13887,9910,18866,22808
YALI0_B08712g,7352,7831,9488,4604,8228,8117
YALI0_B08734g,3609,3357,2811,2655,3141,2972
YALI0_B08748g,14952,16864,12220,14966,9730,7095
YALI0_B08756g,5815,5773,3749,2477,3444,3558
YALI0_B08778g,35154,32528,16162,9392,14693,14920
YALI0_B08800g,1498,1354,361,188,403,420
YALI0_B08844g,2333,2962,3093,1957,2638,2451
YALI0_B08866g,23655,27128,23170,21779,18879,14908
YALI0_B08899g,5556,9332,27206,23176,26377,28119
YALI0_B08921g,13548,16021,21499,13441,19660,18326
YALI0_B08943g,6429,5882,2977,2197,2739,2721
YALI0_B08965g,2805,3296,2983,3069,3062,2631
YALI0_B08987g,2774,3266,4157,5694,5157,4190
YALI0_B09009g,10796,9831,2339,885,1515,1609
YALI0_B09031g,383,537,501,525,511,432
YALI0_B09053g,1617,1624,953,312,620,664
YALI0_B09075g,1717,2185,1390,1210,1042,922
YALI0_B09119g,5256,4437,2929,3662,2594,1947
YALI0_B09141g,639,627,1152,1338,1418,1486
YALI0_B09163g,244,311,477,252,540,633
YALI0_B09229g,8454,7375,6432,3800,6427,7117
YALI0_B09251g,494,426,566,629,783,952
YALI0_B09273g,764,789,777,382,590,573
YALI0_B09295g,1074,1156,696,647,682,583
YALI0_B09317g,2481,2997,4030,5928,4439,2994
YALI0_B09339g,6968,7964,7214,8348,7348,6393
YALI0_B09361g,153,100,113,78,184,238
YALI0_B09383g,16056,21622,12178,2558,8043,11463
YALI0_B09427g,1157,1476,523,181,359,379
YALI0_B09449g,334,292,312,106,186,167
YALI0_B09471g,7421,9337,9855,8374,8447,8229
YALI0_B09515g,6369,6456,5420,2787,5085,5407
YALI0_B09537g,2454,1822,898,591,1165,1130
YALI0_B09559g,4277,4028,3403,3101,3186,2685
YALI0_B09581g,1119,1138,881,705,570,565
YALI0_B09603g,3919,4043,4189,2079,4526,5455
YALI0_B09625g,2429,2997,4512,4522,7794,9486
YALI0_B09647g,3333,3235,3403,1680,3672,4837
YALI0_B09669g,858,843,893,353,667,659
YALI0_B09713g,357,442,283,183,227,260
YALI0_B09735g,1194,1363,917,385,774,715
YALI0_B09757g,270,317,401,576,397,319
YALI0_B09779g,3644,3500,2208,2278,2143,1801
YALI0_B09812g,3829,4899,3710,1970,2792,2739
YALI0_B09845g,6779,8562,13594,7726,13605,14248
YALI0_B09867g,300,278,180,86,215,290
YALI0_B09889g,1430,1610,1156,807,984,920
YALI0_B09955g,1846,2280,1460,1112,1199,996
YALI0_B09977g,5186,4270,2555,1658,3201,3814
YALI0_B09991g,8596,12083,18148,4885,18084,22396
YALI0_B09999g,1691,2916,5485,8518,6465,4933
YALI0_B10021g,3550,3336,1844,1368,1731,1696
YALI0_B10043g,2585,2822,3510,1040,2596,2448
YALI0_B10065g,6818,5860,2833,1480,2359,2233
YALI0_B10087g,178,218,96,32,85,105
YALI0_B10109g,3388,4211,1628,1404,1201,1207
YALI0_B10131g,3210,4126,2018,1689,1518,1222
YALI0_B10153g,11727,20879,66764,43913,71536,80874
YALI0_B10175g,2280,2360,1117,1148,992,969
YALI0_B10197g,1052,1243,737,354,570,600
YALI0_B10219g,1851,1667,1068,789,949,898
YALI0_B10241g,3941,4185,3184,1013,2121,2500
YALI0_B10263g,755,690,415,266,366,287
YALI0_B10274g,1170,1345,1722,2063,1981,1702
YALI0_B10296g,844,890,643,274,352,299
YALI0_B10318g,908,1050,775,585,617,614
YALI0_B10340g,25208,21977,21978,12717,25808,30589
YALI0_B10362g,9302,10797,6223,2112,4474,5276
YALI0_B10384g,1249,2170,3808,3294,3954,3780
YALI0_B10406g,4334,4365,7942,4406,8061,8491
YALI0_B10428g,3766,3842,3271,1354,2951,3822
YALI0_B10450g,3025,3219,4703,5082,5073,4622
YALI0_B10472g,1382,1415,1002,658,1101,928
YALI0_B10494g,7364,8748,5215,2308,3446,3450
