# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "8" "-s" "2" "-p" "-t" "gene" "-g" "GENE" "-a" "Users/doughty/Desktop/Omics_Paper/CenPKGFF/Cen.PK113_7D.gff3" "-o" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/Cen.PKpairedStranded_STAR.txt" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam
CENPK1137D_4876	ENA|CM001523|CM001523.1	126183	127535	+	1353	558	549	523	1049	1061	1028	833	464	451	1121	881	561	1089	1151	1082	423	545	565
CENPK1137D_4877	ENA|CM001523|CM001523.1	127917	129290	-	1374	11070	10280	10875	24209	26540	26228	9683	9009	8196	8791	8841	7473	21943	25128	22010	7562	8743	8674
CENPK1137D_4878	ENA|CM001523|CM001523.1	130460	131233	+	774	1717	1804	1811	3597	3635	3201	1274	1281	1190	1512	1627	1373	2911	3106	2870	1213	1165	929
CENPK1137D_4879	ENA|CM001523|CM001523.1	132099	134018	-	1920	1456	1258	1281	2800	2232	2418	728	1030	850	854	988	1145	2508	2743	2490	925	464	573
CENPK1137D_4880	ENA|CM001523|CM001523.1	135004	135729	+	726	2140	2030	1955	4830	5170	4918	1595	2148	1990	1266	1404	1608	4759	4938	4751	1801	1300	1254
CENPK1137D_4881	ENA|CM001523|CM001523.1	135869	136625	-	757	888	848	829	2400	2503	2409	1355	1065	984	1336	1236	1054	2408	2380	2389	915	922	1073
CENPK1137D_4882	ENA|CM001523|CM001523.1	137150	137329	+	180	183	236	227	663	768	807	160	296	274	153	196	289	636	674	648	224	128	140
CENPK1137D_4884	ENA|CM001523|CM001523.1	137746	139485	-	1740	1460	1351	1322	3935	2558	2784	962	966	869	909	890	822	2700	2737	2404	1188	579	731
CENPK1137D_4885	ENA|CM001523|CM001523.1	139938	140636	+	699	1499	1412	1491	2407	2409	2574	1123	1040	946	1111	1207	945	2319	2549	2309	952	920	959
CENPK1137D_4886	ENA|CM001523|CM001523.1	140960	144037	+	3078	456	440	481	1112	1095	1178	514	460	434	616	607	512	1094	1137	1028	410	442	446
CENPK1137D_4887	ENA|CM001523|CM001523.1	144198	144971	-	774	1158	1132	1090	2330	2148	2205	1415	930	845	1603	1383	905	1974	2152	1932	780	1073	1090
CENPK1137D_4888	ENA|CM001523|CM001523.1	145243	147360	-	2118	413	360	377	912	899	911	407	364	315	407	392	384	814	795	805	340	284	361
CENPK1137D_4889	ENA|CM001523|CM001523.1	147596	152137	-	4542	505	489	511	1160	1083	1166	495	445	444	665	639	586	1067	1200	1095	380	430	444
CENPK1137D_4890	ENA|CM001523|CM001523.1	152404	153441	-	1038	1377	1244	1179	3652	3839	3475	2228	1520	1569	2340	2002	1540	3768	3853	3623	1303	1579	1603
CENPK1137D_4891	ENA|CM001523|CM001523.1	153950	155095	+	1146	884	828	891	1869	1913	1760	802	737	801	894	902	897	1677	1806	1607	775	777	764
CENPK1137D_4892	ENA|CM001523|CM001523.1	155465	156481	+	1017	132	146	143	353	308	359	168	153	147	210	194	155	296	331	327	136	130	124
CENPK1137D_4893	ENA|CM001523|CM001523.1	156807	157763	-	957	12894	10723	11211	20654	19964	20532	7422	8699	8257	5703	5118	6422	17510	18609	16742	9583	6696	7547
CENPK1137D_4895	ENA|CM001523|CM001523.1	158254	158538	-	285	395	346	313	1367	1623	1479	1256	630	625	1228	897	573	1474	1403	1428	507	998	1053
CENPK1137D_4896	ENA|CM001523|CM001523.1	159899	161029	+	1131	87	68	63	315	254	309	142	98	79	181	169	126	210	211	179	107	155	166
CENPK1137D_4897	ENA|CM001523|CM001523.1	161283	161603	-	321	578	526	547	1399	1010	1154	546	554	471	586	572	522	1131	1235	1076	493	355	428
CENPK1137D_4898	ENA|CM001523|CM001523.1	162482	163142	+	661	7110	6749	6752	21774	18977	19429	4211	6486	5991	4053	4603	5632	18472	18881	17324	6292	3373	3576
CENPK1137D_4899	ENA|CM001523|CM001523.1	163400	163636	-	237	322	303	276	815	803	784	404	308	274	425	481	349	674	785	713	309	377	406
CENPK1137D_4900	ENA|CM001523|CM001523.1	164389	164804	+	416	803	825	774	2162	2121	2081	678	948	898	525	776	917	2000	2062	2001	784	479	537
CENPK1137D_4901	ENA|CM001523|CM001523.1	165247	165684	+	438	213	235	200	477	502	515	346	195	200	330	320	214	466	466	458	186	232	293
CENPK1137D_4902	ENA|CM001523|CM001523.1	166300	168354	+	2055	1434	1394	1302	3288	2710	2688	1073	1008	926	1030	954	780	2662	2754	2473	1092	785	888
CENPK1137D_4903	ENA|CM001523|CM001523.1	168685	171291	-	2607	630	608	582	1567	1454	1630	811	599	533	1035	915	660	1346	1427	1292	571	656	708
CENPK1137D_4904	ENA|CM001523|CM001523.1	171639	175040	-	3402	3671	3489	3573	7025	7665	7232	2574	2744	2683	2782	2834	2585	6780	7617	6939	2333	2368	2241
CENPK1137D_4906	ENA|CM001523|CM001523.1	175425	175859	-	435	471	419	458	686	694	752	519	284	260	673	461	319	672	750	612	286	492	498
CENPK1137D_4907	ENA|CM001523|CM001523.1	176166	177890	+	1725	825	816	861	1726	1574	1571	538	589	623	630	654	604	1497	1718	1525	571	403	487
CENPK1137D_4908	ENA|CM001523|CM001523.1	178118	179680	+	1563	363	360	326	949	977	960	444	359	343	482	467	401	853	922	862	354	377	393
CENPK1137D_4909	ENA|CM001523|CM001523.1	179763	180239	-	477	355	417	369	777	779	795	334	348	301	315	350	302	791	763	708	291	257	253
CENPK1137D_4910	ENA|CM001523|CM001523.1	180609	185348	-	4740	1021	990	938	2838	2938	2841	1051	1107	982	1069	1147	1007	2659	2945	2589	920	861	908
CENPK1137D_4911	ENA|CM001523|CM001523.1	186216	187277	+	1062	672	611	609	1454	1376	1598	853	605	474	905	856	663	1278	1484	1166	545	700	798
CENPK1137D_4912	ENA|CM001523|CM001523.1	187885	189465	+	1581	6601	6153	6515	10136	10948	11722	2545	3632	3157	4035	4641	5048	7820	9481	7619	3717	2988	3613
CENPK1137D_4913	ENA|CM001523|CM001523.1	192831	195518	-	2688	433	429	396	855	803	801	342	346	313	442	436	349	742	842	768	307	282	328
CENPK1137D_4914	ENA|CM001523|CM001523.1	195826	197031	+	1206	59	67	72	137	124	142	69	70	66	106	110	84	143	189	162	59	70	86
CENPK1137D_4915	ENA|CM001523|CM001523.1	197308	199584	+	2277	858	747	817	2155	2005	2095	828	899	844	963	946	915	1970	2102	1955	893	658	738
CENPK1137D_4917	ENA|CM001523|CM001523.1	199874	200716	-	843	300	323	301	676	661	722	474	289	266	468	381	251	601	650	622	274	383	413
CENPK1137D_4918	ENA|CM001523|CM001523.1	200958	202988	+	2031	739	660	649	1466	1304	1429	727	575	594	817	759	593	1320	1360	1282	516	510	586
CENPK1137D_4919	ENA|CM001523|CM001523.1	203417	205939	+	2523	601	532	584	1222	1176	1067	612	500	429	828	704	559	1102	1227	1059	420	464	472
CENPK1137D_4920	ENA|CM001523|CM001523.1	206398	210132	-	3735	1724	1642	1584	4451	4896	4630	2467	1980	2024	2696	2401	2104	4431	4808	4523	1673	2063	2165
CENPK1137D_4921	ENA|CM001523|CM001523.1	210353	210895	-	543	389	421	405	1027	1013	1010	699	430	467	702	708	447	1006	989	1013	382	535	545
CENPK1137D_4922	ENA|CM001523|CM001523.1	211236	214166	+	2931	351	387	396	797	780	847	373	349	334	536	510	468	795	836	780	258	290	286
CENPK1137D_4923	ENA|CM001523|CM001523.1	227324	234805	+	7482	1100	930	1033	1855	1481	1692	531	673	610	685	646	675	1479	1746	1443	699	426	490
CENPK1137D_4924	ENA|CM001523|CM001523.1	235082	235480	-	399	2436	2355	2049	6432	6680	6649	573	1891	1728	528	746	1590	6224	6692	6159	1540	420	446
CENPK1137D_4925	ENA|CM001523|CM001523.1	236179	236574	+	396	5229	4904	4590	10027	10464	10381	3192	4085	3855	2738	3513	3467	9302	9712	9451	3527	2550	2595
CENPK1137D_4926	ENA|CM001523|CM001523.1	236840	237154	-	315	1172	1357	1164	5144	5918	5644	1270	2328	2427	1086	1534	2413	5373	5552	5250	1884	1018	1004
CENPK1137D_4545	ENA|CM001523|CM001523.1	238627	240969	-	2343	828	780	792	1977	2374	2340	1025	864	803	2277	2388	1986	1919	2068	2109	782	977	1004
CENPK1137D_4546	ENA|CM001523|CM001523.1	241394	242254	-	861	398	391	391	813	789	752	589	359	339	525	492	280	841	803	721	327	390	449
CENPK1137D_4547	ENA|CM001523|CM001523.1	242495	243916	+	1422	898	842	836	1804	1845	1922	886	715	698	813	767	630	1827	1927	1792	614	669	665
CENPK1137D_4548	ENA|CM001523|CM001523.1	244052	245353	-	1302	362	354	338	1047	917	991	278	431	395	297	311	381	1067	1012	1036	357	182	191
CENPK1137D_4549	ENA|CM001523|CM001523.1	245594	246235	+	642	281	234	243	1223	1319	1204	669	625	659	564	570	484	1633	1496	1584	421	389	399
CENPK1137D_4550	ENA|CM001523|CM001523.1	246698	248191	+	1494	653	704	664	2396	2706	2570	918	968	938	857	1015	1000	2589	2637	2558	805	695	715
CENPK1137D_4551	ENA|CM001523|CM001523.1	248494	250704	-	2211	372	332	392	723	608	670	419	284	257	441	414	281	602	641	574	285	292	330
CENPK1137D_4552	ENA|CM001523|CM001523.1	252249	253895	-	1647	402	397	409	1390	1359	1331	548	568	547	406	457	426	1437	1400	1394	535	402	447
CENPK1137D_4553	ENA|CM001523|CM001523.1	255059	255370	-	312	5871	6171	5572	17041	18930	18247	5118	6895	6564	4130	5270	5431	16721	17816	17272	5418	4253	4034
CENPK1137D_4554	ENA|CM001523|CM001523.1	256018	256428	+	411	7322	7071	6699	15295	18119	16553	5611	7182	6875	4075	4511	5380	16352	16245	16771	5372	4352	4500
CENPK1137D_4556	ENA|CM001523|CM001523.1	256799	257662	-	864	8246	7136	6958	21050	21338	20249	11789	7757	7565	10006	8042	6432	20092	19996	19728	7298	9430	9478
CENPK1137D_4557	ENA|CM001523|CM001523.1	258839	259258	-	420	252	273	224	415	488	463	202	202	180	197	207	230	445	466	475	163	138	158
CENPK1137D_4558	ENA|CM001523|CM001523.1	260495	261106	-	612	1724	1594	1501	1808	1863	1810	590	558	563	648	608	586	1371	1429	1439	591	526	614
CENPK1137D_4559	ENA|CM001523|CM001523.1	261480	263273	-	1794	1762	1649	1624	3776	3997	3649	1574	1647	1580	1861	1901	1615	3642	3756	3528	1566	1419	1426
CENPK1137D_4560	ENA|CM001523|CM001523.1	264017	264400	+	384	916	772	732	1837	1909	1661	2453	1015	947	2300	1775	888	2278	2234	2208	805	1665	1777
CENPK1137D_4561	ENA|CM001523|CM001523.1	264713	267463	-	2751	1116	1002	1007	2089	1914	2046	878	857	792	1105	1128	906	1982	2088	1966	782	707	718
CENPK1137D_4562	ENA|CM001523|CM001523.1	268175	269275	-	1101	11	11	10	88	137	91	25	46	43	57	91	98	107	134	104	29	17	24
CENPK1137D_4563	ENA|CM001523|CM001523.1	270001	272100	-	2100	33	50	45	81	117	134	83	42	40	197	215	112	100	133	130	33	62	71
CENPK1137D_4564	ENA|CM001523|CM001523.1	272769	274355	+	1587	86	62	69	200	195	207	62	86	86	106	74	98	174	211	192	83	55	57
CENPK1137D_4565	ENA|CM001523|CM001523.1	275191	277092	+	1902	1073	955	977	1642	1211	1335	204	428	342	306	397	524	1086	1177	1006	490	156	174
CENPK1137D_4567	ENA|CM001523|CM001523.1	277486	278019	+	534	348	361	329	1104	1079	1057	332	400	400	354	388	500	990	1014	973	314	251	252
CENPK1137D_4568	ENA|CM001523|CM001523.1	278176	281673	-	3498	1200	1046	1143	3474	3134	3398	1043	1255	1152	1117	1202	1348	3049	3319	3102	1162	743	845
CENPK1137D_4569	ENA|CM001523|CM001523.1	283193	284098	+	906	474	472	469	1253	1304	1235	414	516	504	421	476	467	1187	1295	1212	388	292	349
CENPK1137D_4570	ENA|CM001523|CM001523.1	284429	285613	-	1185	5048	4977	4920	11127	11357	10785	1941	3566	3312	2129	2983	4218	9607	10151	9147	3423	1589	1697
CENPK1137D_4571	ENA|CM001523|CM001523.1	286626	286931	-	306	795	839	690	5853	7546	6615	2901	2668	2484	3055	3176	2751	5533	6325	5954	2267	3196	2705
CENPK1137D_4572	ENA|CM001523|CM001523.1	287488	287769	-	282	592	708	578	4576	6096	5503	1040	1928	1906	1049	1211	1824	4284	5365	4899	1503	943	953
CENPK1137D_4573	ENA|CM001523|CM001523.1	288175	289752	-	1578	748	754	716	1840	1661	1728	1071	785	682	1110	970	687	1508	1822	1537	617	828	854
CENPK1137D_4574	ENA|CM001523|CM001523.1	290114	291487	-	1374	2136	1941	2018	3877	3630	3298	1376	1703	1585	1129	1410	1356	3666	3842	3501	1574	1036	965
CENPK1137D_4575	ENA|CM001523|CM001523.1	292037	293689	+	1653	449	474	483	917	800	793	347	348	322	380	371	405	849	836	845	309	276	261
CENPK1137D_4576	ENA|CM001523|CM001523.1	295712	298471	+	2760	358	343	400	1029	994	1117	427	395	367	552	551	459	893	1009	893	406	370	453
CENPK1137D_4578	ENA|CM001523|CM001523.1	298698	299744	-	1047	961	891	878	2670	1936	2033	622	857	755	486	542	603	2171	2276	1952	934	396	454
CENPK1137D_4579	ENA|CM001523|CM001523.1	300037	300723	-	687	1268	1115	1085	3290	3721	3391	1485	1474	1470	1403	1330	1298	3584	3642	3671	1136	1070	1094
CENPK1137D_4580	ENA|CM001523|CM001523.1	302847	304079	-	1233	1779	1698	1610	5062	5353	5266	2263	2131	2032	2231	1940	1871	5225	5391	5436	1780	1754	1716
CENPK1137D_4581	ENA|CM001523|CM001523.1	304331	305218	-	888	517	494	512	1280	1442	1340	814	605	562	818	767	597	1314	1418	1395	449	705	686
CENPK1137D_4582	ENA|CM001523|CM001523.1	305664	308555	+	2892	904	875	844	2154	2025	2002	879	824	784	1077	968	777	2023	2317	2048	777	652	663
CENPK1137D_4583	ENA|CM001523|CM001523.1	309341	310276	+	936	7381	6416	6523	13906	14097	14323	3932	4963	4213	3693	4019	3986	12436	13907	11913	4357	3473	3657
CENPK1137D_4584	ENA|CM001523|CM001523.1	310743	311624	+	882	12	21	18	34	29	36	4	8	7	11	12	18	19	21	8	9	7	8
CENPK1137D_4585	ENA|CM001523|CM001523.1	312026	314035	+	2010	490	506	491	1521	1518	1536	577	601	590	579	589	536	1374	1478	1422	505	447	474
CENPK1137D_4586	ENA|CM001523|CM001523.1	314176	315369	-	1194	296	319	302	942	890	900	265	352	304	249	251	293	885	887	834	278	212	179
CENPK1137D_4587	ENA|CM001523|CM001523.1	315636	317705	-	2070	1220	1184	1110	2723	2837	2660	1312	1191	1203	1460	1423	1218	2794	2958	2894	979	991	935
CENPK1137D_4589	ENA|CM001523|CM001523.1	318101	319819	-	1719	800	686	761	1709	1695	1782	822	677	660	840	844	712	1592	1786	1579	542	648	677
CENPK1137D_4590	ENA|CM001523|CM001523.1	321933	323852	-	1920	420	381	385	558	843	708	291	262	261	378	341	303	638	664	719	194	285	262
CENPK1137D_4591	ENA|CM001523|CM001523.1	324267	325271	-	1005	1593	1521	1401	4415	5030	4328	3381	2029	2247	2504	2074	1523	4566	4513	4875	1638	2549	2612
CENPK1137D_4592	ENA|CM001523|CM001523.1	325593	326120	+	528	544	550	541	863	1076	962	438	434	514	277	319	338	1234	998	1190	334	270	275
CENPK1137D_4593	ENA|CM001523|CM001523.1	327129	327572	+	444	3044	2696	2585	7061	6221	6144	1869	2630	2542	1642	2121	2293	6079	6054	5807	2783	1488	1605
CENPK1137D_4594	ENA|CM001523|CM001523.1	328146	330578	-	2433	1373	1415	1419	2971	3140	2937	1280	1197	1227	1589	1650	1349	2858	3166	2923	1022	1085	1077
CENPK1137D_4595	ENA|CM001523|CM001523.1	330943	331959	-	1017	670	625	590	982	1022	1160	597	515	399	940	965	745	1055	1379	1181	300	452	528
CENPK1137D_4596	ENA|CM001523|CM001523.1	332480	333112	-	633	878	806	708	2087	2410	2388	614	894	776	660	800	840	1980	2317	1884	669	580	640
CENPK1137D_4597	ENA|CM001523|CM001523.1	333435	334511	-	1077	1170	1131	1135	3195	3849	3685	1423	1200	1198	1341	1301	1192	2952	3194	3082	1059	1308	1221
CENPK1137D_4598	ENA|CM001523|CM001523.1	336861	337895	+	1035	4375	5056	4417	18196	26543	21823	4437	7840	7628	2783	3988	5738	20280	20906	20872	6282	4061	3715
CENPK1137D_4600	ENA|CM001523|CM001523.1	338362	341061	-	2700	481	558	535	1164	1127	1118	624	509	450	711	684	522	1037	1090	1002	473	511	496
CENPK1137D_4601	ENA|CM001523|CM001523.1	341652	343157	+	1506	968	905	892	4399	5235	4851	1511	1811	1850	1244	1382	1674	4691	4893	4955	1551	1289	1233
CENPK1137D_4602	ENA|CM001523|CM001523.1	345966	347066	-	1101	602	605	549	1965	2063	2039	925	825	800	1129	1053	975	1780	2056	1781	702	801	774
CENPK1137D_4603	ENA|CM001523|CM001523.1	350623	353949	-	3327	1040	932	896	2514	2757	2692	1558	1135	1132	1941	1724	1363	2686	2784	2721	955	1353	1219
CENPK1137D_4604	ENA|CM001523|CM001523.1	354414	356276	-	1863	488	482	474	1112	1074	1054	525	465	390	662	602	524	1022	1081	970	369	390	412
CENPK1137D_4605	ENA|CM001523|CM001523.1	358549	359481	-	933	417	435	420	1117	1001	1095	339	418	322	304	359	332	941	1132	956	364	242	261
CENPK1137D_4606	ENA|CM001523|CM001523.1	359738	360362	-	625	828	815	746	1850	2178	2003	726	873	815	582	660	729	1897	1875	1792	702	582	611
CENPK1137D_4607	ENA|CM001523|CM001523.1	360732	361946	-	1215	572	549	508	763	729	767	189	300	251	219	290	353	687	765	665	261	156	183
CENPK1137D_4608	ENA|CM001523|CM001523.1	362346	363440	-	1095	384	435	432	586	573	561	290	272	235	350	305	281	480	601	535	207	217	201
CENPK1137D_4609	ENA|CM001523|CM001523.1	363797	364459	-	663	781	645	648	3681	4218	3884	3708	2023	2171	2182	2001	1327	5177	4414	5132	1459	2071	2216
CENPK1137D_4611	ENA|CM001523|CM001523.1	365863	366495	-	633	11180	10271	9823	35605	47327	36255	15759	16237	15098	21801	20154	18555	29639	34272	31864	16708	21220	18928
CENPK1137D_4612	ENA|CM001523|CM001523.1	367621	368541	-	921	1007	1099	1053	4853	5206	4756	1522	1462	1408	1046	941	904	3368	3462	3344	1803	1897	1746
CENPK1137D_4613	ENA|CM001523|CM001523.1	368568	369452	-	885	850	1004	897	3956	4314	3974	2168	1287	1300	1538	1186	768	2652	3005	2952	1387	2232	2273
CENPK1137D_4614	ENA|CM001523|CM001523.1	370336	372195	-	1860	70	70	69	42	36	31	20	30	29	91	80	102	84	100	71	22	7	10
CENPK1137D_4615	ENA|CM001523|CM001523.1	372983	373696	-	714	376	366	325	976	1075	1044	271	390	387	250	281	313	910	1049	1011	310	225	202
CENPK1137D_4616	ENA|CM001523|CM001523.1	374172	374807	+	636	1713	1589	1546	3686	3993	4052	2550	1882	1862	2713	2735	1728	3962	4047	3967	1480	1982	2036
CENPK1137D_4617	ENA|CM001523|CM001523.1	375791	376435	+	645	8936	11502	7675	174430	272550	209108	51297	79867	81539	29952	34834	50020	208781	218042	224526	56149	51533	40563
CENPK1137D_4618	ENA|CM001523|CM001523.1	376975	379749	+	2775	1008	903	934	2378	2411	2396	1190	1053	1002	1372	1347	1031	2200	2612	2288	924	919	1006
CENPK1137D_4619	ENA|CM001523|CM001523.1	380047	382977	+	2931	620	603	591	1587	1552	1538	588	616	546	668	637	693	1426	1559	1343	607	412	515
CENPK1137D_4620	ENA|CM001523|CM001523.1	383986	385050	+	1065	8	9	10	76	83	75	10	29	30	111	136	147	59	85	77	32	30	27
CENPK1137D_4622	ENA|CM001523|CM001523.1	385564	386052	-	489	792	725	733	1495	1589	1549	687	633	581	836	804	712	1615	1601	1527	519	455	556
CENPK1137D_4623	ENA|CM001523|CM001523.1	386881	388500	+	1620	6660	6278	5887	22728	21609	22040	6069	8441	7732	5912	7185	8492	22179	23774	21357	7787	4623	4608
CENPK1137D_4624	ENA|CM001523|CM001523.1	389141	392035	-	2895	3404	3101	3194	8012	6741	7059	2206	2667	2459	2210	2360	2387	6723	7135	6393	2661	1729	1925
CENPK1137D_4625	ENA|CM001523|CM001523.1	392372	394648	-	2277	1524	1463	1472	2916	2845	2986	1081	1141	1001	1104	1087	1096	2709	2848	2663	994	904	923
CENPK1137D_4626	ENA|CM001523|CM001523.1	395011	399009	-	3999	821	843	787	2044	2083	2169	1165	893	773	1388	1322	913	2027	2347	2001	704	1015	940
CENPK1137D_4627	ENA|CM001523|CM001523.1	400386	400927	-	542	2732	2743	2656	5615	5697	5823	3205	2281	2002	3876	3437	2464	5033	5392	4746	1972	2840	2835
CENPK1137D_4628	ENA|CM001523|CM001523.1	402928	404388	+	1461	744	735	780	2187	2157	2289	1932	1171	1032	2252	1986	1350	2139	2353	2062	1032	1474	1712
CENPK1137D_4629	ENA|CM001523|CM001523.1	404813	407740	+	2928	1298	1163	1166	2673	1970	2241	689	808	704	710	793	755	2032	2169	1862	971	520	604
CENPK1137D_4630	ENA|CM001523|CM001523.1	407945	408626	-	682	5364	5076	5076	17135	15083	15034	3999	4965	4892	3620	4044	4579	14109	14661	13658	5222	3323	3205
CENPK1137D_4631	ENA|CM001523|CM001523.1	409735	410658	+	924	16	12	10	20	24	22	7	10	17	8	3	10	42	43	32	6	5	9
CENPK1137D_4633	ENA|CM001523|CM001523.1	412659	412916	-	258	3937	4472	3993	11937	17171	13532	15519	7049	7774	15439	13526	7517	17528	15923	17865	4288	11131	9496
CENPK1137D_4634	ENA|CM001523|CM001523.1	413953	416793	-	2841	1661	1454	1443	4797	5201	5031	2318	2118	1983	2587	2648	2351	4455	4934	4648	1887	2038	2126
CENPK1137D_4635	ENA|CM001523|CM001523.1	417517	418581	+	1065	529	483	495	1191	1158	1179	294	423	407	288	371	433	1090	1202	1079	417	224	246
CENPK1137D_4636	ENA|CM001523|CM001523.1	418742	419518	-	777	1085	892	948	2705	2678	2506	530	853	789	490	590	861	2410	2550	2432	817	368	455
CENPK1137D_4637	ENA|CM001523|CM001523.1	419942	420810	-	869	1425	1242	1239	4415	5372	4569	1883	1951	1899	2199	2125	2143	4826	4539	4841	1629	1452	1352
CENPK1137D_4638	ENA|CM001523|CM001523.1	420907	421236	-	330	231	214	229	433	442	406	167	195	189	145	136	129	398	399	393	149	101	112
CENPK1137D_4639	ENA|CM001523|CM001523.1	421450	422853	-	1404	173	143	150	639	639	552	183	203	208	245	243	220	541	615	536	185	164	165
CENPK1137D_4640	ENA|CM001523|CM001523.1	423938	426199	+	2262	643	657	652	1869	1974	1793	914	848	764	957	931	907	1911	2075	1882	721	733	707
CENPK1137D_4641	ENA|CM001523|CM001523.1	426306	427598	-	1293	538	504	519	1050	999	963	548	582	475	547	652	536	1043	1103	943	474	417	434
CENPK1137D_4642	ENA|CM001523|CM001523.1	427921	428613	+	693	737	685	673	1629	1547	1615	876	657	658	983	873	707	1619	1730	1664	517	563	613
CENPK1137D_4644	ENA|CM001523|CM001523.1	428851	433215	+	4365	279	263	271	867	934	898	293	367	320	318	355	358	804	880	860	306	272	265
CENPK1137D_4645	ENA|CM001523|CM001523.1	433415	435490	+	2076	300	271	280	733	751	799	283	310	285	331	374	337	745	803	740	242	216	255
CENPK1137D_4646	ENA|CM001523|CM001523.1	435721	436593	-	873	2266	2328	2371	6166	7454	6416	2924	2782	2785	2773	2955	2751	6424	6603	6488	2268	2507	2280
CENPK1137D_4647	ENA|CM001523|CM001523.1	436962	439223	-	2262	448	485	518	1288	1283	1163	632	563	524	638	641	579	1163	1198	1203	499	511	512
CENPK1137D_4648	ENA|CM001523|CM001523.1	439609	441216	+	1608	555	541	493	1498	1530	1492	779	611	603	963	893	674	1421	1434	1549	516	639	605
CENPK1137D_4649	ENA|CM001523|CM001523.1	441567	442556	+	990	354	338	322	1088	959	849	437	349	385	299	292	220	1065	965	1036	378	302	287
CENPK1137D_4650	ENA|CM001523|CM001523.1	442781	443869	-	1089	861	982	880	1671	1222	1294	799	493	488	835	737	470	1195	1216	1102	630	610	703
CENPK1137D_4651	ENA|CM001523|CM001523.1	444556	445122	+	567	2733	2339	2166	7226	6371	6317	1074	2371	1976	786	1009	1492	6371	6376	5938	2314	811	934
CENPK1137D_4652	ENA|CM001523|CM001523.1	445691	446428	-	738	148	154	166	396	385	382	140	153	152	163	186	190	379	363	363	152	114	115
