# Program:featureCounts v1.6.0; Command:"featureCounts" "-T" "8" "-p" "-t" "gene" "-g" "GENE" "-a" "Users/doughty/Desktop/Omics_Paper/CenPKGFF/Cen.PK113_7D.gff3" "-o" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/Cen.PKpaired_STAR.txt" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam" "Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam" 
Geneid	Chr	Start	End	Strand	Length	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/KCl3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCP3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCS3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCT3_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs1re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs2re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/SCs3re_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH1_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH2_STARAligned.out.bam	Users/doughty/Desktop/Omics_Paper/ReanalyzeCenPK/pH3_STARAligned.out.bam
CENPK1137D_4876	ENA|CM001523|CM001523.1	126183	127535	+	1353	560	551	523	1058	1066	1036	834	465	453	1122	881	562	1093	1154	1087	423	547	565
CENPK1137D_4877	ENA|CM001523|CM001523.1	127917	129290	-	1374	11074	10282	10875	24221	26552	26250	9683	9012	8197	8791	8843	7475	21953	25138	22016	7563	8743	8675
CENPK1137D_4878	ENA|CM001523|CM001523.1	130460	131233	+	774	1720	1806	1817	3603	3645	3212	1284	1283	1195	1516	1628	1378	2925	3113	2890	1218	1167	931
CENPK1137D_4879	ENA|CM001523|CM001523.1	132099	134018	-	1920	1477	1278	1302	2946	2408	2561	816	1084	913	917	1032	1182	2648	2865	2632	981	544	650
CENPK1137D_4880	ENA|CM001523|CM001523.1	135004	135729	+	726	2141	2030	1956	4829	5171	4917	1591	2149	1991	1267	1404	1607	4758	4939	4751	1801	1299	1251
CENPK1137D_4881	ENA|CM001523|CM001523.1	135869	136625	-	757	890	849	831	2406	2505	2417	1356	1066	986	1338	1235	1053	2412	2389	2392	917	921	1073
CENPK1137D_4882	ENA|CM001523|CM001523.1	137150	137329	+	180	185	236	229	666	776	815	163	297	274	158	199	289	637	678	651	226	128	145
CENPK1137D_4884	ENA|CM001523|CM001523.1	137746	139485	-	1740	1461	1353	1322	3942	2565	2792	964	967	872	912	891	824	2709	2746	2408	1188	581	733
CENPK1137D_4885	ENA|CM001523|CM001523.1	139938	140636	+	699	1500	1413	1491	2414	2411	2577	1124	1041	949	1113	1212	947	2327	2551	2315	953	920	960
CENPK1137D_4886	ENA|CM001523|CM001523.1	140960	144037	+	3078	458	441	481	1112	1097	1178	514	460	434	616	608	513	1096	1139	1030	410	442	446
CENPK1137D_4887	ENA|CM001523|CM001523.1	144198	144971	-	774	1158	1132	1090	2334	2150	2209	1416	931	845	1602	1383	905	1980	2152	1937	781	1073	1092
CENPK1137D_4888	ENA|CM001523|CM001523.1	145243	147360	-	2118	422	375	386	955	973	965	423	382	332	425	419	416	855	837	857	359	305	370
CENPK1137D_4889	ENA|CM001523|CM001523.1	147596	152137	-	4542	495	486	499	1145	1066	1146	494	435	437	668	641	577	1038	1169	1082	376	432	443
CENPK1137D_4890	ENA|CM001523|CM001523.1	152404	153441	-	1038	1377	1244	1180	3654	3844	3476	2230	1520	1569	2340	2002	1542	3769	3854	3626	1303	1580	1604
CENPK1137D_4891	ENA|CM001523|CM001523.1	153950	155095	+	1146	884	833	895	1887	1921	1774	805	743	803	896	903	897	1683	1821	1618	781	783	771
CENPK1137D_4892	ENA|CM001523|CM001523.1	155465	156481	+	1017	132	147	144	354	308	360	169	153	147	211	194	155	296	331	329	136	130	124
CENPK1137D_4893	ENA|CM001523|CM001523.1	156807	157763	-	957	12898	10724	11213	20662	19978	20541	7425	8706	8259	5704	5118	6423	17516	18620	16751	9587	6696	7550
CENPK1137D_4895	ENA|CM001523|CM001523.1	158254	158538	-	285	471	412	371	1444	1706	1580	1303	673	667	1291	943	612	1543	1492	1514	541	1033	1096
CENPK1137D_4896	ENA|CM001523|CM001523.1	159899	161029	+	1131	412	441	419	1036	1065	1109	676	476	468	719	697	533	947	982	939	384	605	595
CENPK1137D_4897	ENA|CM001523|CM001523.1	161283	161603	-	321	580	526	547	1402	1011	1157	548	555	470	586	572	525	1131	1236	1076	494	356	428
CENPK1137D_4898	ENA|CM001523|CM001523.1	162482	163142	+	661	7114	6754	6758	21823	19019	19490	4215	6488	5994	4061	4605	5643	18501	18936	17353	6298	3378	3580
CENPK1137D_4899	ENA|CM001523|CM001523.1	163400	163636	-	237	324	304	278	813	805	782	406	312	276	431	482	351	681	790	715	313	380	406
CENPK1137D_4900	ENA|CM001523|CM001523.1	164389	164804	+	416	803	825	774	2163	2121	2086	678	949	898	525	776	917	2002	2063	2001	784	479	537
CENPK1137D_4901	ENA|CM001523|CM001523.1	165247	165684	+	438	217	240	206	482	509	526	347	196	202	333	323	221	475	472	465	188	232	299
CENPK1137D_4902	ENA|CM001523|CM001523.1	166300	168354	+	2055	1435	1395	1302	3291	2713	2692	1073	1008	926	1030	954	781	2663	2754	2476	1092	785	888
CENPK1137D_4903	ENA|CM001523|CM001523.1	168685	171291	-	2607	634	612	583	1576	1469	1644	817	599	534	1045	921	664	1352	1442	1299	578	659	711
CENPK1137D_4904	ENA|CM001523|CM001523.1	171639	175040	-	3402	3674	3489	3574	7029	7674	7245	2576	2746	2684	2784	2834	2585	6788	7627	6950	2334	2368	2241
CENPK1137D_4906	ENA|CM001523|CM001523.1	175425	175859	-	435	511	453	494	730	752	803	531	293	274	698	475	348	732	803	670	299	501	498
CENPK1137D_4907	ENA|CM001523|CM001523.1	176166	177890	+	1725	825	817	862	1730	1580	1577	539	589	624	635	662	607	1501	1723	1527	573	404	488
CENPK1137D_4908	ENA|CM001523|CM001523.1	178118	179680	+	1563	384	372	343	990	1037	1007	443	371	362	497	498	441	891	972	910	365	381	405
CENPK1137D_4909	ENA|CM001523|CM001523.1	179763	180239	-	477	347	408	364	766	776	785	330	342	296	298	327	289	785	745	697	286	253	251
CENPK1137D_4910	ENA|CM001523|CM001523.1	180609	185348	-	4740	1022	990	938	2841	2944	2845	1052	1107	983	1069	1147	1007	2660	2947	2592	920	861	908
CENPK1137D_4911	ENA|CM001523|CM001523.1	186216	187277	+	1062	690	625	628	1469	1397	1624	861	612	483	913	870	671	1292	1497	1187	554	712	804
CENPK1137D_4912	ENA|CM001523|CM001523.1	187885	189465	+	1581	6630	6189	6548	10157	10985	11750	2550	3641	3164	4051	4653	5062	7835	9496	7640	3723	2995	3623
CENPK1137D_4913	ENA|CM001523|CM001523.1	192831	195518	-	2688	433	429	397	864	815	819	343	350	319	455	440	362	749	851	778	315	286	333
CENPK1137D_4914	ENA|CM001523|CM001523.1	195826	197031	+	1206	72	80	89	155	148	161	81	82	74	111	116	99	165	214	187	68	72	93
CENPK1137D_4915	ENA|CM001523|CM001523.1	197308	199584	+	2277	864	756	824	2162	2017	2101	837	900	845	970	952	921	1974	2110	1959	899	662	741
CENPK1137D_4917	ENA|CM001523|CM001523.1	199874	200716	-	843	301	324	302	679	664	727	474	289	266	469	381	251	604	650	622	274	383	413
CENPK1137D_4918	ENA|CM001523|CM001523.1	200958	202988	+	2031	760	676	662	1503	1330	1465	733	580	606	828	770	608	1357	1395	1312	524	522	596
CENPK1137D_4919	ENA|CM001523|CM001523.1	203417	205939	+	2523	601	532	585	1222	1179	1073	613	501	430	831	704	561	1104	1229	1065	421	465	475
CENPK1137D_4920	ENA|CM001523|CM001523.1	206398	210132	-	3735	1726	1643	1584	4455	4901	4636	2469	1981	2024	2698	2403	2104	4432	4814	4529	1673	2064	2167
CENPK1137D_4921	ENA|CM001523|CM001523.1	210353	210895	-	543	400	434	418	1041	1040	1029	713	435	475	726	737	457	1025	1011	1032	393	557	560
CENPK1137D_4922	ENA|CM001523|CM001523.1	211236	214166	+	2931	425	477	474	1003	1002	1057	427	425	392	571	548	509	975	1004	950	335	329	345
CENPK1137D_4923	ENA|CM001523|CM001523.1	227324	234805	+	7482	1100	936	1035	1862	1488	1696	536	676	611	687	647	679	1480	1754	1449	699	426	492
CENPK1137D_4924	ENA|CM001523|CM001523.1	235082	235480	-	399	2436	2355	2050	6432	6682	6650	573	1891	1728	529	746	1591	6226	6694	6160	1541	420	445
CENPK1137D_4925	ENA|CM001523|CM001523.1	236179	236574	+	396	5233	4911	4590	10034	10474	10387	3194	4086	3856	2746	3517	3468	9309	9721	9463	3529	2550	2598
CENPK1137D_4926	ENA|CM001523|CM001523.1	236840	237154	-	315	1176	1358	1167	5149	5919	5650	1272	2329	2429	1087	1534	2415	5378	5560	5253	1885	1019	1006
CENPK1137D_4545	ENA|CM001523|CM001523.1	238627	240969	-	2343	832	787	798	1996	2395	2357	1034	872	809	2278	2392	1988	1931	2080	2121	789	985	1007
CENPK1137D_4546	ENA|CM001523|CM001523.1	241394	242254	-	861	448	450	432	892	898	845	631	403	368	589	560	337	924	914	800	363	429	487
CENPK1137D_4547	ENA|CM001523|CM001523.1	242495	243916	+	1422	896	842	836	1805	1845	1921	886	717	697	813	768	630	1828	1925	1789	614	669	665
CENPK1137D_4548	ENA|CM001523|CM001523.1	244052	245353	-	1302	364	358	343	1053	925	996	281	431	398	300	314	385	1074	1016	1044	358	184	193
CENPK1137D_4549	ENA|CM001523|CM001523.1	245594	246235	+	642	307	247	257	1238	1336	1221	673	629	666	568	577	494	1649	1513	1602	425	395	404
CENPK1137D_4550	ENA|CM001523|CM001523.1	246698	248191	+	1494	656	705	667	2401	2707	2573	919	969	940	858	1015	1002	2593	2639	2561	805	695	718
CENPK1137D_4551	ENA|CM001523|CM001523.1	248494	250704	-	2211	376	333	393	779	670	742	442	303	291	469	462	348	673	716	673	318	309	349
CENPK1137D_4552	ENA|CM001523|CM001523.1	252249	253895	-	1647	403	397	409	1402	1370	1344	557	572	552	422	479	446	1449	1413	1409	540	408	456
CENPK1137D_4553	ENA|CM001523|CM001523.1	255059	255370	-	312	5872	6170	5573	17072	18958	18275	5118	6898	6565	4131	5270	5434	16743	17839	17298	5422	4255	4035
CENPK1137D_4554	ENA|CM001523|CM001523.1	256018	256428	+	411	7327	7075	6704	15301	18126	16561	5651	7188	6877	4090	4522	5384	16356	16250	16773	5381	4368	4519
CENPK1137D_4556	ENA|CM001523|CM001523.1	256799	257662	-	864	8247	7139	6960	21056	21343	20262	11791	7763	7570	10011	8046	6432	20099	20003	19739	7302	9430	9480
CENPK1137D_4557	ENA|CM001523|CM001523.1	258839	259258	-	420	252	273	224	416	488	463	202	202	180	199	208	230	446	467	477	163	138	158
CENPK1137D_4558	ENA|CM001523|CM001523.1	260495	261106	-	612	1725	1594	1501	1813	1865	1813	591	560	563	650	608	586	1371	1434	1440	591	528	615
CENPK1137D_4559	ENA|CM001523|CM001523.1	261480	263273	-	1794	1764	1649	1626	3778	4000	3651	1574	1647	1580	1861	1903	1615	3646	3757	3531	1566	1419	1426
CENPK1137D_4560	ENA|CM001523|CM001523.1	264017	264400	+	384	916	772	732	1847	1913	1667	2467	1021	953	2304	1778	890	2280	2241	2215	808	1670	1784
CENPK1137D_4561	ENA|CM001523|CM001523.1	264713	267463	-	2751	1117	1005	1007	2097	1931	2058	881	858	793	1113	1134	910	1987	2102	1974	789	711	720
CENPK1137D_4562	ENA|CM001523|CM001523.1	268175	269275	-	1101	11	11	10	88	137	91	25	46	43	57	91	98	107	135	104	29	17	24
CENPK1137D_4563	ENA|CM001523|CM001523.1	270001	272100	-	2100	123	146	130	390	431	435	247	165	203	371	445	323	401	456	416	141	185	190
CENPK1137D_4564	ENA|CM001523|CM001523.1	272769	274355	+	1587	134	110	121	246	235	247	77	100	96	118	86	116	203	244	227	99	71	70
CENPK1137D_4565	ENA|CM001523|CM001523.1	275191	277092	+	1902	1073	956	977	1674	1257	1371	228	449	364	334	417	538	1126	1215	1050	502	190	187
CENPK1137D_4567	ENA|CM001523|CM001523.1	277486	278019	+	534	384	388	367	1130	1107	1089	352	410	413	370	405	509	1012	1046	1001	323	271	274
CENPK1137D_4568	ENA|CM001523|CM001523.1	278176	281673	-	3498	1202	1047	1143	3478	3139	3403	1045	1255	1154	1121	1209	1352	3051	3322	3109	1165	747	846
CENPK1137D_4569	ENA|CM001523|CM001523.1	283193	284098	+	906	474	473	469	1254	1306	1237	414	517	506	423	477	467	1192	1298	1216	390	292	349
CENPK1137D_4570	ENA|CM001523|CM001523.1	284429	285613	-	1185	5053	4985	4927	11149	11395	10818	1950	3575	3322	2140	2989	4227	9636	10177	9180	3437	1597	1706
CENPK1137D_4571	ENA|CM001523|CM001523.1	286626	286931	-	306	795	839	690	5859	7554	6618	2901	2672	2486	3055	3176	2753	5534	6326	5956	2268	3196	2708
CENPK1137D_4572	ENA|CM001523|CM001523.1	287488	287769	-	282	592	708	579	4577	6098	5510	1040	1929	1907	1050	1212	1825	4285	5366	4901	1503	943	953
CENPK1137D_4573	ENA|CM001523|CM001523.1	288175	289752	-	1578	748	754	717	1842	1668	1733	1074	787	688	1116	976	692	1511	1830	1544	617	830	857
CENPK1137D_4574	ENA|CM001523|CM001523.1	290114	291487	-	1374	2138	1944	2019	3885	3636	3304	1379	1708	1588	1130	1415	1356	3672	3846	3503	1576	1037	966
CENPK1137D_4575	ENA|CM001523|CM001523.1	292037	293689	+	1653	450	474	484	918	802	793	347	348	322	380	371	405	851	836	845	310	278	261
CENPK1137D_4576	ENA|CM001523|CM001523.1	295712	298471	+	2760	414	412	445	1166	1157	1276	472	466	442	619	608	561	1031	1157	1058	468	412	498
CENPK1137D_4578	ENA|CM001523|CM001523.1	298698	299744	-	1047	967	898	881	2693	1963	2052	628	864	766	492	544	605	2188	2292	1968	937	403	460
CENPK1137D_4579	ENA|CM001523|CM001523.1	300037	300723	-	687	1277	1130	1096	3297	3733	3398	1486	1479	1479	1404	1334	1300	3591	3648	3679	1138	1071	1098
CENPK1137D_4580	ENA|CM001523|CM001523.1	302847	304079	-	1233	1779	1700	1610	5064	5354	5268	2263	2131	2032	2231	1940	1871	5227	5395	5437	1780	1754	1717
CENPK1137D_4581	ENA|CM001523|CM001523.1	304331	305218	-	888	518	494	512	1282	1445	1340	817	606	563	818	768	597	1314	1419	1396	449	706	686
CENPK1137D_4582	ENA|CM001523|CM001523.1	305664	308555	+	2892	917	889	860	2169	2051	2031	884	829	787	1106	993	809	2031	2331	2056	784	658	668
CENPK1137D_4583	ENA|CM001523|CM001523.1	309341	310276	+	936	7384	6417	6525	13909	14101	14328	3932	4964	4217	3693	4021	3986	12439	13910	11920	4359	3473	3658
CENPK1137D_4584	ENA|CM001523|CM001523.1	310743	311624	+	882	12	21	18	37	29	36	5	8	7	11	12	19	20	21	9	9	8	8
CENPK1137D_4585	ENA|CM001523|CM001523.1	312026	314035	+	2010	492	507	492	1524	1524	1545	579	604	592	583	598	542	1377	1481	1428	506	447	473
CENPK1137D_4586	ENA|CM001523|CM001523.1	314176	315369	-	1194	301	321	303	954	898	906	269	356	310	264	262	308	895	893	843	278	217	186
CENPK1137D_4587	ENA|CM001523|CM001523.1	315636	317705	-	2070	1221	1186	1111	2730	2853	2668	1313	1194	1204	1463	1424	1219	2807	2960	2901	978	992	939
CENPK1137D_4589	ENA|CM001523|CM001523.1	318101	319819	-	1719	821	701	779	1772	1768	1834	853	704	697	858	874	734	1680	1859	1645	556	663	692
CENPK1137D_4590	ENA|CM001523|CM001523.1	321933	323852	-	1920	421	382	387	564	852	716	295	265	264	381	346	309	647	672	725	196	289	263
CENPK1137D_4591	ENA|CM001523|CM001523.1	324267	325271	-	1005	1593	1522	1401	4425	5034	4335	3383	2030	2248	2506	2075	1525	4572	4516	4882	1639	2550	2614
CENPK1137D_4592	ENA|CM001523|CM001523.1	325593	326120	+	528	544	551	543	864	1077	962	438	434	515	277	319	338	1235	1000	1192	334	270	275
CENPK1137D_4593	ENA|CM001523|CM001523.1	327129	327572	+	444	3044	2698	2586	7064	6225	6147	1869	2631	2542	1643	2122	2293	6081	6055	5808	2784	1488	1607
CENPK1137D_4594	ENA|CM001523|CM001523.1	328146	330578	-	2433	1384	1425	1428	3009	3183	2979	1286	1207	1236	1597	1660	1356	2898	3210	2947	1033	1098	1082
CENPK1137D_4595	ENA|CM001523|CM001523.1	330943	331959	-	1017	681	642	603	1000	1034	1173	602	523	401	952	972	753	1077	1398	1196	300	463	536
CENPK1137D_4596	ENA|CM001523|CM001523.1	332480	333112	-	633	879	808	711	2087	2416	2390	614	895	778	663	801	842	1981	2319	1887	672	581	641
CENPK1137D_4597	ENA|CM001523|CM001523.1	333435	334511	-	1077	1178	1137	1147	3224	3882	3720	1443	1210	1211	1361	1323	1209	2972	3217	3107	1065	1326	1240
CENPK1137D_4598	ENA|CM001523|CM001523.1	336861	337895	+	1035	4386	5065	4423	18233	26569	21857	4475	7855	7638	2796	3995	5745	20311	20937	20912	6295	4093	3737
CENPK1137D_4600	ENA|CM001523|CM001523.1	338362	341061	-	2700	492	563	541	1182	1155	1140	648	517	456	724	697	527	1060	1116	1028	481	560	518
CENPK1137D_4601	ENA|CM001523|CM001523.1	341652	343157	+	1506	968	906	892	4402	5241	4857	1512	1813	1851	1244	1384	1675	4694	4897	4957	1553	1290	1233
CENPK1137D_4602	ENA|CM001523|CM001523.1	345966	347066	-	1101	603	605	549	1969	2064	2042	925	827	800	1130	1054	976	1782	2059	1783	703	802	774
CENPK1137D_4603	ENA|CM001523|CM001523.1	350623	353949	-	3327	1042	933	896	2524	2763	2697	1561	1139	1132	1943	1725	1368	2689	2790	2724	957	1356	1222
CENPK1137D_4604	ENA|CM001523|CM001523.1	354414	356276	-	1863	489	485	477	1116	1082	1061	532	469	391	667	603	524	1025	1085	982	374	391	413
CENPK1137D_4605	ENA|CM001523|CM001523.1	358549	359481	-	933	417	435	422	1125	1003	1102	340	418	323	306	359	333	943	1135	957	367	243	262
CENPK1137D_4606	ENA|CM001523|CM001523.1	359738	360362	-	625	836	825	757	1871	2198	2021	745	889	824	596	684	738	1916	1897	1805	711	589	621
CENPK1137D_4607	ENA|CM001523|CM001523.1	360732	361946	-	1215	573	549	508	793	769	808	194	310	261	224	301	375	717	790	698	273	163	186
CENPK1137D_4608	ENA|CM001523|CM001523.1	362346	363440	-	1095	385	435	432	587	577	570	292	274	240	354	306	282	483	605	536	208	220	202
CENPK1137D_4609	ENA|CM001523|CM001523.1	363797	364459	-	663	819	703	695	3718	4248	3921	3721	2038	2182	2187	2016	1333	5200	4454	5165	1476	2079	2225
CENPK1137D_4611	ENA|CM001523|CM001523.1	365863	366495	-	633	11225	10312	9865	35712	47443	36367	15850	16292	15136	21869	20201	18595	29768	34357	31963	16747	21288	19000
CENPK1137D_4612	ENA|CM001523|CM001523.1	367621	368541	-	921	1044	1129	1089	4919	5343	4861	1560	1498	1444	1135	1065	1003	3457	3550	3438	1819	1937	1773
CENPK1137D_4613	ENA|CM001523|CM001523.1	368568	369452	-	885	906	1052	938	4047	4485	4117	2210	1350	1349	1700	1322	908	2775	3156	3084	1423	2290	2327
CENPK1137D_4614	ENA|CM001523|CM001523.1	370336	372195	-	1860	220	252	209	400	398	371	96	104	98	127	108	128	248	241	226	143	128	125
CENPK1137D_4615	ENA|CM001523|CM001523.1	372983	373696	-	714	377	370	326	978	1076	1047	271	392	387	251	282	313	911	1050	1011	311	225	202
CENPK1137D_4616	ENA|CM001523|CM001523.1	374172	374807	+	636	1730	1616	1559	3840	4219	4236	2575	1933	1929	2742	2770	1783	4152	4186	4179	1518	2005	2052
CENPK1137D_4617	ENA|CM001523|CM001523.1	375791	376435	+	645	8939	11506	7674	174474	272625	209185	51319	79909	81561	29958	34847	50035	208829	218091	224582	56168	51546	40580
CENPK1137D_4618	ENA|CM001523|CM001523.1	376975	379749	+	2775	1010	903	934	2382	2415	2402	1192	1056	1004	1372	1347	1032	2201	2617	2295	925	920	1006
CENPK1137D_4619	ENA|CM001523|CM001523.1	380047	382977	+	2931	620	607	594	1594	1561	1548	594	619	548	670	639	695	1438	1570	1360	608	417	520
CENPK1137D_4620	ENA|CM001523|CM001523.1	383986	385050	+	1065	38	36	32	256	328	298	78	95	98	307	324	370	255	294	265	86	95	80
CENPK1137D_4622	ENA|CM001523|CM001523.1	385564	386052	-	489	798	734	748	1608	1715	1645	711	659	621	869	856	773	1725	1718	1627	550	486	583
CENPK1137D_4623	ENA|CM001523|CM001523.1	386881	388500	+	1620	6663	6281	5886	22775	21653	22087	6078	8450	7742	5932	7210	8516	22201	23797	21386	7793	4645	4627
CENPK1137D_4624	ENA|CM001523|CM001523.1	389141	392035	-	2895	3409	3101	3200	8016	6743	7062	2208	2667	2459	2210	2361	2388	6726	7138	6394	2663	1731	1927
CENPK1137D_4625	ENA|CM001523|CM001523.1	392372	394648	-	2277	1525	1463	1473	2918	2850	2994	1082	1142	1003	1105	1089	1096	2712	2851	2668	995	906	925
CENPK1137D_4626	ENA|CM001523|CM001523.1	395011	399009	-	3999	824	843	790	2057	2094	2177	1172	895	776	1397	1332	932	2037	2354	2012	707	1016	943
CENPK1137D_4627	ENA|CM001523|CM001523.1	400386	400927	-	542	2735	2743	2658	5617	5700	5823	3206	2282	2002	3876	3437	2465	5034	5397	4746	1973	2840	2836
CENPK1137D_4628	ENA|CM001523|CM001523.1	402928	404388	+	1461	748	742	784	2195	2159	2296	1938	1171	1034	2257	1989	1353	2142	2356	2066	1032	1476	1713
CENPK1137D_4629	ENA|CM001523|CM001523.1	404813	407740	+	2928	1298	1163	1167	2686	1982	2243	694	812	706	720	801	769	2037	2177	1875	977	522	608
CENPK1137D_4630	ENA|CM001523|CM001523.1	407945	408626	-	682	5365	5078	5077	17144	15093	15043	4000	4965	4895	3621	4046	4583	14117	14670	13666	5225	3325	3207
CENPK1137D_4631	ENA|CM001523|CM001523.1	409735	410658	+	924	19	14	13	26	32	24	9	14	20	13	11	18	45	55	37	7	9	10
CENPK1137D_4633	ENA|CM001523|CM001523.1	412659	412916	-	258	3941	4474	3997	11942	17179	13535	15524	7054	7777	15440	13532	7523	17539	15930	17874	4290	11133	9498
CENPK1137D_4634	ENA|CM001523|CM001523.1	413953	416793	-	2841	1677	1478	1462	4828	5246	5078	2338	2132	2015	2596	2666	2363	4504	4987	4704	1896	2046	2140
CENPK1137D_4635	ENA|CM001523|CM001523.1	417517	418581	+	1065	529	483	495	1194	1160	1186	294	423	407	288	372	434	1093	1203	1080	418	224	246
CENPK1137D_4636	ENA|CM001523|CM001523.1	418742	419518	-	777	1087	891	948	2709	2682	2509	531	853	789	491	592	861	2412	2552	2436	819	369	455
CENPK1137D_4637	ENA|CM001523|CM001523.1	419942	420810	-	869	1435	1246	1243	4422	5377	4574	1902	1962	1902	2205	2131	2146	4831	4543	4845	1637	1459	1360
CENPK1137D_4638	ENA|CM001523|CM001523.1	420907	421236	-	330	248	224	245	451	461	432	174	207	194	155	158	141	413	415	415	152	108	119
CENPK1137D_4639	ENA|CM001523|CM001523.1	421450	422853	-	1404	195	159	165	686	691	596	214	218	241	270	266	248	598	684	597	201	179	178
CENPK1137D_4640	ENA|CM001523|CM001523.1	423938	426199	+	2262	646	657	652	1870	1976	1799	916	848	764	956	931	908	1912	2077	1883	722	733	707
CENPK1137D_4641	ENA|CM001523|CM001523.1	426306	427598	-	1293	538	504	520	1052	1002	964	550	583	475	547	652	536	1044	1104	943	474	417	434
CENPK1137D_4642	ENA|CM001523|CM001523.1	427921	428613	+	693	741	689	674	1638	1565	1639	877	662	669	985	874	709	1635	1741	1677	518	570	616
CENPK1137D_4644	ENA|CM001523|CM001523.1	428851	433215	+	4365	284	264	271	876	947	914	295	370	324	321	362	362	816	889	872	307	275	268
CENPK1137D_4645	ENA|CM001523|CM001523.1	433415	435490	+	2076	542	511	502	1204	1473	1317	434	524	522	452	537	515	1248	1351	1274	419	375	392
CENPK1137D_4646	ENA|CM001523|CM001523.1	435721	436593	-	873	2259	2313	2360	6142	7405	6388	2919	2774	2780	2773	2946	2750	6376	6578	6469	2263	2507	2277
CENPK1137D_4647	ENA|CM001523|CM001523.1	436962	439223	-	2262	449	485	519	1290	1285	1164	633	565	525	638	642	581	1166	1203	1205	500	511	512
CENPK1137D_4648	ENA|CM001523|CM001523.1	439609	441216	+	1608	555	541	493	1498	1531	1494	779	611	603	963	894	674	1422	1435	1554	518	639	605
CENPK1137D_4649	ENA|CM001523|CM001523.1	441567	442556	+	990	358	343	325	1092	964	851	437	352	385	303	294	223	1070	969	1037	378	305	292
CENPK1137D_4650	ENA|CM001523|CM001523.1	442781	443869	-	1089	862	982	882	1676	1227	1298	805	496	490	836	738	471	1197	1218	1106	631	613	704
CENPK1137D_4651	ENA|CM001523|CM001523.1	444556	445122	+	567	2736	2346	2171	7232	6377	6322	1079	2376	1978	787	1009	1496	6375	6378	5947	2316	811	935
CENPK1137D_4652	ENA|CM001523|CM001523.1	445691	446428	-	738	247	286	288	618	607	578	207	249	220	222	251	236	587	599	589	232	180	167
