ChassyID	W29_NCBI	CLIB122_NCBI	CLIB122_UNIPROT	Standard_A	Standard_B	Standard_C	Standard_D	HighTemp_A	HighTemp_B	HighTemp_C	LowpH_A	LowpH_B	LowpH_C	LowpH_D	Protein_name	ec_number
Chassy_YL_F_443	YALI1_F12013g	YALI0F08613g1_1	Q6C2E3	262.6650899	427.1332399	427.1332399	262.6650899	544.5594781	884.8667904	614.8482111	614.8482111	334.9818286	427.1332399	614.8482111	uniprot|Q6C2E3 Yarrowia lipolytica YALI0F08613g QCR2 Ubiquinol-cytochrome-c reductase chain II I2	
Chassy_YL_D_1025	YALI1_D26360g	YALI0D20768g1_1	Q6C8C6	445.6835922	561.3413252	280.8382931	629.9573445	1583.893192	500.1872336	353.8133892	561.3413252	890.2509381	999	315.227766	uniprot|Q6C8C6 Yarrowia lipolytica YALI0D20768g LPD1 Dihydrolipoamide dehydrogenase I2	1.8.1.4
Chassy_YL_E_625	YALI1_E16202g	YALI0E13255g1_1	Q6C618	25.82695795	36.2759372	41.51786303	38.81071706	81.0891416	54.31681198	113.0624924	21.0220195	22.51952635	27.6512027	27.6512027	"uniprot|Q6C618 Yarrowia lipolytica YALI0E13255g SSE1 HSP70 protein, ATPase component of heat shock protein Hsp90 chaperone complex I2"	
'Chassy_YL_D_1219	YALI1_D32209g	YALI0D24409g1_1	Q6C7Y2	67.97785379	63.04004271	50.24805877	67.97785379	58.45570709	40.01127071	40.01127071	46.57944314	73.29639508	133.5960324	67.97785379	highly similar to uniprot|P38009 Saccharomyces cerevisiae YMR120C ADE17 (ohnolog of YLR028C) Enzyme of ''de novo'' purine biosynthesis' I2	
Chassy_YL_B_719	YALI1_B19079g	YALI0B14509g1_1	Q6CEM5	7195.85673	11786.68635	1388.495494	7195.85673	9999	8482.428982	3161.27766	6104.402297	5178.474679	6104.402297	3161.27766	highly similar to uniprot|Q9P842 Candida albicans CaSAM2 S-adenosylmethionine synthetase 2 I2	2.5.1.6
Chassy_YL_C_1231	YALI1_C33458g	YALI0C24420g1_1	Q6CAT7	34.48133892	43.66835922	55.23413252	78.43282347	111.2018454	62.09573445	99	49.11872336	69.79457844	78.43282347	49.11872336	similar to uniprot|P29547 Saccharomyces cerevisiae YPL048w CAM1 translation elongation factor eEF1 gamma homologue I2	
Chassy_YL_B_626	YALI1_B16544g	YALI0B12562g1_1	Q6CEV6	85.59643234	63.93816316	272.8419634	99	99	364.1741273	420.6965034	47.69675252	114.4781985	63.93816316	236.1373706	"uniprot|Q6CEV6 Yarrowia lipolytica YALI0B12562g TEF4 Gamma subunit of translational elongation factor eEF1B, glutathione transferase I2"	
Chassy_YL_E_449	YALI1_E11943g	YALI0E09603g1_1	Q6C6H1	10.00694171	10.00694171	19.53525026	12.99050314	10.54781985	15.94988151	10.54781985	10.54781985	13.67799268	14.39926526	19.53525026	similar to uniprot|P33327 Saccharomyces cerevisiae YDL215c GDH2 NAD-specific glutamate dehydrogenase (NAD) I2	1.4.1.2
Chassy_YL_F_125	YALI1_F03803g	YALI0F02497g1_1	Q6C354	33.14548874	62.09573445	49.11872336	78.43282347	62.09573445	67.12920691	84.76958986	53.11695265	41.98662347	24.11886432	24.11886432	uniprot|Q6C354 Yarrowia lipolytica YALI0F02497g PDH1 2-methylcitrate dehydratase I2	4.2.1.79
Chassy_YL_E_671	YALI1_E17214g			4327.761281	6578.332247	4327.761281	4327.761281	9999	18737.17423	15198.11083	35110.91734	15198.11083	9999	35110.91734	No description in CLIB122 I2	
Chassy_YL_E_1497	YALI1_E37040g	YALI0E31449g1_1	Q6C3X6	9	16.30195739	12.89495494	11.45197085	11.45197085	11.45197085	14.5051578	7.961505019	12.89495494	9	9	similar to uniprot|Q12464 Saccharomyces cerevisiae YPL235W RVB2 RUVB-like protein I2	3.6.4.12
Chassy_YL_E_1036	YALI1_E25866g	YALI0E21868g1_1	Q6C516	2.87467512	4.080218047	6.626985859	4.080218047	7.733261624	5.660846291	10.4504757	7.733261624	5.660846291	2.87467512	5.660846291	highly similar to uniprot|P53549 Saccharomyces cerevisiae YOR259c CRL13 26S proteasome regulatory subunit I2	
Chassy_YL_D_580	YALI1_D14609g	YALI0D11770g1_1	Q6C9E8	2.359818286	2.792690191	2.792690191	5.158482111	1.976351442	4.455594781	4.455594781	2.792690191	2.792690191	1.976351442	4.455594781	highly similar to uniprot|P33298 Saccharomyces cerevisiae YDR394w YTA2 26S proteasome regulatory subunit I2	
Chassy_YL_D_824	YALI1_D21167g	YALI0D17204g1_1	Q6C8T1	1.238721139	1.818382931	1.238721139	1.818382931	2.16227766	1.511886432	2.16227766	1.511886432	1.511886432	2.548133892	1.818382931	highly similar to uniprot|Q01939 Saccharomyces cerevisiae YGL048c SUG1 26S proteasome regulatory subunit I2	
Chassy_YL_D_154	YALI1_D03952g	YALI0D03135g1_1	Q6CAF8	280.8382931	561.3413252	250.1886432	793.3282347	629.9573445	280.8382931	124.8925412	315.227766	629.9573445	629.9573445	315.227766	uniprot|Q6CAF8 Yarrowia lipolytica YALI0D03135g ILV5 Acetohydroxyacid reductoisomerase I2	1.1.1.86
Chassy_YL_F_294	YALI1_F08431g	YALI0F05676g1_1	Q6C2R9	9999	6104.402297	3161.27766	8482.428982	11786.68635	2274.845926	4392.970561	13893.95494	16377.93707	11786.68635	3726.59372	highly similar to uniprot|P23248 Saccharomyces cerevisiae YML063W (ohnolog of YLR441C) Ribosomal protein of the small (40S) subunit I2	
Chassy_YL_C_320	YALI1_C09033g	YALI0C06776g1_1	Q6CCT2	1583.893192	3413.548874	540.1695265	6308.573445	4640.588834	4640.588834	1583.893192	4640.588834	1846.849797	2927.644565	1583.893192	uniprot|Q6CCT2 Yarrowia lipolytica YALI0C06776g FUM1 Fumarate hydratase mitochondrial precursor (Fumarase) I2	
Chassy_YL_C_24	YALI1_C00739g	YALI0C00539g1_1	Q6CDH3	50.24805877	31.81927873	37.07546021	50.24805877	34.34981105	54.19954321	63.04004271	58.45570709	67.97785379	50.24805877	54.19954321	weakly similar to uniprot|P04147 Saccharomyces cerevisiae YER165w PAB1 mRNA polyadenylate-binding protein I2	
Chassy_YL_B_696	YALI1_B18572g	YALI0B14014g1_1	Q6CEP8	40.24626383	57.78016072	90.52473109	99	17.58791891	16.0125428	6.017038287	1091.600861	344.5107295	536.9838403	1303.321387	uniprot|Q6CEP8 Yarrowia lipolytica YALI0B14014g FAO1 Fatty alkohol oxidase I2	
Chassy_YL_A_585	YALI1_A14736g	YALI0A14806g1_1	Q6CGY9	277.2559402	188.5735652	773.2636827	526.4997064	463.1588834	1466.799268	878.9225436	1290.549665	188.5735652	358.3813664	1135.463666	similar to uniprot|P11913 Neurospora crassa Mitochondrial processing peptidase beta subunit I2	
Chassy_YL_C_322	YALI1_C09094g	YALI0C06820g1_1	Q6CCT0	9999	35110.91734	2847.035868	43286.61281	151990.1083	12327.46739	656.9332247	23100.297	35110.91734	65792.32247	1872.817423	highly similar to uniprot|P49626 Saccharomyces cerevisiae YDR012W RPL4B (ohnolog of YBR031W) Protein component of the large (60S) ribosomal subunit I2	
Chassy_YL_F_272	YALI1_F07847g	YALI0F05214g1_1	Q6C2T9	1192.776642	3454.107295	1424.10267	2893.266125	7016.038287	4123.626383	1192.776642	5877.016072	5877.016072	2893.266125	3454.107295	uniprot|Q6C2T9 Yarrowia lipolytica YALI0F05214g TPI1 Triose-phosphate isomerase I2	5.3.1.1
Chassy_YL_C_1084	YALI1_C29810g	YALI0C21560g1_1	Q6CB65	262.6650899	378.2690191	182.2980711	544.5594781	205.9138081	142.8449888	161.3776739	262.6650899	296.6351442	884.8667904	262.6650899	highly similar to uniprot|P14126 Saccharomyces cerevisiae YOR063w TCM1 60S large subunit ribosomal protein L3.e I2	
Chassy_YL_D_303	YALI1_D08082g	YALI0D06303g1_1	Q6CA33	629.9573445	629.9573445	540.1695265	856.6958986	1358.356391	856.6958986	463.1588834	463.1588834	629.9573445	2153.43469	1164.914401	"uniprot|Q6CA33 Yarrowia lipolytica YALI0D06303g IDH2 Isocitrate dehydrogenase (NAD+) subunit 2 mitochondrial, putative I2"	
Chassy_YL_F_812	YALI1_F20914g	YALI0F15587g1_1	Q6C1K2	748.8942093	1332.521432	420.6965034	2737.419634	864.9643234	1153.781985	1538.926526	748.8942093	748.8942093	648.3816316	236.1373706	highly similar to uniprot|P15019 Saccharomyces cerevisiae YLR354C (ohnolog of YGR043C) TAL1 transaldolase I2	2.2.1.2
Chassy_YL_F_1062	YALI1_F27556g	YALI0F20702g1_1	Q6C0Y7	163.9648074	181.3348001	59.61898993	245.2092401	163.9648074	73.05684692	32.24597932	163.9648074	148.2495545	181.3348001	80.85467307	uniprot|Q6C0Y7 Yarrowia lipolytica YALI0F20702g PDA1 Pyruvate Dehydrogenase Alpha subunit I2	1.2.4.1
Chassy_YL_B_1049	YALI1_B27874g	YALI0B21428g1_1	Q6CDT1	27.28869435	37.07546021	29.46989571	31.81927873	63.04004271	67.97785379	85.19535665	34.34981105	37.07546021	37.07546021	46.57944314	highly similar to uniprot|P14742 Saccharomyces cerevisiae YKL104C GFA1 (ohnolog of YMR084W) Glutamine- fructose-6-phosphate amidotransferase I2	
Chassy_YL_F_310	YALI1_F08845g	YALI0F05962g1_1	Q6C2Q5	60.05402297	55.23413252	83.83428982	91.10553177	77.13707377	107.5711119	77.13707377	50.79474679	50.79474679	50.79474679	28.12632655	"uniprot|Q6C2Q5 Yarrowia lipolytica YALI0F05962g ACS2 Acetyl-coA synthetase, putative I2"	6.2.1.1
Chassy_YL_E_734	YALI1_E18927g	YALI0E15708g1_1	Q6C5R9	37.07546021	34.34981105	73.29639508	46.57944314	40.01127071	58.45570709	115.0155302	27.28869435	34.34981105	25.26363528	21.6380341	"uniprot|Q6C5R9 Yarrowia lipolytica YALI0E15708g MLS1 Malate synthase, putative I2"	2.3.3.9
Chassy_YL_E_142	YALI1_E03584g	YALI0E03036g1_1	Q6C781	15.68100537	45.41588834	45.41588834	90.82542836	26.82559402	76.42636827	128.1549665	233.6228848	76.42636827	38.13745602	107.9022962	similar to uniprot|P55059 Humicola insolens disulfide isomerase precursor I2	5.3.4.1
Chassy_YL_F_1241	YALI1_F32090g	YALI0F24739g1_1	Q6C0H1	2682694.795	9999999	7196855.73	2682694.795	1930696.729	37275936.2	9999999	26826956.95	3727592.72	9999999	7196855.73	highly similar to uniprot|P0CX46 Saccharomyces cerevisiae YIL018W (ohnolog of YFR031C-A) RPL5A 60S large subunit ribosomal protein L8.e I2	
Chassy_YL_E_949	YALI1_E23912g	YALI0E20031g1_1	Q6C592	1466.799268	999	382.118685	1777.27941	1777.27941	2609.157216	999	2609.157216	1777.27941	1777.27941	1466.799268	similar to uniprot|P38011 Saccharomyces cerevisiae YMR116c ASC1 40S small subunit ribosomal protein I2	
Chassy_YL_F_1463	YALI1_F37463g	YALI0F29909g1_1	Q6BZY5	43.17344703	58.45570709	58.45570709	440.7344703	50.24805877	37.07546021	209.1748011	10.60155302	13.4974067	3.417344703	4.124805877	weakly similar to uniprot|Q03104 Saccharomyces cerevisiae YML128c GIN3 unknown function I2	
Chassy_YL_F_1470	YALI1_F37559g	YALI0F30019g1_1	Q6BZY1	4.179474679	4.179474679	4.779692884	5.218001087	3.814372421	6.464760408	5.218001087	4.572264796	4.779692884	4.779692884	4.572264796	similar to uniprot|P38972 Saccharomyces cerevisiae YGR061c ADE6 5 -phosphoribosylformyl glycinamidine synthetase I2	
Chassy_YL_E_1131	YALI1_E28033g	YALI0E23694g1_1	Q6C4U1	2029.917621	2893.266125	586.8016072	1192.776642	1700.25428	2423.462017	1192.776642	1192.776642	1424.10267	4922.882632	836.6776401	some similarities with uniprot|P05750 Saccharomyces cerevisiae YNL178w RPS3 ribosomal protein S3 I2	
Chassy_YL_A_393	YALI1_A09766g	YALI0A09900g1_1	Q6CHD8	21.6380341	25.26363528	29.46989571	29.46989571	31.81927873	40.01127071	46.57944314	40.01127071	18.51293423	29.46989571	46.57944314	Highly similar to uniprot|P17255 Saccharomyces cerevisiae YDL185W VMA1 Subunit A of the V1 peripheral membrane domain of V-ATPase I2	
Chassy_YL_F_215	YALI1_F06197g	YALI0F04095g1_1	Q6C2Y4	66.00187504	66.00187504	73.05684692	99	66.00187504	134.0314038	59.61898993	148.2495545	66.00187504	59.61898993	163.9648074	"uniprot|Q6C2Y4 Yarrowia lipolytica YALI0F04095g IDP1 Isocitrate dehydrogenase, putative I2"	1.1.1.42
Chassy_YL_F_1040	YALI1_F26873g	YALI0F20218g1_1	Q6C109	9	5.932806692	17.73817423	9.537249727	7.547088126	15.01568264	13.42417255	7.111308308	7.547088126	11.99081397	10.69989107	similar to uniprot|P07806 Saccharomyces cerevisiae YGR094w VAS1 valyl-tRNA synthetase I2	
Chassy_YL_A_815	YALI1_A20408g	YALI0A19470g1_1	Q6CGG9	16.475284	22.101297	19.09233003	25.56087783	17.73817423	23.77076356	27.48035868	19.09233003	25.56087783	29.53855509	15.29750835	"similar to uniprot|Q06440 Saccharomyces cerevisiae YLR429w CRN1 a coronin, that promotes actin polymerization and crosslinking to microtubules I2"	
Chassy_YL_B_1025	YALI1_B27320g	YALI0B20922g1_1	Q6CDV4	130.1133937	257.086154	195.8419447	257.086154	442.6687331	580.7091329	337.3855153	442.6687331	442.6687331	195.8419447	149.1310729	highly similar to uniprot|P47943 Schizosaccharomyces pombe Eukaryotic initiation factor 4A (eIF-4A) (eIF4A) I2	3.6.4.13
Chassy_YL_F_133	YALI1_F03973g	YALI0F02695g1_1	Q6C347	0.36887451	0.36887451	0.232846739	0.232846739	0.232846739	0.110336318	0.232846739	0	0.36887451	0.36887451	0.232846739	highly similar to uniprot|B6QF70 Talaromyces marneffei putative eukaryotic translation initiation factor eIF-4A subunit I2	3.6.4.13
Chassy_YL_A_429	YALI1_A10827g	YALI0A10725g1_1	Q6CHA6	268268.5795	999999	99999	1389494.494	1389494.494	372758.372	517946.4679	7196855.73	517946.4679	268268.5795	719684.673	"similar to uniprot|P26786 Saccharomyces cerevisiae YOR096W RPS7A (ohnolog of YNL096C) Protein component of the small (40S) ribosomal subunit, nearly identical to Rps7Bp I2"	
Chassy_YL_D_1171	YALI1_D30506g	YALI0D23595g1_1	Q6C816	11.32846739	14.19911083	14.19911083	22.101297	9	19.80567538	19.80567538	30.6227766	19.80567538	14.19911083	22.101297	similar to uniprot|P32468 Saccharomyces cerevisiae YHR107C CDC12 Component of the septin ring of the mother- bud neck that is required for cytokinesis I2	
Chassy_YL_D_1355	YALI1_D35768g	YALI0D27148g1_1	Q6C7L3	6.943282347	6.943282347	6.079457844	5.309573445	4.011872336	4.011872336	4.623413252	10.22018454	10.22018454	10.22018454	13.12537545	similar to uniprot|P32468 Saccharomyces cerevisiae YHR107c CDC12 septin I2	
Chassy_YL_A_684	YALI1_A17085g	YALI0A17020g1_1	Q6CGR5	6.429639508	4.519954321	8.284145445	6.158774949	7.619535665	14.61523006	11.96890252	0.345960324	1.181271261	0.681924325	0.296890252	hypothetical protein conserved in the Yarrowia clade I2	
Chassy_YL_D_1220	YALI1_D32268g	YALI0D24431g1_1	Q6C7Y1	56.79692884	70.9685673	63.49466771	50.79474679	79.30857221	50.79474679	56.79692884	172.0195739	239.4099184	137.9495494	267.2695795	uniprot|Q6C7Y1 Yarrowia lipolytica YALI0D24431g ACL2 ATP citrate lyase I2	
Chassy_YL_B_129	YALI1_B03198g	YALI0B02178g1_1	Q6CFZ7	99	123.5197085	50.79474679	137.9495494	371.759372	50.79474679	50.79474679	192.0697729	192.0697729	172.0195739	50.79474679	uniprot|Q6CFZ7 Yarrowia lipolytica YALI0B02178g AAT2 Aspartate aminotransferase I2	2.6.1.1
Chassy_YL_C_11	YALI1_C00293g	YALI0C00253g1_1	Q6CDI5	56.54399373	68.18309709	74.8577575	42.65158322	32.11311215	46.86300923	82.17637711	38.81071706	68.18309709	46.86300923	46.86300923	"highly similar to uniprot|P07342 Saccharomyces cerevisiae YMR108W ILV2 Acetolactate synthase, catalyses the first common step in isoleucine and valine biosynthesis I2"	2.2.1.6
Chassy_YL_F_479	YALI1_F12917g	YALI0F09273g1_1	Q6C2B3	152.9926526	152.9926526	364.1741273	315.227766	236.1373706	364.1741273	236.1373706	561.3413252	204.3525026	152.9926526	561.3413252	uniprot|Q6C2B3 Yarrowia lipolytica YALI0F09273g DAK2 dihydroxyacetone kinase I2	
Chassy_YL_D_299	YALI1_D07981g	(YALI0D06215g1_1-YALI0D06215g2_1)	Q6CA37	142.8449888	182.2980711	47.32930239	99	783.7599704	182.2980711	205.9138081	47.32930239	142.8449888	99	87.58667904	"uniprot|Q6CA37 Yarrowia lipolytica YALI0D06215g EHD3 Enoyl-CoA hydratase, putative I2"	3.1.2.4
Chassy_YL_E_529	YALI1_E13899g	YALI0E11099g1_1	Q6L8K7	236.1373706	204.3525026	485.9675252	272.8419634	272.8419634	864.9643234	176.827941	1777.27941	272.8419634	420.6965034	1153.781985	uniprot|Q6L8K7 Yarrowia lipolytica YALI0E11099g PAT1 Acetyl-CoA C-acetyltransferase (acetoacetyl-CoA thiolase) I2	2.3.1.9
Chassy_YL_D_561	YALI1_D14260g	YALI0D11374g1_1	Q6C9G6	21.12216291	37.56620421	27.07216204	37.56620421	31.90344562	31.90344562	22.9502662	13.87352107	27.07216204	27.07216204	24.92943797	uniprot|Q6C9G6 Yarrowia lipolytica YALI0D11374g SDH1 Succinate dehydrogenase I2	1.3.5.1
Chassy_YL_E_590	YALI1_E15398g	YALI0E12419g1_1	Q6C650	27.18382931	34.48133892	30.6227766	30.6227766	99	78.43282347	38.81071706	6.943282347	10.22018454	4.623413252	11.58925412	"uniprot|Q6C650 Yarrowia lipolytica YALI0E12419g AAL4 Acyl/aryl-CoA ligase, putative I2"	
Chassy_YL_E_284	YALI1_E07153g	YALI0E05951g1_1	Q6C6V4	2.030271083	0.978318883	1.782559402	2.300034791	2.030271083	2.913745602	1.55509709	3.262158829	2.593813664	2.300034791	3.641588834	"uniprot|Q6C6V4 Yarrowia lipolytica YALI0E05951g AAL3 Acyl/aryl-CoA ligase, putative I2"	
Chassy_YL_B_400	YALI1_B10231g	YALI0B07755g1_1	Q6CFE4	0.274274986	0.274274986	0	0.128837892	0.128837892	0.438449888	0.438449888	0	0	0.438449888	0.274274986	"uniprot|Q6CFE4 Yarrowia lipolytica YALI0B07755g AAL8 Acyl/aryl-CoA ligase, putative I2"	
Chassy_YL_B_524	YALI1_B13948g	YALI0B10340g1_1	Q6CF46	22.71373706	28.42727176	13.3301257	21.06734069	44.31583638	16.7827941	16.7827941	11.40937761	30.6227766	21.06734069	15.548171	"uniprot|Q6CF46 Yarrowia lipolytica YALI0B10340g CAT2 Peroxisomal carnitine acetyl transferase, putative I2"	
Chassy_YL_E_1300	YALI1_E32332g	YALI0E27346g1_1	Q6C4E9	46.86300923	56.54399373	42.65158322	42.65158322	42.65158322	46.86300923	56.54399373	62.09573445	46.86300923	46.86300923	56.54399373	"highly similar to uniprot|P16140 Saccharomyces cerevisiae YBR127c VMA2 H+-ATPase V1 domain 60 KD subunit, vacuolar I2"	
Chassy_YL_F_1245	YALI1_F32232g	YALI0F24893g1_1	Q6C0G7	11.79802214	19.96179992	36.2759372	19.96179992	30.6227766	25.82695795	30.6227766	14.08590709	23.70911228	25.82695795	36.2759372	similar to uniprot|P00931 Saccharomyces cerevisiae YGL026c TRP5 tryptophan synthase I2	4.2.1.20
Chassy_YL_F_1179	YALI1_F30459g	YALI0F23221g1_1	Q6C0N3	26.82559402	29.30271083	29.30271083	45.41588834	26.82559402	26.82559402	32.00034791	18.78318883	24.5509709	22.46228848	41.62158829	"similar to uniprot|P16120 Saccharomyces cerevisiae YCR053w THR4 Threonine synthase, conserved protein that catalyzes formation of threonine from 0-phosphohomoserine I2"	
Chassy_YL_A_903	YALI1_A22454g	YALI0A21439g1_1	Q6CG80	25.82695795	56.79692884	40.59562163	45.41588834	214.443469	192.0697729	172.0195739	79.30857221	88.61505019	79.30857221	36.2759372	similar to uniprot|Q7S5S1 Neurospora crassa NCU09800 putative dioxygenase I2	
Chassy_YL_D_841	YALI1_D21586g	YALI0D17622g1_1	Q6C8R4	0	0.232846739	0.36887451	0.110336318	0.110336318	0.232846739	0.36887451	0	0.110336318	0.232846739	0	similar to uniprot|V2WRZ6 Moniliophthora roreri family taurine I2	
Chassy_YL_A_425	YALI1_A10708g	YALI0A10659g1_1	F2Z5Z3	72.56422545	62.09573445	24.11886432	72.56422545	134.9356391	45.41588834	33.14548874	53.11695265	115.5914401	115.5914401	53.11695265	uniprot|Q8J0M2 Yarrowia lipolytica YALI0A10659g AAC2 ADP/ATP carrier protein I2	
Chassy_YL_D_407	YALI1_D10535g	YALI0D08228g1_1	F2Z694	83.83428982	99	36.2759372	83.83428982	116.8768635	21.75845926	36.2759372	137.9495494	137.9495494	137.9495494	83.83428982	uniprot|F2Z694 Yarrowia lipolytica YALI0D08228g AAC1 ADP/ATP carrier protein I2	
Chassy_YL_F_1019	YALI1_F26167g	YALI0F19712g1_1	F2Z695	5.309573445	5.309573445	2.981071706	5.309573445	6.356422545	2.414548874	2.414548874	6.356422545	4.411695265	5.309573445	3.641588834	uniprot|F2Z695 Yarrowia lipolytica YALI0F19712g AAC3 ADP/ATP carrier protein I2	
Chassy_YL_F_1516	YALI1_F38629g			4640.588834	16680.00537	4640.588834	4640.588834	12914.49665	1667.100537	7741.636827	7741.636827	9999	35937.13664	5993.842503	No description in CLIB122 I2	
Chassy_YL_E_421	YALI1_E11255g	YALI0E09108g1_1	Q6C6J2	32.11311215	16.37800829	32.11311215	29.1995172	21.90867653	46.86300923	51.48074602	46.86300923	38.81071706	56.54399373	32.11311215	similar to uniprot|P32582 Saccharomyces cerevisiae YGR155w CYS4 cystathionine beta-synthase I2	4.2.1.22
Chassy_YL_B_700	YALI1_B18645g	YALI0B14102g1_1	Q6CEP4	7.20891416	6.6862461	9.680004325	9	13.83981789	13.83981789	22.51952635	4.531681198	9.680004325	12.01025217	17.07768677	weakly similar to uniprot|P15891 Saccharomyces cerevisiae YCR088w ABP1 Actin binding protein I2	
Chassy_YL_F_1369	YALI1_F34933g	YALI0F27555g1_1	Q6C060	16.7827941	16.7827941	10.78768635	18.30697729	25.82695795	30.6227766	23.70911228	23.70911228	30.6227766	23.70911228	23.70911228	weakly similar to uniprot|D5G7Y0 Tuber melanosporum GSTUM_00002628001 hypothetical protein I2	
Chassy_YL_C_1036	YALI1_C28513g	YALI0C20449g1_1	Q6CBA9	411.4626383	1424.10267	344.5107295	1700.25428	2029.917621	836.6776401	2029.917621	999	999	836.6776401	700.7038287	"similar to uniprot|P42940 Saccharomyces cerevisiae YGR207c ETF-BETA electron-transferring flavoprotein, beta chain I2"	
Chassy_YL_E_1188	YALI1_E29319g	YALI0E24607g1_1	Q6C4Q2	6.079457844	6.943282347	10.88502227	6.943282347	6.943282347	9.592537252	8.440608763	6.498942093	6.943282347	8.440608763	13.12537545	"similar to uniprot|P26637 Saccharomyces cerevisiae YPL160w CDC60 leucine--tRNA ligase, cytosolic I2"	
Chassy_YL_F_1237	YALI1_F32043g	YALI0F24695g1_1	Q6C0H3	5993.842503	9999	9999	4640.588834	21543.3469	3592.813664	12914.49665	3592.813664	2153.43469	16680.00537	16680.00537	"highly similar to uniprot|P29453 Saccharomyces cerevisiae YLL045C (ohnolog of YHL033C) RPL4B 60s large subunit ribosomal protein L7a.e.B, alternative splicing generates different translational starts I2"	
Chassy_YL_E_683	YALI1_E17574g	YALI0E14597g1_1	Q6C5W5	9.746078283	14.39926526	9.746078283	9.746078283	9.746078283	22.71373706	24.48296748	15.548171	10.54781985	8.305720409	16.7827941	similar to uniprot|P38088 Saccharomyces cerevisiae YBR121C (ohnolog of YPR081C) GRS1 glycine--tRNA ligase I2	
Chassy_YL_F_477	YALI1_F12874g	YALI0F09229g1_1	Q6C2B5	150.9911083	350.1191734	80.11308308	230.01297	810.1308308	350.1191734	283.8035868	810.1308308	810.1308308	532.6699231	532.6699231	highly similar to uniprot|P36010 Saccharomyces cerevisiae YKL067w YNK1 nucleoside diphosphate kinase I2	2.7.4.6
Chassy_YL_C_860	YALI1_C23948g	YALI0C16797g1_1	Q6CBP3	69.79457844	49.11872336	49.11872336	78.43282347	88.12509381	157.4893192	157.4893192	34.48133892	69.79457844	62.09573445	55.23413252	"uniprot|Q6CBP3 Yarrowia lipolytica YALI0C16797g ACD3 Acyl CoA dehydrogenase, putative I2"	
