Ref_1	Ref_2	Ref_3	Ref_4	HiT_1	HiT_2	HiT_3	LpH_1	LpH_2	LpH_3	LpH_4
YALI1_E25692g	1.51839515634468e-05	1.50340325596987e-05	6.75614376002373e-06	1.98246177518354e-05	0	0	0	7.53356427386189e-06	6.91679743334858e-06	7.18366382797036e-06	0
YALI1_B29133g	9.59659860049309e-05	9.14992618333725e-05	9.48896595508951e-05	8.6624422136609e-05	0.000107235316518612	9.76345704952908e-05	8.92515769338352e-05	7.75928904611243e-05	7.4478624048229e-05	6.38996314285753e-05	6.26231293620435e-05
YALI1_E18269g	0	0	8.7970621875309e-06	1.7208869576246e-05	2.71134749152172e-05	1.75191063993566e-05	5.43005199509564e-05	2.9427985444773e-05	9.00624665800596e-06	1.87074578853395e-05	0
YALI1_B01698g	8.88296698329574e-06	2.93175361928603e-06	1.05400058658717e-05	2.57730339987459e-06	1.35355881012005e-05	7.87129897506194e-06	1.39412077074887e-05	0	2.69765890536216e-06	5.60348192509389e-06	2.89831435944975e-06
YALI1_C25576g	1.14336984664509e-05	1.69812114755633e-05	5.08745765062028e-06	9.95211734529888e-06	0	0	0	5.67286466405262e-06	1.04168636044406e-05	1.08187708252566e-05	5.59584188074485e-06
YALI1_D31155g	8.310425467282e-05	9.82096053511394e-05	8.82688273731914e-05	0.000147004580786915	0.000122546779277818	0.000118773602707502	0.00017039582047564	2.66015687636366e-05	3.90779516008394e-05	1.52196267541745e-05	1.31201942401645e-05
YALI1_E02481g	5.40354148165368e-05	4.51422241005189e-05	4.95891334699251e-05	5.29126808323008e-05	6.32969378803647e-05	5.08739886899466e-05	5.03528969957013e-05	0	9.23060155695984e-06	1.43801099759193e-05	1.65286432776449e-06
YALI1_F23664g	0.000269365952954161	0.000262603188815699	0.000224958935240965	0.000230854355188767	0.000261425993942356	0.000209311245015894	0.000169100558699422	0.000522250361779727	0.000460616422963169	0.00050191537662675	0.000543554178145364
YALI1_C31408g	0.000120126199077902	9.03944995678089e-05	0.000119729129924471	9.20129937848899e-05	0.000180115843487417	0.000208632598740692	0.000162135657401481	2.38403932717148e-05	2.62663193671465e-05	1.36398680277918e-05	3.76267241398945e-05
YALI1_D00474g	9.09997097124383e-05	9.97549249466312e-05	0.000107010838664759	0.000118811921457917	7.42834929184033e-05	6.62366214551017e-05	5.86573131368452e-05	0	1.77657468322309e-05	2.15263898954591e-05	3.18119778151933e-06
YALI1_E41251g	0.000149841627270857	0.000173089190654426	0.000184143016015684	0.000186321595411987	5.21883426939519e-05	5.37428226386278e-05	2.23967772944868e-05	5.31031316296655e-05	5.2005995739463e-05	6.0764073732832e-05	5.23821288836642e-05
YALI1_E07234g	1.19621467149004e-05	1.57920510080869e-05	1.06451844958357e-05	1.3882785540501e-05	0	7.06653031234552e-06	6.2579230675772e-06	9.10041902829955e-05	6.90226634630373e-05	7.92315863379084e-05	0.000120992446715601
YALI1_E32603g	5.41510398125779e-05	5.62971975309689e-05	4.09609286449371e-05	4.00640159036141e-05	7.42622993398245e-06	7.19757866335907e-06	8.49863446552568e-06	7.52281739187349e-05	8.63366298741798e-05	8.96677011337242e-05	8.48077377190204e-05
YALI1_B18572g	0.000137129283413724	0.000145032744315649	0.000152540191626152	0.000151912779707551	9.6878360288198e-05	9.38955062192118e-05	5.62493774579928e-05	0.000275241059266711	0.000218634401628834	0.000227069833642741	0.000274554606562654
YALI1_C08262g	0.000915304772500679	0.00101190603767203	0.000854512265505961	0.000923780265063335	0.000790622511137221	0.000865796311523233	0.000656563514267523	0.00149333966375369	0.00108970255421838	0.00128051995750063	0.0014510779561051
YALI1_E36437g	0.000115908027201884	0.000107590881868073	0.000112817286069099	8.82775599636435e-05	0.000162266903309391	0.000144432327567215	0.000153486311573478	5.39138664637062e-05	4.61999828563359e-05	4.45551668719536e-05	4.25454848337547e-05
YALI1_F01078g	0.000106287660944128	7.51701627984937e-05	9.45860126403323e-05	5.94738532555061e-05	0.00011105679325273	0.000107637389717647	8.93631414050025e-05	0	0	0	1.48625560352583e-05
YALI1_E07899g	8.53959540034202e-05	7.36427574586114e-05	7.84457911178373e-05	6.95348227870375e-05	2.77037537595253e-05	1.95278283232306e-05	2.16166283030969e-05	0.000101140013836317	0.000105408378882671	0.000114688392028554	0.000110552394311609
YALI1_C29506g	3.04491007288373e-05	3.01484610154387e-05	3.61291110161697e-05	3.0920749612934e-05	2.78384341375492e-05	3.59750634083045e-05	3.18585174349385e-05	0.000176253174856394	0.000115588192402216	9.6038286470192e-05	0.000139088091239048
YALI1_F37463g	0.000185416815272997	0.00019693781550227	0.000177003766359414	0.000264093486924983	0.000166437245660729	0.000155338151235503	0.000203699286210337	0.000120429979511114	0.000113641876125176	7.01778881950924e-05	7.25968545239083e-05
YALI1_C32886g	0.000100466060058572	9.40971279666409e-05	8.69889754509494e-05	8.50841963598085e-05	0.0001166771567167	0.000103460473843411	8.94909856702457e-05	5.1193748642123e-05	3.21596447187166e-05	3.08311752273406e-05	3.72095465832647e-05
YALI1_B29419g	6.74150854934457e-05	7.70186094246862e-05	4.61485229509818e-05	0.000108331244545549	0.000128011160255452	9.6498684429243e-05	0.000122080794269129	0.000236710352867245	0.00022205565530559	0.000215902464775066	0.000197964373420449
YALI1_F37320g	1.76284267377479e-05	5.81812405561097e-06	1.56876403096526e-05	1.02294209245797e-05	1.07446587899313e-05	1.56207512167638e-05	4.61110120768847e-06	7.58021173066598e-05	6.95962590042813e-05	0.000100082003795253	8.05246844015544e-05
YALI1_F23922g	2.76895668431557e-05	3.240093224073e-05	2.46411078780706e-05	2.30060219268647e-05	1.38084540682273e-05	1.00374721014881e-05	8.88890663842863e-06	3.24722598011288e-05	5.27474605328306e-05	5.00188794387857e-05	4.06552013563929e-05
YALI1_F29395g	0.000210023920191119	0.000261863272043933	0.000186901517951476	0.000216662489091097	0.000227575396009692	0.000179211842511451	7.32484765614774e-05	3.08752634174667e-05	5.66950609290867e-05	8.83237355897995e-05	6.85261292609246e-05
YALI1_C10203g	2.81184288211979e-05	4.87214018138385e-05	5.00455093335091e-05	7.34245101919829e-05	4.49882843037678e-05	6.22901560866013e-05	7.72274061524713e-05	6.97552247579804e-06	0	0	0
YALI1_B29310g	5.74105851612479e-06	7.95812370824949e-06	5.10900163341178e-06	2.99827854685955e-06	4.19906205583521e-06	2.03488713168571e-06	9.01019776214988e-07	1.25331529056988e-05	1.88297570780814e-05	2.06427121493401e-05	1.79825239386066e-05
YALI1_C28310g	5.16812510668715e-06	8.9549206873631e-06	6.89871724985405e-06	5.62304792144185e-06	1.18125418282771e-06	0	1.01387725669392e-06	1.41029964282643e-05	1.64797760495031e-05	1.83381479611224e-05	1.26468312076739e-05
YALI1_F06351g	8.97699839055134e-05	7.40696987034707e-05	7.7984767500274e-05	5.76729683095811e-05	5.08072322735601e-05	6.0606638354531e-05	5.87032648118447e-05	2.96931024307619e-05	2.72621520458559e-05	3.84261297104271e-05	2.92899471415564e-05
YALI1_A06099g	2.01485556839794e-05	1.99496185770949e-05	2.15163814013495e-05	2.10452417747722e-05	2.21052534340624e-05	3.21369595096478e-05	1.89730661157118e-05	0	0	0	0
YALI1_B26112g	5.73249705085299e-05	5.3211535723332e-05	5.4202191562248e-05	5.37949750226774e-05	4.09453136992426e-05	5.23836989836354e-05	4.70924215363785e-05	8.7103503874288e-05	7.34440501417381e-05	8.13628748802684e-05	9.2934812396023e-05
YALI1_B11853g	3.7696006860593e-05	4.29223869008281e-05	4.69642565244947e-05	4.42953226828496e-05	5.68655998221834e-05	6.01251556267889e-05	5.47242011252084e-05	0.000104736742635617	7.21215223934062e-05	8.91715966729191e-05	9.96248790844028e-05
YALI1_E41276g	2.81705965926658e-05	1.39462268642845e-05	2.50691790724443e-05	1.8390183443261e-05	9.65823225180278e-06	1.56014305597239e-05	8.28971627133604e-06	0	0	0	0
YALI1_D26051g	0.00033840202127837	0.000364196525186501	0.0003535191502338	0.000409811219676183	0.000349742808208693	0.000443274134011628	0.000357914390640191	0.000189799099922877	0.0001340464618866	0.000167061949487683	0.000172820419014632
YALI1_E33056g	0.000109129302386667	0.000125001116265815	0.000112348501082695	9.49883037714773e-05	0.000138899244661496	0.000128934302790304	0.000104105876871668	6.79464647022492e-05	8.77271376833951e-05	5.87165307246732e-05	7.95909145067384e-05
YALI1_D11256g	3.41980891068623e-05	3.95038393085177e-05	3.55052600001247e-05	2.97666933210741e-05	5.73209800009396e-05	8.08088511393747e-05	7.15620751992012e-05	1.69674871032925e-05	1.55783725976319e-05	5.39314101198976e-06	2.23161502030906e-05
YALI1_E27441g	7.56675327082069e-05	7.17987435367673e-05	3.64741980399952e-05	7.40953321289528e-05	6.9179896129192e-05	3.91124235892613e-05	2.9688751297343e-05	0.000106370924132601	0.00012064181569794	0.000119329963919773	9.87545251512181e-05
YALI1_F12138g	7.97057824852853e-05	9.86485076095718e-05	9.30964691341853e-05	0.000112738421160919	9.56443839528921e-05	6.62139454463872e-05	6.64555294787858e-05	0.000192788062126387	0.00015431175376237	0.000183833916857509	0.000175542000416437
YALI1_E09241g	4.18290676678976e-05	3.45133897146436e-05	3.257094099185e-05	3.18577420254471e-05	3.82426974010777e-05	4.16983689505348e-05	3.82945815632089e-05	1.21062786770049e-05	2.22302947811938e-05	1.97897075150699e-05	1.19419068235547e-05
YALI1_D24626g	4.43268225047546e-05	4.78790845850278e-05	5.02048899364821e-05	6.66432656201118e-05	6.26315513965102e-05	6.07031457404459e-05	7.27300867768952e-05	1.59948286069254e-05	2.20280173036579e-05	2.28779102801604e-05	2.36664905020037e-05
YALI1_A20995g	9.69777928322335e-05	0.00010059267527779	9.45202594163905e-05	0.000108528929298369	0.000101329190924023	8.18410809896951e-05	6.5228570368615e-05	3.20772201441808e-05	5.46948702150435e-05	4.36962519949535e-05	2.71214526190845e-05
YALI1_C29676g	2.2541495788965e-05	1.7855145557837e-05	1.20358855582371e-05	2.74687894423689e-05	1.64870536301558e-05	1.59794224640212e-05	1.06131996918055e-05	7.60514208168955e-05	5.33957046517408e-05	4.26583362706079e-05	6.17802210491735e-05
YALI1_F13875g	1.69463745127755e-05	2.23720722614565e-05	2.51344633929454e-05	2.45840993946371e-05	1.5493414237267e-05	3.50382127987132e-05	1.77307820248021e-05	6.16586361700005e-05	7.71963999257654e-05	5.87948676396384e-05	8.84675954479662e-05
YALI1_D02041g	7.2999767131956e-05	5.55992328391226e-05	7.49572162724527e-05	6.35404415122929e-05	0.000102678248199639	0.000119420180899756	9.69422638515806e-05	4.45773033956325e-05	4.60437698965512e-05	4.25068865560376e-05	3.84755518664232e-05
YALI1_D18408g	6.4888681895072e-05	6.74604025114687e-05	6.06320593848284e-05	7.907254943752e-05	7.71227730921733e-05	8.04980478657617e-05	7.3832794893022e-05	3.21947191190679e-05	4.13825487465299e-05	3.37693598750743e-05	4.12848778757175e-05
YALI1_E09329g	0.000107231296352026	0.000106172546325556	9.06544713562507e-05	9.33362417694698e-05	3.4313098197789e-05	5.22603851913011e-05	5.04876505113008e-05	0.000143648471323638	0.000122118598752623	0.000121757014033396	0.000131201942401645
YALI1_E15398g	9.8555799511485e-05	0.000107026194939229	9.05345897490618e-05	9.40866839143499e-05	0.000130798672957832	0.000109868566765814	8.23278522156639e-05	5.99404192643952e-05	6.37225894194592e-05	5.11399853749984e-05	7.15742857644349e-05
YALI1_A16292g	0.000146836207812702	0.000193848557360012	0.00016454791392608	0.000160944843257498	0.000238660730485809	0.000202398386825805	0.000153632907859603	0.000118723792281491	0.000104049245057536	0.00010806371087921	0.000133081626390207
YALI1_E31005g	4.9086050312867e-05	4.05011653009126e-05	2.18409819828353e-05	4.98463808415401e-05	4.48774757217388e-05	5.07449978464123e-05	4.49383613387225e-05	8.1180649502822e-06	0	7.74101705600254e-06	8.00784269141073e-06
YALI1_D12832g	5.31837182607595e-05	2.63293039574409e-05	2.95803141857431e-05	3.47191204060164e-05	6.07797686365639e-05	3.23996083322602e-05	2.60838124357859e-05	9.8952245278396e-06	1.21134806188241e-05	2.20164828352857e-05	9.76087305292797e-06
YALI1_E14505g	0.000214289639000258	0.000136397472819847	0.000129401947016584	0.000146552953810611	0.00016093159304516	0.00013563179147889	0.000156145273960354	9.87261447179481e-05	6.97257805781106e-05	4.34495796046595e-05	0.000104876907506863
YALI1_A15105g	3.42598185095822e-06	3.39215536094286e-06	6.09760267150157e-06	2.98204238144335e-06	1.56612129474179e-05	1.82148109856127e-05	2.68842182325519e-05	3.05966058053957e-05	2.18490893652708e-05	1.62086277706912e-05	1.67673240469972e-05
YALI1_D02444g	6.03408479761255e-05	5.43137014439983e-05	7.81057082083669e-05	4.77471525814918e-05	9.02737661917058e-05	6.31903028508586e-05	6.45687437897417e-05	2.17733071498898e-05	3.49838020472833e-05	3.63335598235495e-05	1.61082615989071e-05
YALI1_B25553g	6.47779503560019e-05	6.41383641625373e-05	3.45877666895413e-05	6.20224104864019e-05	4.73791780088437e-05	3.15702668220488e-05	2.28745242504273e-05	1.92838675952096e-05	2.06559650313311e-05	2.75823269845278e-05	2.85330640608628e-05
YALI1_E20995g	5.4007957796813e-05	8.02120639618073e-05	4.80619982928518e-05	5.70830795699867e-05	8.81739021633079e-05	6.15305200367647e-05	5.14625136817426e-05	3.06242450156987e-05	3.86609612636353e-05	3.28521211644986e-05	2.64323913228679e-05
YALI1_A05459g	1.69032539669415e-05	1.67363594017003e-05	1.28934041221827e-05	1.47129266606073e-05	2.64925556423496e-05	2.56768582341715e-05	1.70540346192753e-05	4.79234368566278e-06	8.79999673454017e-06	6.85464105722363e-06	7.09091413895912e-06
YALI1_B20802g	9.34397019289037e-05	9.82994436595687e-05	9.35466059080209e-05	7.62485298147515e-05	0.000154838798285056	0.000165595984180995	0.000142064481207953	9.85158405043477e-05	9.57710413848264e-05	9.39402192888432e-05	0.000125760089529109
YALI1_F16743g	8.02534437814315e-06	7.9461060040691e-06	1.42836020296485e-05	1.04781277758115e-05	2.93490468426875e-05	2.48897241022572e-05	3.14880695577881e-05	7.96359859816267e-06	1.09674377907218e-05	1.51874499534257e-05	0
YALI1_F10990g	1.12141444338603e-05	1.11034213882561e-05	7.48464966029217e-06	7.32075987881661e-06	1.02526581658724e-05	7.45273654802763e-06	6.5999365882572e-06	3.33835935326228e-05	3.32047144141549e-05	1.85692934991848e-05	1.64651654748061e-05
YALI1_A10857g	0.00024333255710652	0.000273054010165469	0.000202106864616095	0.000254161766049172	0.000281794747836787	0.000258743725282805	0.000178217091121088	0.000160973595595339	0.000118235853561514	0.000138147381307122	7.93939959148414e-05
YALI1_B24638g	0	0	0	0	0	5.3732722502819e-06	0	2.40688954436482e-05	5.52459858893656e-06	0	2.37421022927449e-05
YALI1_F28064g	0	0	2.26109228916457e-06	0	4.6459501862755e-06	4.50290284963383e-06	5.98146863487299e-06	0	0	0	0
YALI1_C32223g	1.92550110406029e-05	2.99591228544721e-05	3.4270294434903e-05	1.67599425438222e-05	3.52082224986009e-05	4.63113769165601e-05	2.8060889813165e-05	1.91068659119685e-05	1.50365161594534e-05	1.82194372448524e-05	1.34624601768644e-05
YALI1_D31186g	3.70460757078241e-06	0	2.19783466493941e-06	0	0	0	0	3.67610488314666e-06	3.37514513663724e-06	4.67382161871852e-06	2.41746194457682e-06
YALI1_C26377g	2.54764287977296e-05	1.26124434225661e-05	3.40074350336765e-05	1.1087593820937e-05	1.16460563394221e-05	3.38624338457363e-05	9.99587711465352e-06	0.000101121668105529	5.80268241052733e-05	6.0265636140691e-05	7.48115236674076e-05
YALI1_F03136g	7.49967212480277e-05	0.000102816332095204	5.64723262615966e-05	8.53643621532932e-05	8.43896605263903e-05	3.57837066880476e-05	3.62160654123617e-05	0.000120216451178647	0.000115630352229232	0.000120091644540538	0.000112937355891021
YALI1_D23067g	1.5642807242562e-05	1.54883577194699e-05	9.28041725277986e-06	9.07720593032755e-06	1.31098120469182e-05	6.93063549864657e-06	6.13757839320072e-06	2.58707564349653e-06	5.93818460967426e-06	6.16729380835368e-06	2.55194986869133e-06
YALI1_F14136g	2.2917599780175e-05	3.50684074526452e-05	1.66864143359532e-05	3.26420709415511e-05	9.52394289008727e-06	1.10768444413056e-05	1.14442369161181e-05	2.68760525686621e-05	2.27775985730469e-05	3.94273536112534e-05	2.24325077370803e-05
YALI1_D13510g	0.000118235688403889	0.000117068286325523	0.000121832100590592	0.000102914682318271	9.6719543304119e-05	0.000115798421315092	8.30149401030078e-05	8.02756848854135e-05	6.8034073114904e-05	7.65472375111596e-05	2.43648459594399e-05
YALI1_D13545g	2.92749708806816e-05	1.69084556423347e-05	1.73679788175417e-05	1.69876758798932e-05	1.78433151112997e-05	1.94556657185657e-05	1.53150199494434e-05	3.38913559878105e-05	3.77845618145648e-05	3.6934004256917e-05	4.29829705389861e-05
YALI1_C12788g	0.00013285957618016	0.000159736595946799	9.28969767003264e-05	0.000140424375742167	0.000156173615511651	8.40917107169118e-05	9.68100698554194e-05	0.000207173017531202	0.000216149919792143	0.000224489494624074	0.000213649243006838
YALI1_E03762g	8.71729995813754e-05	6.66958646959495e-05	8.11019344888027e-05	8.27750219283314e-05	0.000108680316987927	8.075613137741e-05	7.15153880415817e-05	4.71830747841037e-05	3.97102149096213e-05	7.12367498598314e-05	5.42995262248477e-05
YALI1_E03789g	0	4.91522424576027e-06	2.94513677420389e-06	0	0	2.93257927521924e-06	0	6.56805952385518e-06	4.52275333479637e-06	6.2630024655365e-06	9.71832347553944e-06
YALI1_B21493g	6.25308082796987e-05	5.09875135261101e-05	4.58265565117889e-05	5.44280526132431e-05	5.04436742608692e-05	3.58530549568228e-05	4.0409689265828e-05	8.02996191981403e-05	9.38325233206202e-05	7.65700601818546e-05	8.28097841111776e-05
YALI1_E20159g	6.70669238668147e-06	0	8.95248731451908e-06	2.91881886805586e-06	1.22633384775541e-05	1.48571927061682e-05	1.57885408842761e-05	0	3.0551225412317e-06	9.51898917133882e-06	0
YALI1_D09566g	5.685235320415e-05	6.49511775332607e-05	5.0593242442574e-05	5.32919832038585e-05	4.79796053799235e-05	6.5878298718318e-05	6.17717567315685e-05	0.000125848711948154	7.57022760562344e-05	9.10372144097627e-05	0.000107017252558024
YALI1_E11402g	0	0	4.03111202865378e-06	0	0	0	0	1.34849002515428e-05	0	8.5723912028286e-06	1.33018102940856e-05
YALI1_C14450g	0.000419188846843625	0.000368933314348435	0.000435211714602756	0.000324329124774403	0.000436477044033926	0.000484946061803049	0.000438592105055227	0.000369745485833712	0.000328866135634672	0.000286465121974278	0.000330532304465101
YALI1_D27637g	1.40722442664012e-05	1.56749644389815e-05	2.81766885265123e-05	1.99042346905978e-05	2.41232028902766e-05	2.80565485246416e-05	3.03674561462783e-05	1.22184777379595e-05	1.76285384075149e-05	1.6644262808087e-05	1.37743800141412e-05
YALI1_E25267g	7.3851904491473e-06	5.4842044843259e-06	6.57212428017873e-06	1.60705396820974e-06	1.68799843830146e-06	3.27205100065804e-06	5.79527505869017e-06	0	0	0	1.80721741673861e-06
YALI1_E40502g	4.48565777354412e-05	3.60861195118323e-05	4.24130147416556e-05	2.92830395152664e-05	4.61369617464257e-05	3.97479282561474e-05	4.61995561178004e-05	2.50376951494671e-05	2.80962968119772e-05	2.12220497133541e-05	2.46977482122092e-05
YALI1_B05798g	3.93923271693196e-05	5.31864359423305e-05	4.46160436982699e-05	4.98732522058752e-05	6.54815997952415e-05	6.66387141530244e-05	5.33930719086493e-05	7.46249291278772e-05	7.83033671699839e-05	7.79359754921313e-05	9.46436351301827e-05
YALI1_E17389g	9.39600963084582e-06	0	0	0	8.5904078939302e-06	0	7.37319648556126e-06	1.86474363214403e-05	1.71207857261103e-05	2.66720191632563e-05	2.75913787783261e-05
YALI1_D34487g	2.24762440906286e-05	2.2254324512712e-05	2.44465728158754e-05	1.52162636253122e-05	2.28323999286039e-05	2.43423373127902e-05	2.54763341724788e-05	1.23907307135886e-05	6.82578694080452e-06	1.65413311828265e-05	1.22224967395216e-05
YALI1_A01766g	1.53064027857327e-05	1.76811538840543e-05	1.3621257580693e-05	4.44099860032155e-06	6.99702578457218e-06	6.7815895739445e-06	4.00372497334241e-06	0	2.32419268593702e-06	4.82773106718438e-06	7.49120767906165e-06
YALI1_F08705g	9.15276268101174e-05	0.000100163287992917	8.57378649749205e-05	0.000117404673657232	0.00012772235899148	0.000149401516502127	0.000109624835056898	9.56036075363183e-05	7.89989554570269e-05	0.000100279571202632	9.43055585993548e-05
YALI1_F32764g	0	8.68015736703161e-06	0	7.63072276821993e-06	1.20226031956621e-05	1.55365747282978e-05	2.06381388926103e-05	4.34963295257615e-06	1.59741280215902e-05	0	4.29057622264963e-06
YALI1_B14680g	0	0	0	1.94358997567013e-05	1.02074258504347e-05	0	1.75221845892162e-05	1.10787709909734e-05	3.05152827941849e-05	2.64105287793028e-05	2.18567000518505e-05
YALI1_D16864g	6.62476071703615e-06	3.27967551476849e-06	0	2.88316139497315e-06	0	0	0	0	1.20711997091598e-05	6.26846756367396e-06	6.48453579199752e-06
