GeneName_CENPK	uniprotID_S288c	GeneName_S288C	standard_A	standard_B	standard_C	high_temp_A	high_temp_B	high_temp_C	low_pH_A	low_pH_B	low_pH_C	osmotic_stress_A	osmotic_stress_B	osmotic_stress_C	uniprotID_CENPK	Protein_name
CENPK1137D_2275	P53549	YOR259C	2800.276595	3730.844937	3543.735393	3127.787565	3216.152376	2764.943614	2266.194061	2419.313676	3959.902586	3537.67273	3329.74667	4143.927459	N1NWV8	 26S proteasome subunit RPT4 - RPT4
CENPK1137D_2924	Q01939	YGL048C	962.439035	1597.460018	1889.132653	1256.458326	2003.523467	805.5892195	1005.283938	1198.848103	1672.086406	1212.588693	1161.338009	1879.868924	N1P3L9	 26S proteasome regulatory subunit 8 homolog - RPT6
CENPK1137D_3120	P32582	YGR155W	15453.10839	17081.07718	19189.09895	19260.36185	24085.15082	18339.16193	16903.93804	18250.81909	16611.0946	17440.99003	18162.97205	17410.26329	N1P5Z1	 Cystathionine beta-synthase - CYS4
CENPK1137D_2623	P04840	YNL055C	55611.22742	50538.70104	54849.19335	63044.16503	67650.27599	57378.65865	48011.18495	53917.08862	52904.88162	37877.70989	37003.0521	35977.82333	N1NY08	 Mitochondrial outer membrane protein porin 1 - POR1
CENPK1137D_148	P38011	YMR116C	38169.39186	38308.66457	46010.25566	39134.40235	46974.89071	35482.32842	34429.30287	40513.91761	50750.10813	40469.51299	37386.58482	39126.61057	N1NYE0	 Guanine nucleotide-binding protein subunit beta-like protein - ASC1
CENPK1137D_577	Q12460	YLR197W	3903.000998	3617.052296	3755.229819	3038.310833	3048.411695	2675.274367	3378.753849	3470.553728	3257.353414	3043.188703	2503.759737	2935.314568	N1P1B4	 Nucleolar protein 56 - NOP56
CENPK1137D_2328	Q12499	YOR310C	2203.144849	3262.827541	3005.384216	1879.808827	2850.374232	2173.723469	3137.830367	2978.191413	2562.239686	2039.894727	2729.071045	2189.003235	N1NXG4	 Nucleolar protein 58 - NOP58
CENPK1137D_4469	P00815	YCL030C	18144.88962	18922.2789	19957.37225	12043.67913	14625.31799	10783.13685	12055.62666	13283.59659	15195.747	9933.308264	10170.57059	12336.65467	N1P7Z8	 Histidine biosynthesis trifunctional protein - HIS4
CENPK1137D_3368	P22943	YFL014W	180735.1495	240740.657	211140.0273	289662.7365	317860.6768	251963.6784	176059.803	268186.3623	317777.9314	49174.00513	29091.23049	16524.42329	N1PA22	 12 kDa heat shock protein - HSP12
CENPK1137D_536	P39015	YLR150W	29172.13301	26361.85729	29161.96118	25238.60135	29395.71437	22263.72332	23071.68419	26660.08412	30998.52867	28040.11208	29297.33952	28748.75855	N1NZQ8	 Suppressor protein STM1 - STM1
CENPK1137D_4208	P48570	YDL182W	521.992968	521.9169449	533.8391479	386.1186959	454.2673399	370.9153724	441.8495009	479.4966531	543.8458098	607.6104087	698.001117	711.1963293	N1PAJ0	" Homocitrate synthase, cytosolic isozyme - LYS20"
CENPK1137D_3692	Q12122	YDL131W	1010.695388	721.8597531	898.7925924	811.9420595	806.4438412	755.9186972	806.8063756	895.415125	759.306528	676.9712729	661.5921382	679.2629251	N1P3Z8	" Homocitrate synthase, mitochondrial - LYS21"
CENPK1137D_2575	P06208	YNL104C	17907.27254	21737.85768	21158.2081	12746.64923	16153.48237	9853.242044	13286.53431	14110.54199	17444.58264	10880.11337	11066.63442	12528.77438	N1NXG3	 2-isopropylmalate synthase - LEU4
CENPK1137D_5329	Q03558	YHR179W	6121.933599	5717.6382	7170.918296	8704.751805	10893.57413	7665.24368	6583.800799	9213.5645	10997.42006	9987.249351	9968.319767	9235.950122	N1P1A6	 NADPH dehydrogenase 2 - OYE2
CENPK1137D_1527	P41816	YPL171C	48.12732209	65.93747874	4.216415368	11.36865544	NA	14.46971037	159.1454066	464.7977139	341.9679004	5.086271883	NA	NA	N1P1D3	 NADPH dehydrogenase 3 - OYE3
CENPK1137D_5033	P32191	YIL155C	14152.71481	15094.06206	15802.58461	18544.78275	20563.57341	16181.86811	12340.10152	14703.74162	13864.23479	14586.51983	14871.64096	16869.67326	N1P1P0	" Glycerol-3-phosphate dehydrogenase, mitochondrial - GUT2"
CENPK1137D_3415 CENPK1137D_5041	(P0CX46-P0CX45)	YIL018W YFR031C-A	116086.3854	89879.03018	86374.36641	71869.83251	84346.96443	59279.19604	64364.30846	74396.28466	90949.43948	74154.35002	60043.98444	79548.22176	N1P6U2	60S ribosomal protein L23
CENPK1137D_4675	P16140	YBR127C	16174.50496	17977.24158	17840.83839	14633.6457	16648.93474	11883.23102	13438.67312	15941.85287	16787.33532	16507.51742	17854.85035	16789.15049	N1P9H0	 V-type proton ATPase subunit B - VMA2
CENPK1137D_2334	P30624	YOR317W	5303.750777	6651.184874	5704.229581	6526.173937	6528.314478	5668.023088	5318.085185	6555.167737	5723.561998	3741.147364	4386.113838	4163.878436	N1NYY1	 Long-chain-fatty-acid--CoA ligase 1 - FAA1
CENPK1137D_287	P47912	YMR246W	1836.712309	2087.842247	2255.135595	2672.520232	2814.073868	2427.455209	1835.640113	2027.067921	2244.989115	1668.664898	1674.128365	2016.734287	N1P0L7	 Long-chain-fatty-acid--CoA ligase 4 - FAA4
CENPK1137D_3001	P07244	YGL234W	6458.459528	7383.627881	7972.272362	7780.723214	8333.147596	6334.833128	6205.942474	6754.556259	7161.459619	7688.73072	7656.665724	8530.469285	N1P3F9	" Bifunctional purine biosynthetic protein ADE5,7 - ADE5,7"
CENPK1137D_1653	P29547	YPL048W	12949.52035	10056.03086	11883.02745	12821.0476	13623.05029	13276.43456	16169.78106	16574.42478	13340.35734	8252.206846	8868.600184	8300.209547	N1NW49	 Elongation factor 1-gamma 1 - CAM1
CENPK1137D_922	P36008	YKL081W	7284.105031	7127.197421	7391.475553	4623.797118	5990.900761	4131.690085	5130.322764	6114.429098	7387.25832	6295.740192	5915.367927	7811.468296	N1P2A1	 Elongation factor 1-gamma 2 - TEF4
CENPK1137D_1222	P06105	YJL080C	6868.241433	7024.998549	7678.583873	7213.818786	7875.030619	6554.047955	5867.741245	7214.659355	7371.872325	5983.807108	5349.110828	7169.508344	N1P334	 Protein SCP160 - SCP160
CENPK1137D_2503	P05750	YNL178W	52198.9859	58568.24704	57656.55579	53863.54789	51982.04801	50574.01456	52801.75449	55874.1492	62591.42628	49379.50029	46190.67461	49062.84782	N1NXR8	 40S ribosomal protein S3 - RPS3
CENPK1137D_3092	P49090	YGR124W	1118.70167	1142.628118	1209.224392	779.8307613	773.3535055	522.199442	760.06313	802.0030066	931.9683722	1082.19685	792.9380725	963.1536023	N1P2B6	 Asparagine synthetase [glutamine-hydrolyzing] 2 - ASN2
CENPK1137D_1837	P49089	YPR145W	702.8385503	757.3240781	1085.854389	708.6432772	691.2425044	434.4051109	698.2053377	756.5303774	1170.835376	261.3564107	282.9513022	359.4419483	N1P2F7	 Asparagine synthetase [glutamine-hydrolyzing] 1 - ASN1
CENPK1137D_2343	P19524	YOR326W	5.399342279	2.568223481	14.45799448	8.590807743	23.09749243	4.947294021	1.30988219	5.832541151	6.4264905	1.487685542	1.587685512	20.38653688	N1NXH2	 Myosin-2 - MYO2
CENPK1137D_919	P17505	YKL085W	18315.11297	16519.36555	19770.61724	18119.10139	22912.6826	17798.64382	16775.07649	17875.92643	20482.83051	24184.30857	22119.69582	26672.43164	N1NZ54	" Malate dehydrogenase, mitochondrial - MDH1"
CENPK1137D_2600	P17536	YNL079C	14989.11705	12231.53267	15794.73007	18263.36639	19023.2484	20053.61821	14376.19308	17342.38138	15403.05333	9505.696274	11952.72186	10799.42556	N1NXI5	 Tropomyosin-1 - TPM1
CENPK1137D_4668	P38088	YBR121C	9297.080391	8012.86887	8591.10433	7098.581362	8884.079257	6647.284459	7170.245073	8096.492185	7794.87744	8540.997862	8740.998225	9797.326147	N1PAT2	" Glycine--tRNA ligase 1, mitochondrial - GRS1"
CENPK1137D_2901	P46655	YGL245W	8001.968503	9008.126405	9589.56715	8263.562496	9347.86405	7409.82721	7820.508414	10085.04806	9863.821919	9792.586366	9249.67875	9539.42523	N1P367	" Glutamate--tRNA ligase, cytoplasmic - GUS1"
CENPK1137D_379	Q02326	YML073C	7133.920909	8572.920721	7961.516147	5281.379766	6892.580437	4487.900148	4647.550877	7152.754037	8678.184867	7293.404637	6619.031079	7169.975889	N1NXW3	 60S ribosomal protein L6-A - RPL6A
CENPK1137D_819	P05739	YLR448W	7877.743265	8148.914219	7755.89848	6159.242809	6350.925102	6456.871159	7234.629937	7206.024338	7021.127717	5969.453265	6446.814561	6444.078787	N1NYW5	 60S ribosomal protein L6-B - RPL6B
CENPK1137D_3061	P07806	YGR094W	4971.770171	5126.741512	5006.462646	3566.069736	4760.419607	3393.500886	3916.091278	4328.690626	5030.633898	4950.248556	4933.373937	5624.214078	N1P3M2	" Valine--tRNA ligase, mitochondrial - VAS1"
CENPK1137D_3199	P39676	YGR234W	22049.0372	16973.68831	18321.10165	5681.57091	7966.863717	3583.924564	17665.21355	17920.22278	20151.60929	19540.62542	17987.32856	17394.68592	N1P4D4	 Flavohemoprotein - YHB1
CENPK1137D_139	P07342	YMR108W	18809.87038	16558.97757	17310.0483	11375.25382	13986.2258	9050.388712	12203.53728	13499.64437	14754.6521	11671.51203	12068.22266	11187.2904	N1NXC1	" Acetolactate synthase catalytic subunit, mitochondrial - ILV2"
CENPK1137D_2610	P26785	YNL069C	8670.222482	8279.227218	9117.847579	6015.077657	7073.87006	6497.75429	7821.863774	8224.544023	7392.059558	5593.894301	6300.005682	6498.645218	N1NXJ3	 60S ribosomal protein L16-B - RPL16B
CENPK1137D_5124	P26784	YIL133C	4443.951902	4067.353345	4409.129032	2858.38838	4511.058557	3402.151588	3246.029093	3754.565215	4063.634527	3100.303807	3398.187802	3280.733664	N1P0T6	 60S ribosomal protein L16-A - RPL16A
CENPK1137D_1066			932.3552091	969.6408026	1254.887191	913.1439316	885.586972	542.44969	907.9637617	950.9025718	657.2686731	1560.241953	1612.119994	1137.41118	N1P0Y2	 40S ribosomal protein S21  
CENPK1137D_1496			792.3047254	869.1718736	730.3053404	628.2742485	655.032981	418.9437983	580.6815615	663.9310019	746.4101228	651.2903181	703.199772	773.466767	N1P207	 40S ribosomal protein S21  
CENPK1137D_3622	P23301	YEL034W	57007.44548	61733.80829	63400.68105	48638.4696	60549.64869	43638.32467	44677.17476	49575.94957	60261.90902	48272.83855	47664.74831	46483.32957	N1P3S8	 Eukaryotic translation initiation factor 5A-1 - HYP2
CENPK1137D_1338	P19211	YJR047C	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	N1P131	 Eukaryotic translation initiation factor 5A-2 - ANB1
CENPK1137D_4877	P07256	YBL045C	25710.98553	26261.63767	27784.34552	22759.11927	27888.53258	19827.83221	18953.65736	23593.82302	26097.52526	33267.09621	31599.95392	32972.59596	N1P7D3	" Cytochrome b-c1 complex subunit 1, mitochondrial - COR1"
CENPK1137D_20	P25087	YML008C	15559.57586	20005.38326	18793.98132	9524.710742	11213.07697	9171.567417	13476.49075	14796.14232	13645.60682	7259.978804	7504.736823	7484.975605	N1P5A5	 Sterol 24-C-methyltransferase - ERG6
CENPK1137D_1274	P09938	YJL026W	30911.30559	27863.36498	29980.43704	23035.02462	26579.4096	20995.47656	17435.03215	22369.96449	23139.98889	10847.32232	9952.705231	12155.68007	N1NZY1	 Ribonucleoside-diphosphate reductase small chain 1 - RNR2
CENPK1137D_3146	P49723	YGR180C	18836.81181	13647.87024	17875.32192	11696.50995	17604.60439	11265.3817	9738.312279	12225.87518	13010.15626	5846.693904	5393.209916	6323.467756	N1P3W2	 Ribonucleoside-diphosphate reductase small chain 2 - RNR4
CENPK1137D_936	P22515	YKL210W	5808.283127	6220.119913	7191.59895	6251.580917	7150.513493	5961.736237	5308.930287	5351.830518	5790.382148	6549.562939	5979.326589	7063.489289	N1P0K4	 Ubiquitin-activating enzyme E1 1 - UBA1
CENPK1137D_4806	P32449	YBR249C	9194.785485	8241.067693	8749.298518	5738.995682	6905.481275	5501.157245	5653.702796	7514.271927	7491.036463	5942.797016	5761.52009	6871.659853	N1P8J9	" Phospho-2-dehydro-3-deoxyheptonate aldolase, tyrosine-inhibited - ARO4"
CENPK1137D_3856	P14843	YDR035W	2285.856087	3152.344473	2949.442352	1770.182657	2953.505578	1800.375889	1694.070425	2692.269823	2078.525647	1272.301356	1297.169979	1685.636767	N1P657	" Phospho-2-dehydro-3-deoxyheptonate aldolase, phenylalanine-inhibited - ARO3"
CENPK1137D_3477	Q01217	YER069W	10650.65095	12271.30826	11114.31521	7153.692294	8237.218951	6361.507102	8359.08024	8211.552173	10577.99305	3467.875912	3247.842716	3763.316808	N1P3E7	" Protein ARG5,6, mitochondrial - ARG5,6"
CENPK1137D_3810	Q07653	YDL223C	1293.641196	1707.133895	2110.514921	3221.696988	3721.028107	2938.278431	1415.781887	2892.558097	2393.739803	3558.312124	3397.913794	2461.544633	N1P7W2	 Protein HBT1 - HBT1
CENPK1137D_3444	P39954	YER043C	32155.3324	29113.18069	28195.80861	18375.841	20789.14944	16127.33378	23753.52753	24443.31601	23513.78305	21900.57356	22673.32145	22896.65768	N1P540	 Adenosylhomocysteinase - SAH1
CENPK1137D_2217	P38934	YOR198C	13793.21979	13082.12789	12445.43085	10636.66357	12555.26424	9711.445423	10067.12177	9954.250222	13673.75914	14721.92188	13931.13299	15076.15426	N1P3E6	 Nuclear segregation protein BFR1 - BFR1
CENPK1137D_3951	P08566	YDR127W	2687.605786	2696.312181	2857.213984	3011.988902	2834.017823	2569.522046	2610.893784	2914.440647	2562.44761	2394.106154	2628.137699	2860.144351	N1P6D0	 Pentafunctional AROM polypeptide - ARO1
CENPK1137D_4893	P18239	YBL030C	30717.03216	32660.0673	32703.67073	27665.37099	28866.16339	25697.13501	33686.80254	35626.42267	30975.24522	42875.32048	38280.46428	42499.68037	N1PAX7	" ADP,ATP carrier protein 2 - PET9"
CENPK1137D_4319	Q12680	YDL171C	2301.773039	2245.547693	2522.547261	1696.203406	1514.131764	1201.66498	4191.736146	4849.539233	4788.284149	2822.687772	2714.090179	3188.112377	N1P7N3	 Glutamate synthase [NADH] - GLT1
CENPK1137D_4049	P07170	YDR226W	28314.09316	28348.00441	25943.37759	22649.17998	25957.88221	18643.66778	15674.33544	18626.15615	21456.85755	26295.93578	22604.85206	19201.33669	N1P6W0	 Adenylate kinase - ADK1
CENPK1137D_981	P15700	YKL024C	9.656487118	86.86282474	143.4556939	170.0925836	210.9272887	541.4864135	209.0587381	540.724531	111.2760951	67.33467823	32.84704836	7.61095258	N1P0Q1	 Uridylate kinase - URA6
CENPK1137D_4743	P09436	YBL076C	4238.464017	4969.456405	4351.625762	3777.234918	4463.111834	3035.289959	3334.694172	4600.839119	3993.419166	4437.774611	4392.414075	5845.045306	N1PAU7	" Isoleucine--tRNA ligase, cytoplasmic - ILS1"
CENPK1137D_3210	P53312	YGR244C	18337.00392	18144.75398	19144.55473	17464.34606	19874.56496	14431.17596	13269.46431	14046.13966	17464.24513	13354.48485	12314.35529	14367.58041	N1P669	" Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial - LSC2"
CENPK1137D_709	P05317	YLR340W	63115.27204	55217.85373	53678.90909	45962.89	56810.86608	41702.03726	46792.88242	47886.56505	56101.02314	49978.06404	46519.49462	54082.78989	N1NYM9	 60S acidic ribosomal protein P0 - RPP0
CENPK1137D_2899	P05737	YGL076C	708.1958116	473.2188032	453.2892213	318.9037053	522.804077	293.6507792	347.6386773	452.2246018	592.0695064	529.3173747	476.6256537	535.359285	N1P3K3	 60S ribosomal protein L7-A - RPL7A
CENPK1137D_1927			250.2271905	144.8171623	150.2092335	161.9952707	216.8143713	172.7320288	83.56478835	150.6461318	191.0427012	179.5565243	72.65896758	174.7612232	N1P2M6	 Rpl7bp  
CENPK1137D_3258	P22137	YGL206C	2036.033808	2041.096812	2424.796422	2083.238483	2286.31201	1808.917981	2181.372051	2878.900084	2480.995135	1814.423217	1931.974023	2426.901876	N1PA00	 Clathrin heavy chain - CHC1
CENPK1137D_3413	P39692	YFR030W	5942.785305	5695.091937	5844.925002	4584.149836	4015.967647	3203.300344	5404.693101	5942.626255	5342.408285	6303.865635	5321.092447	6043.929294	N1PA31	 Sulfite reductase [NADPH] flavoprotein component - MET10
CENPK1137D_1538	P26637	YPL160W	4560.948246	4420.277876	4468.070862	4589.688805	4674.233641	3870.947688	3942.174993	3786.771199	4628.131507	4272.292074	3667.67603	4641.59274	N1NW09	" Leucine--tRNA ligase, cytoplasmic - CDC60"
CENPK1137D_1962	P22768	YOL058W	33568.24809	36740.66388	29013.78349	22838.11902	25306.85834	20377.06369	22490.35326	24463.07456	28978.31049	8388.312383	7994.778037	9796.85886	N1P2Q7	 Argininosuccinate synthase - ARG1
CENPK1137D_5206	P38788	YHR064C	9571.135704	10129.31869	10223.37997	9736.966961	11119.72945	9505.935249	9047.701786	11161.35356	10435.59466	12020.39044	12494.76705	12005.99207	N1P2L9	 Ribosome-associated complex subunit SSZ1 - SSZ1
CENPK1137D_3028	P38972	YGR061C	4171.50965	5002.298523	5764.541169	5862.33547	5979.539255	5558.68727	5357.440603	6037.018947	5113.115636	7552.850644	8337.417715	8253.055983	N1P9V4	 Phosphoribosylformylglycinamidine synthase - ADE6
CENPK1137D_1151	P32454	YKL157W	2204.25895	2431.314916	2653.995975	3465.479713	2928.450982	2793.06396	2270.399424	3164.91092	2819.189122	1085.052555	1186.303551	1463.03073	N1P147	" Aminopeptidase 2, mitochondrial - APE2"
CENPK1137D_5444	P37898	YHR047C	214.1575508	242.4161285	283.1963827	189.5192709	172.0964795	128.5337666	172.9019196	159.6583607	190.2968978	204.5571441	106.0758694	141.4284162	N1P1L5	 Alanine/arginine aminopeptidase - AAP1
CENPK1137D_283	(P0CX24-P0CX23)	YOR312C YMR242C	61134.28267	55425.25938	47151.45093	29283.81836	38727.82012	25432.78467	32433.46644	39920.76885	43371.17876	36945.65543	32900.28787	43029.94933	N1NYP8	60S ribosomal protein L20
CENPK1137D_2945	P00931	YGL026C	7927.130207	8586.019697	8211.469181	5499.630295	6097.753968	4308.639783	5205.812162	6450.639957	6139.092032	5233.554188	5599.437104	7345.089909	N1P5K3	 Tryptophan synthase - TRP5
CENPK1137D_2799	P11412	YNL241C	8708.981102	7660.293473	8674.432102	6539.34402	8051.995849	6496.96377	5330.955833	7101.933942	8354.365171	8410.173668	9260.237835	8896.388651	N1NZZ8	 Glucose-6-phosphate 1-dehydrogenase - ZWF1
CENPK1137D_4407	P16120	YCR053W	5626.345885	7058.19897	7018.786765	5025.68388	5877.447578	4804.410097	5071.175553	5837.146931	6432.322418	5551.471393	5510.478486	4825.338374	N1P619	 Threonine synthase - THR4
CENPK1137D_3003	P53221	YGR034W	2684.796254	2410.469585	2280.337241	1757.573979	1820.766203	1777.922025	2061.65595	2177.174129	2177.233455	1846.226575	1877.517678	2042.446448	N1P9U7	 60S ribosomal protein L26-B - RPL26B
CENPK1137D_713	P05743	YLR344W	493.7197754	1039.429393	359.0068818	226.4838962	1455.92301	205.0888456	919.4931632	239.8832586	346.7765609	350.7973015	973.1862378	202.2211463	N1NZN4	 60S ribosomal protein L26-A - RPL26A
CENPK1137D_4436	P15891	YCR088W	4004.592624	3384.362219	5115.82962	5136.369767	5426.436874	5213.52194	4147.645609	4348.451162	4310.178808	4417.375245	4444.271337	4857.14956	N1P7Q6	 Actin-binding protein - ABP1
CENPK1137D_41	Q03690	YMR012W	4008.39951	4166.456887	4606.629985	3625.228514	3852.765461	2470.126024	3289.564904	3243.560345	3263.541582	3542.230696	3730.842034	4119.040604	N1NYL3	 Clustered mitochondria protein 1 - CLU1
CENPK1137D_728	Q05911	YLR359W	6632.499135	7529.127258	8503.654603	6538.366787	7681.590838	5998.431944	5883.215705	6942.67546	6972.342751	8192.477098	7770.619703	8709.500342	N1NZP4	 Adenylosuccinate lyase - ADE13
CENPK1137D_461	P41805	YLR075W	71902.31954	58842.86866	60575.38851	53988.2575	55452.96501	53061.7492	61264.86673	58794.50747	64324.52219	57612.25663	57440.37453	57454.47801	N1NZI6	 60S ribosomal protein L10 - RPL10
CENPK1137D_1305	P08536	YJR010W	8886.676122	12192.16933	11986.17591	8961.333311	12071.35437	7599.111915	6840.804889	8219.513531	12921.08096	15086.61434	14641.2019	16084.10002	N1P8M1	 Sulfate adenylyltransferase - MET3
CENPK1137D_4624	P38249	YBR079C	3656.428054	3885.914952	4375.802535	3642.618269	3345.799917	2912.817519	3647.395891	4024.560934	4382.974198	4561.875973	4691.398059	5170.053501	N1P8C7	 Eukaryotic translation initiation factor 3 subunit A - RPG1
CENPK1137D_2963	P07264	YGL009C	5526.711216	5584.407244	7667.485129	5665.758	6041.979507	5044.308845	5757.209033	6590.688335	6837.352685	8055.748309	8090.979355	8743.7186	N1P9T2	 3-isopropylmalate dehydratase - LEU1
CENPK1137D_5179	P04801	YIL078W	4697.692262	5187.086431	5793.099137	4624.174759	4984.574988	3734.238023	4014.665494	4862.682996	5039.913417	5377.655873	4887.366685	5852.069599	N1P0Y7	" Threonine--tRNA ligase, cytoplasmic - THS1"
CENPK1137D_1567	P26321	YPL131W	22641.13479	18565.4964	20353.83163	17527.83223	19590.47739	15741.11669	18344.57306	18422.392	20091.51	17492.1043	16942.90108	18249.91366	N1P1H9	 60S ribosomal protein L5 - RPL5
CENPK1137D_2029	Q12118	YOR007C	12668.6085	11135.81407	13042.83747	11275.11375	13389.279	12023.60134	11660.43557	12938.20144	10618.5732	12806.25745	15213.83172	13978.19904	N1NY70	 Small glutamine-rich tetratricopeptide repeat-containing protein 2 - SGT2
CENPK1137D_4912	P32316	YBL015W	16885.97302	15991.33778	17735.64743	21505.06397	23463.92361	19813.74868	15617.1647	17256.80024	20427.4935	22906.50326	23263.80422	26456.18283	N1P7F3	 Acetyl-CoA hydrolase - ACH1
CENPK1137D_2402	Q08911	YOR388C	8489.065529	10030.11262	15714.39522	21314.80739	21382.3798	19245.4392	13971.38298	16797.46084	16399.27336	8436.565577	6546.672719	5466.263164	N1P3Y5	 Formate dehydrogenase 1 - FDH1
CENPK1137D_1159	Q00711	YKL148C	4417.231078	4708.073005	5008.389143	5272.872864	6367.157639	5336.240929	4009.70545	4766.968233	4689.959585	6143.351551	8061.569894	7644.492239	N1NZP2	" Succinate dehydrogenase [ubiquinone] flavoprotein subunit, mitochondrial - SDH1"
